NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.832,28.995,61.328,80.877,91.554,97.994,98.615,97.994,99.047,101.548,98.919,101.548,98.919,103.487,104.561,103.487,94.152,76.761,68.496,54.516,44.527,44.527,47.871,48.198,47.871,48.198,47.088,44.49,47.088,41.462,40.549,40.528,40.549,44.912,47.633,45.25,45.25,44.102,46.045,43.536,47.711,48.591,47.711,48.097,47.711,43.382,48.398,50.199,50.289,50.199,50.289,50.289,50.289,47.391,45.331,45.331,45.164,46.732,39.883,45.193,47.359,47.844,51.501,53.273,55.664,55.664,53.497,49.981,49.612,46.968,44.422,40.532,40.532,40.532,32.734,30.661,27.534,16.32,13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.832,45.35,71.077,85.125,91.554,95.226,96.567,97.984,99.093,99.093,99.047,99.047,99.047,102.494,102.494,96.291,87.22,76.736,66.212,50.718,46.408,45.37,50.955,48.198,48.198,48.347,48.198,48.347,49.634,42.277,40.549,40.549,41.358,44.912,51.315,47.934,46.045,42.68,42.68,40.113,46.045,43.536,47.711,42.426,48.097,48.097,48.398,48.398,43.291,50.199,44.503,45.331,45.331,47.391,46.805,43.973,46.805,47.705,47.705,47.705,47.705,49.476,49.476,51.501,53.497,53.497,56.904,56.904,55.932,52.785,56.904,62.771,65.278,65.278,61.57,43.385,30.364,22.655,13.9,7.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.41,12.91,23.806,55.56,71.61,91.554,95.226,94.889,94.889,97.994,99.093,99.047,97.369,97.228,92.348,92.283,92.283,87.229,86.816,76.216,66.212,50.554,46.408,46.408,56.569,52.352,56.569,49.634,48.198,42.277,50.287,49.634,41.462,41.358,40.528,41.358,44.102,47.276,42.269,42.269,35.372,35.372,34.401,34.401,34.815,38.313,38.313,42.603,43.291,43.291,44.503,43.291,43.002,40.786,42.925,45.331,45.331,42.925,39.883,39.883,39.883,47.705,47.824,51.711,49.679,49.981,53.273,59.538,63.727,60.714,56.904,56.904,65.278,65.87,73.893,77.379,73.893,61.57,38.022,27.287,13.9,NaN,7.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.687,23.09,45.35,68.495,79.191,90.494,91.554,91.554,97.984,97.984,97.228,97.228,97.369,97.056,92.283,87.229,87.22,87.229,86.458,76.216,62.341,59.303,52.543,56.569,59.288,56.569,53.292,48.347,48.347,47.83,47.088,42.277,37.074,37.074,41.358,38.509,41.764,45.522,45.522,41.764,40.742,35.652,34.401,34.333,34.401,38.313,38.313,42.603,42.603,43.002,42.603,43.002,40.826,40.826,40.91,40.786,42.925,42.925,47.391,37.969,50.687,51.711,47.824,47.359,49.679,53.863,59.538,59.538,53.863,65.87,64.852,62.137,62.137,65.87,74.272,77.379,67.546,67.546,49.918,30.155,13.9,10.841,7.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.687,23.806,51.918,74.941,89.828,91.554,91.554,90.521,98.615,92.412,92.412,97.369,97.228,91.556,91.556,92.348,87.229,87.22,76.736,74.396,61.153,52.543,52.543,56.569,56.569,53.292,48.347,47.83,42.293,35.935,35.935,37.22,33.569,35.912,35.912,37.22,37.074,40.804,44.836,44.836,41.764,40.742,41.451,42.173,41.451,38.313,38.313,42.603,39.644,43.002,43.002,40.91,36.929,40.786,40.91,40.786,40.786,50.687,50.687,49.063,49.063,43.353,43.353,43.353,49.679,47.824,53.863,59.538,64.852,64.852,64.852,62.137,62.137,59.98,61.57,61.57,74.08,67.546,53.146,34.735,27.287,12.389,8.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.165,24.91,55.56,79.191,84.449,89.828,90.521,90.521,90.521,91.12,91.12,99.093,97.369,92.412,91.556,95.744,87.229,86.458,76.736,68.339,52.835,52.453,48.771,51.302,48.771,48.771,37.382,35.564,35.564,34.9,33.569,33.569,35.912,33.589,34.682,34.901,37.138,40.742,41.764,40.742,40.742,40.742,41.383,42.173,45.217,41.451,44.854,44.726,43.291,44.429,43.291,44.429,40.91,40.826,38.89,38.89,38.821,39.73,42.998,42.998,43.353,49.063,43.353,43.353,43.353,47.639,47.639,52.794,64.852,68.203,64.852,61.593,51.382,46.59,51.382,60.519,61.57,61.57,53.146,42.857,32.368,26.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.165,24.91,55.56,79.191,89.412,89.828,89.828,90.521,95.395,92.412,91.12,92.412,92.412,91.12,96.523,95.744,91.556,82.349,74.058,60.564,52.835,45.657,47.99,45.594,41.06,36.627,36.627,35.564,34.9,34.9,34.994,35.912,35.912,33.589,34.682,34.901,39.591,40.804,40.804,44.836,44.836,44.836,45.217,46.936,47.63,47.63,47.63,42.603,44.429,44.726,49.312,44.726,45.522,40.826,50.092,50.279,41.765,44.358,49.063,42.453,42.453,44.358,49.063,41.025,43.353,47.639,48.223,52.794,66.686,62.137,62.137,51.382,51.382,47.605,49.512,60.519,74.08,74.08,56.43,53.146,39.786,34.735,32.368,24.309,NaN,NaN,4.856,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.165,38.327,70.227,84.449,88.87,93.62,93.62,93.956,94.786,95.395,95.395,92.412,91.12,93.774,96.523,95.744,82.349,78.666,64.532,49.151,43.925,41.305,41.06,39.982,36.627,33.233,33.17,32.677,33.27,34.994,37.194,34.994,35.912,36.772,36.772,36.772,44.196,44.281,44.281,44.281,44.836,45.217,46.936,49.953,49.953,51.683,51.683,44.854,44.726,44.854,45.522,49.672,50.092,49.312,51.856,62.22,59.704,56.594,53.458,50.687,47.237,48.447,48.447,43.353,47.639,47.639,47.639,48.951,54.692,61.593,62.137,57.545,51.382,51.382,57.545,63.287,76.155,79.511,79.511,67.786,50.474,39.786,34.735,32.368,40.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.794,38.327,70.227,87.831,89.412,93.62,94.093,94.093,94.786,95.395,95.395,91.12,90.409,88.373,92.935,92.935,82.349,73.335,62.479,49.151,39.937,32.067,32.067,32.067,33.17,33.233,33.17,33.17,33.063,34.9,37.194,37.194,35.912,45.932,44.196,40.804,44.281,46.203,46.203,49.354,45.185,45.217,46.134,51.857,54.724,54.299,51.683,43.701,52.301,52.301,50.092,53.136,55.234,53.274,53.274,63.093,59.208,59.208,59.208,57.737,54.576,54.576,55.265,51.531,51.531,47.639,47.639,61.158,62.318,61.593,54.385,54.385,49.512,57.545,60.519,75.606,81.344,82.127,79.511,76.155,53.146,41.786,31.107,27.186,40.94,40.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.794,29.833,55.487,85.087,90.843,94.093,95.395,95.395,94.093,95.395,87.839,88.373,88.373,92.935,90.409,90.409,78.666,65.001,60.564,38.427,28.588,29.155,29.988,32.333,32.334,33.17,33.17,39.884,34.994,37.194,42.564,46.72,41.635,44.196,45.932,40.692,44.438,44.438,49.354,49.354,46.134,45.185,51.554,51.683,54.299,54.299,51.683,52.301,55.493,58.949,55.234,58.949,65.724,63.892,63.892,59.208,65.724,57.737,59.208,59.413,59.413,61.435,57.364,55.265,55.265,56.651,48.223,62.318,61.158,61.158,50.146,50.146,49.668,51.074,61.28,76.155,79.511,81.344,77.321,53.923,42.857,41.322,32.368,31.168,31.168,40.94,20.067,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.101,NaN,NaN,NaN,NaN,NaN,NaN,26.376,64.527,77.287,90.843,93.62,97.187,94.093,95.395,95.395,88.224,88.373,88.373,86.814,86.6,78.666,69.506,62.479,37.569,37.116,28.588,29.155,29.155,32.333,33.565,33.565,34.939,40.123,41.344,43.632,43.632,45.932,41.635,40.465,40.465,40.692,40.692,44.438,40.479,40.692,40.479,45.185,46.134,46.134,51.554,51.554,52.301,52.301,59.818,61.002,59.818,55.234,63.892,55.234,65.724,65.724,66.897,59.208,73.064,70.282,61.435,64.766,61.435,57.364,57.364,56.651,55.265,57.131,54.385,50.146,49.668,48.373,49.668,51.074,57.545,76.155,76.85,76.85,76.155,49.145,41.322,39.786,40.129,40.129,31.168,24.144,23.004,15.678,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.376,47.178,67.969,77.287,93.62,94.093,87.839,88.224,82.054,82.57,82.792,88.224,90.409,90.409,77.494,69.506,62.479,39.444,33.898,30.101,30.101,30.101,32.153,36.16,35.607,35.607,39.737,40.955,41.344,43.509,43.509,43.509,39.141,37.915,33.104,38.879,38.879,40.479,36.069,36.069,38.559,40.479,39.44,41.194,54.299,52.145,56.693,56.693,56.693,55.234,55.234,53.046,51.658,51.658,59.208,53.274,51.658,59.208,64.766,64.766,61.435,64.766,59.382,56.651,55.265,56.651,53.316,48.951,48.373,48.373,46.988,47.322,51.928,63.069,61.28,54.807,53.111,50.756,42.772,41.786,31.422,31.422,40.129,40.94,27.186,24.144,15.678,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.879,44.168,47.178,67.969,72.74,78.116,78.116,81.002,81.616,82.57,88.224,84.344,90.409,80.792,69.818,52.522,43.926,38.6,38.6,37.116,36.796,36.16,36.796,35.607,34.939,35.607,40.123,39.737,39.737,39.141,40.465,39.141,37.573,37.573,33.104,33.15,35.33,36.069,34.52,36.069,38.559,34.945,33.036,42.409,42.409,52.145,56.693,53.046,51.511,53.046,45.207,41.539,41.864,48.376,47.846,47.846,47.846,57.737,54.576,54.576,59.382,56.651,53.316,44.266,46.397,46.397,46.397,44.266,48.373,47.322,47.322,49.668,51.928,51.074,51.074,49.145,45.164,42.772,41.322,41.322,40.129,41.322,40.129,31.168,23.004,23.004,15.678,5.738,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.113,9.973,26.385,34.915,44.168,44.168,61.365,66.874,76.84,78.116,82.57,85.687,85.687,92.007,85.141,69.818,51.449,43.926,39.444,39.444,40.158,40.158,38.6,36.796,34.939,34.939,34.403,32.602,30.779,32.602,39.141,40.465,40.465,39.611,37.573,37.385,34.678,34.678,36.069,36.069,36.069,36.069,36.069,39.44,34.945,39.498,43.031,51.511,51.511,46.753,45.207,41.539,41.539,42.622,48.376,48.376,48.376,45.341,46.622,46.622,47.932,47.932,43.749,43.749,43.749,43.749,41.592,37.404,34.706,34.967,46.988,47.322,41.989,46.988,46.988,43.254,42.772,42.737,42.772,42.737,41.322,48.801,48.801,36.158,38.851,34.324,23.004,15.678,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.366,NaN,15.828,26.385,34.915,44.168,44.168,61.365,68.604,74.668,82.054,82.57,85.141,89.591,89.666,69.818,52.522,44.906,42.014,41.308,41.308,41.308,40.158,39.303,35.607,34.403,33.91,30.779,28.22,30.685,30.779,37.573,39.611,40.465,40.465,39.611,39.611,37.385,38.559,39.052,39.052,42.409,43.879,42.409,39.53,40.926,46.464,46.753,51.511,48.256,48.256,42.622,49.351,51.095,50.259,57.117,49.849,46.622,45.341,36.835,36.835,37.847,37.847,38.04,38.869,38.869,34.706,35.985,34.967,35.985,38.52,41.989,39.739,40.675,43.254,40.675,40.675,39.449,40.56,42.737,52.056,55.127,48.817,38.851,38.851,36.158,25.306,25.335,11.484,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.149,12.932,15.828,26.385,34.915,49.332,50.442,61.771,71.239,74.356,79.263,85.141,89.666,89.666,85.141,77.851,67.943,52.186,42.014,42.014,42.014,48.782,42.014,41.48,34.403,33.91,31.327,29.4,28.847,28.22,30.779,39.544,48.139,44.986,42.68,43.137,43.137,41.949,41.9,51.302,49.839,53.192,46.464,43.879,39.53,39.53,46.464,51.511,58.087,58.087,51.511,50.259,50.259,49.351,57.117,57.117,49.849,37.866,42.351,34.608,34.319,33.392,37.847,32.162,37.847,32.727,35.985,35.985,36.288,34.706,34.706,36.354,38.52,38.078,38.078,37.193,40.675,39.449,38.518,40.56,52.056,52.056,55.61,48.801,38.851,38.568,30.789,31.76,25.335,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.932,23.965,26.385,48.957,57.959,61.771,74.356,74.356,76.018,85.687,89.591,89.591,85.141,77.851,69.818,59.803,52.186,43.926,43.926,48.782,42.014,42.014,40.38,33.91,31.327,31.327,31.327,28.22,28.22,34.192,48.139,49.033,49.944,49.944,48.139,43.257,49.839,54.405,56.833,58.123,56.833,54.695,49.068,43.879,45.928,47.772,51.511,61.156,61.156,59.953,55.313,55.313,50.259,50.259,49.849,49.849,44.768,44.538,36.835,34.608,34.319,33.341,32.162,32.752,36.288,36.288,36.288,37.404,35.985,32.024,32.537,34.192,36.354,36.675,38.078,38.353,38.353,37.193,40.56,48.817,48.817,48.817,38.851,38.851,38.568,36.158,31.76,25.335,NaN,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.257,26.819,48.957,57.959,75.849,86.115,87.074,88.447,88.447,89.424,89.666,89.591,81.818,79.263,59.803,53.516,54.268,54.268,42.014,46.841,41.308,40.38,36.129,34.19,32.041,33.91,31.327,33.91,37.725,45.381,49.734,49.944,50.208,49.944,53.582,59.73,59.73,59.73,61.676,64.741,58.195,56.833,54.695,47.772,48.21,61.156,67.582,67.582,67.582,68.614,62.061,61.447,58.065,66.73,45.341,45.341,44.538,44.768,44.768,42.351,37.847,37.847,33.341,32.752,39.052,39.673,39.052,35.985,32.024,31.668,31.109,30.613,33.336,36.354,38.078,37.193,38.518,38.518,43.734,40.771,41.126,41.126,38.568,37.774,38.851,38.851,29.786,25.335,21.852,11.479,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.819,49.332,61.568,75.849,87.074,89.424,90.847,90.847,90.847,89.424,81.818,77.849,59.803,54.766,54.268,57.057,57.057,45.933,41.308,39.894,36.129,31.51,31.51,32.041,33.922,33.922,42.173,45.381,53.187,50.208,49.944,50.584,53.582,61.197,61.676,62.808,62.808,62.808,62.808,58.195,51.164,49.068,49.068,58.508,71.83,72.526,79.347,78.855,71.215,68.614,58.065,62.061,47.694,47.694,49.849,49.849,45.077,45.136,45.136,45.077,45.077,47.2,39.052,46.32,39.052,32.752,31.668,31.668,27.651,26.405,28.238,28.265,35.848,35.848,34.956,38.353,38.844,43.734,41.126,39.081,41.126,40.771,37.774,42.008,36.633,29.786,25.67,25.335,NaN,NaN,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.178,57.959,70.993,76.018,86.115,90.847,88.447,88.447,55.785,55.34,50.689,54.766,53.516,53.516,50.813,50.813,38.806,37.314,39.894,34.19,31.299,30.533,31.51,34.19,42.173,42.173,48.931,53.187,53.187,50.208,64.001,51.944,51.944,61.197,63.523,63.523,72.462,64.741,58.195,56.833,51.164,49.068,58.133,71.83,88.389,84.165,84.165,79.347,77.601,55.313,54.049,54.049,52.671,52.671,52.671,48.319,48.319,48.319,45.136,48.895,47.549,39.052,33.759,42.05,42.05,31.668,26.735,25.709,26.735,28.238,28.265,32.364,30.661,33.336,34.495,38.353,38.844,39.081,39.081,41.126,40.771,35.167,36.633,38.38,31.76,25.15,12.997,NaN,NaN,0,0,0,0,0,0,0
