Wavenumber,Transmission
cm^{-1},a.u.
2767.8098,0.93883
2766.8454,0.94074
2765.881,0.94309
2764.9166,0.94448
2763.9522,0.94413
2762.9878,0.94239
2762.0234,0.94135
2761.059,0.94196
2760.0947,0.94309
2759.1303,0.94378
2758.1659,0.94474
2757.2015,0.94552
2756.2371,0.94517
2755.2727,0.94483
2754.3083,0.94639
2753.3439,0.94821
2752.3795,0.94839
2751.4151,0.94708
2750.4507,0.94578
2749.4863,0.94517
2748.5219,0.94526
2747.5575,0.94569
2746.5931,0.94569
2745.6287,0.94517
2744.6644,0.94535
2743.7,0.94622
2742.7356,0.94656
2741.7712,0.94656
2740.8068,0.94622
2739.8424,0.94509
2738.878,0.94413
2737.9136,0.94396
2736.9492,0.94404
2735.9848,0.94413
2735.0204,0.94526
2734.056,0.94726
2733.0916,0.94804
2732.1272,0.94752
2731.1628,0.94656
2730.1984,0.94604
2729.2341,0.94648
2728.2697,0.94761
2727.3053,0.94856
2726.3409,0.94891
2725.3765,0.94848
2724.4121,0.9483
2723.4477,0.94908
2722.4833,0.94978
2721.5189,0.94926
2720.5545,0.94856
2719.5901,0.94969
2718.6257,0.95126
2717.6613,0.95099
2716.6969,0.9496
2715.7325,0.94952
2714.7681,0.95039
2713.8038,0.95065
2712.8394,0.95047
2711.875,0.95047
2710.9106,0.9503
2709.9462,0.95004
2708.9818,0.94995
2708.0174,0.95013
2707.053,0.95056
2706.0886,0.95108
2705.1242,0.95152
2704.1598,0.95143
2703.1954,0.95126
2702.231,0.95143
2701.2666,0.95221
2700.3022,0.95256
2699.3378,0.95221
2698.3735,0.95212
2697.4091,0.95221
2696.4447,0.95126
2695.4803,0.95021
2694.5159,0.9503
2693.5515,0.95065
2692.5871,0.9503
2691.6227,0.94952
2690.6583,0.94952
2689.6939,0.95126
2688.7295,0.95325
2687.7651,0.95412
2686.8007,0.95404
2685.8363,0.95343
2684.8719,0.95282
2683.9075,0.95299
2682.9432,0.95395
2681.9788,0.95517
2681.0144,0.95551
2680.05,0.9549
2679.0856,0.95482
2678.1212,0.95508
2677.1568,0.95447
2676.1924,0.95343
2675.228,0.95308
2674.2636,0.95334
2673.2992,0.95369
2672.3348,0.95378
2671.3704,0.9536
2670.406,0.95378
2669.4416,0.95438
2668.4772,0.95447
2667.5129,0.9543
2666.5485,0.95456
2665.5841,0.95482
2664.6197,0.9549
2663.6553,0.95508
2662.6909,0.95473
2661.7265,0.95299
2660.7621,0.95117
2659.7977,0.95065
2658.8333,0.95099
2657.8689,0.95099
2656.9045,0.95073
2655.9401,0.95047
2654.9757,0.94995
2654.0113,0.94926
2653.0469,0.94934
2652.0826,0.95126
2651.1182,0.95317
2650.1538,0.9523
2649.1894,0.9496
2648.225,0.94865
2647.2606,0.94978
2646.2962,0.95065
2645.3318,0.95143
2644.3674,0.95265
2643.403,0.95221
2642.4386,0.95004
2641.4742,0.94882
2640.5098,0.94917
2639.5454,0.94969
2638.581,0.94952
2637.6166,0.94969
2636.6523,0.95065
2635.6879,0.95134
2634.7235,0.95152
2633.7591,0.9523
2632.7947,0.95395
2631.8303,0.95447
2630.8659,0.95265
2629.9015,0.95047
2628.9371,0.94952
2627.9727,0.94969
2627.0083,0.9503
2626.0439,0.95178
2625.0795,0.95369
2624.1151,0.95386
2623.1507,0.95265
2622.1863,0.95204
2621.222,0.95204
2620.2576,0.95195
2619.2932,0.95152
2618.3288,0.95152
2617.3644,0.95247
2616.4,0.9536
2615.4356,0.95404
2614.4712,0.95456
2613.5068,0.95551
2612.5424,0.95612
2611.578,0.95586
2610.6136,0.95482
2609.6492,0.95395
2608.6848,0.95473
2607.7204,0.95569
2606.756,0.95551
2605.7917,0.95586
2604.8273,0.95673
2603.8629,0.95595
2602.8985,0.95404
2601.9341,0.95343
2600.9697,0.9549
2600.0053,0.95751
2599.0409,0.9589
2598.0765,0.95803
2597.1121,0.9563
2596.1477,0.95569
2595.1833,0.95621
2594.2189,0.95673
2593.2545,0.95638
2592.2901,0.95586
2591.3258,0.95638
2590.3614,0.95751
2589.397,0.95899
2588.4326,0.95977
2587.4682,0.95899
2586.5038,0.95821
2585.5394,0.95829
2584.575,0.95855
2583.6106,0.95881
2582.6462,0.9589
2581.6818,0.95812
2580.7174,0.95751
2579.753,0.95829
2578.7886,0.95881
2577.8243,0.95881
2576.8598,0.95986
2575.8955,0.96177
2574.9311,0.96299
2573.9667,0.96238
2573.0023,0.96047
2572.0379,0.95934
2571.0735,0.95951
2570.1091,0.95925
2569.1447,0.95812
2568.1803,0.95829
2567.2159,0.96012
2566.2515,0.96238
2565.2871,0.96455
2564.3227,0.96568
2563.3583,0.96524
2562.394,0.96359
2561.4295,0.96186
2560.4652,0.96151
2559.5008,0.96264
2558.5364,0.96272
2557.572,0.96064
2556.6076,0.95899
2555.6432,0.95864
2554.6788,0.95803
2553.7144,0.95725
2552.75,0.95821
2551.7856,0.95986
2550.8212,0.95916
2549.8568,0.95621
2548.8924,0.95473
2547.928,0.95682
2546.9637,0.96081
2545.9992,0.96377
2545.0349,0.96455
2544.0705,0.96464
2543.1061,0.96507
2542.1417,0.9649
2541.1773,0.96368
2540.2129,0.96272
2539.2485,0.96281
2538.2841,0.96272
2537.3197,0.96229
2536.3553,0.9629
2535.3909,0.96472
2534.4265,0.96542
2533.4621,0.96359
2532.4977,0.9616
2531.5334,0.9616
2530.569,0.9622
2529.6046,0.96177
2528.6402,0.96133
2527.6758,0.96116
2526.7114,0.96125
2525.747,0.96246
2524.7826,0.96385
2523.8182,0.96412
2522.8538,0.96342
2521.8894,0.96368
2520.925,0.96533
2519.9606,0.96655
2518.9962,0.9662
2518.0318,0.96594
2517.0674,0.9662
2516.1031,0.96585
2515.1387,0.96516
2514.1743,0.96498
2513.2099,0.96559
2512.2455,0.9662
2511.2811,0.96533
2510.3167,0.96368
2509.3523,0.96325
2508.3879,0.96299
2507.4235,0.96246
2506.4591,0.9629
2505.4947,0.9642
2504.5303,0.96429
2503.5659,0.96351
2502.6015,0.9642
2501.6372,0.96542
2500.6728,0.96542
2499.7084,0.96507
2498.744,0.9649
2497.7796,0.96507
2496.8152,0.96716
2495.8508,0.96924
2494.8864,0.96742
2493.922,0.96455
2492.9576,0.96516
2491.9932,0.96724
2491.0288,0.96716
2490.0644,0.96429
2489.1,0.96064
2488.1356,0.95968
2487.1712,0.9622
2486.2069,0.96464
2485.2425,0.96455
2484.2781,0.96333
2483.3137,0.96168
2482.3493,0.96099
2481.3849,0.96264
2480.4205,0.96516
2479.4561,0.96646
2478.4917,0.96672
2477.5273,0.9669
2476.5629,0.96785
2475.5985,0.96889
2474.6341,0.96872
2473.6697,0.96794
2472.7053,0.96707
2471.7409,0.96637
2470.7766,0.96681
2469.8122,0.96698
2468.8478,0.96533
2467.8834,0.96385
2466.919,0.96524
2465.9546,0.96794
2464.9902,0.96915
2464.0258,0.9695
2463.0614,0.96898
2462.097,0.96698
2461.1326,0.96533
2460.1682,0.96498
2459.2038,0.96472
2458.2394,0.96385
2457.275,0.96359
2456.3106,0.96394
2455.3463,0.96307
2454.3819,0.96038
2453.4175,0.95786
2452.4531,0.95708
2451.4887,0.95864
2450.5243,0.96116
2449.5599,0.96255
2448.5955,0.96316
2447.6311,0.96385
2446.6667,0.96438
2445.7023,0.96498
2444.7379,0.9662
2443.7735,0.9675
2442.8091,0.96776
2441.8447,0.96681
2440.8803,0.96542
2439.916,0.96368
2438.9516,0.96177
2437.9872,0.96133
2437.0228,0.96359
2436.0584,0.96629
2435.094,0.96811
2434.1296,0.96898
2433.1652,0.9682
2432.2008,0.96655
2431.2364,0.96603
2430.272,0.96646
2429.3076,0.96559
2428.3432,0.96333
2427.3788,0.96168
2426.4144,0.9616
2425.45,0.96238
2424.4857,0.96412
2423.5213,0.96603
2422.5569,0.96698
2421.5925,0.9669
2420.6281,0.96655
2419.6637,0.9669
2418.6993,0.9675
2417.7349,0.96698
2416.7705,0.96542
2415.8061,0.96481
2414.8417,0.9662
2413.8773,0.96837
2412.9129,0.96933
2411.9485,0.96907
2410.9841,0.96898
2410.0197,0.96898
2409.0554,0.96829
2408.091,0.96724
2407.1266,0.96655
2406.1622,0.96655
2405.1978,0.96637
2404.2334,0.96585
2403.269,0.9669
2402.3046,0.96959
2401.3402,0.97133
2400.3758,0.97037
2399.4114,0.96829
2398.447,0.96794
2397.4826,0.96829
2396.5182,0.96794
2395.5538,0.96803
2394.5894,0.96907
2393.6251,0.96985
2392.6607,0.96985
2391.6963,0.96976
2390.7319,0.96907
2389.7675,0.96829
2388.8031,0.9682
2387.8387,0.96915
2386.8743,0.97063
2385.9099,0.97107
2384.9455,0.97037
2383.9811,0.96985
2383.0167,0.97046
2382.0523,0.97124
2381.0879,0.97167
2380.1235,0.97202
2379.1591,0.97237
2378.1948,0.97333
2377.2304,0.97419
2376.266,0.97289
2375.3016,0.96976
2374.3372,0.96803
2373.3728,0.96872
2372.4084,0.96959
2371.444,0.96976
2370.4796,0.97011
2369.5152,0.97098
2368.5508,0.97089
2367.5864,0.96985
2366.622,0.96968
2365.6576,0.96994
2364.6932,0.96942
2363.7288,0.96985
2362.7645,0.97159
2361.8001,0.97202
2360.8357,0.96985
2359.8713,0.96716
2358.9069,0.96655
2357.9425,0.96776
2356.9781,0.96803
2356.0137,0.96672
2355.0493,0.96516
2354.0849,0.96385
2353.1205,0.96359
2352.1561,0.96472
2351.1917,0.9662
2350.2273,0.96716
2349.2629,0.9675
2348.2985,0.96794
2347.3342,0.96855
2346.3698,0.96855
2345.4054,0.96742
2344.441,0.96594
2343.4766,0.96577
2342.5122,0.96698
2341.5478,0.96768
2340.5834,0.9669
2339.619,0.96542
2338.6546,0.96438
2337.6902,0.9642
2336.7258,0.96403
2335.7614,0.96438
2334.797,0.96568
2333.8326,0.96663
2332.8683,0.96681
2331.9039,0.96681
2330.9395,0.96646
2329.9751,0.96629
2329.0107,0.96611
2328.0463,0.96429
2327.0819,0.96125
2326.1175,0.9569
2325.1531,0.95065
2324.1887,0.94552
2323.2243,0.94474
2322.2599,0.94735
2321.2955,0.94995
2320.3311,0.95169
2319.3668,0.95369
2318.4023,0.95473
2317.438,0.95447
2316.4736,0.95456
2315.5092,0.95577
2314.5448,0.95708
2313.5804,0.95873
2312.616,0.96081
2311.6516,0.9622
2310.6872,0.96246
2309.7228,0.9616
2308.7584,0.95916
2307.794,0.95603
2306.8296,0.95508
2305.8652,0.95716
2304.9008,0.95977
2303.9365,0.96029
2302.972,0.95916
2302.0077,0.95786
2301.0433,0.95682
2300.0789,0.95664
2299.1145,0.95708
2298.1501,0.95708
2297.1857,0.95647
2296.2213,0.95517
2295.2569,0.95395
2294.2925,0.95421
2293.3281,0.95612
2292.3637,0.95795
2291.3993,0.95873
2290.4349,0.95873
2289.4705,0.95873
2288.5062,0.95873
2287.5417,0.95803
2286.5774,0.95603
2285.613,0.95299
2284.6486,0.95108
2283.6842,0.95308
2282.7198,0.95586
2281.7554,0.95543
2280.791,0.95412
2279.8266,0.95482
2278.8622,0.9556
2277.8978,0.95508
2276.9334,0.9543
2275.969,0.95404
2275.0046,0.95412
2274.0402,0.95412
2273.0759,0.95534
2272.1115,0.95795
2271.1471,0.96038
2270.1827,0.9616
2269.2183,0.96203
2268.2539,0.96255
2267.2895,0.96325
2266.3251,0.96325
2265.3607,0.96229
2264.3963,0.96229
2263.4319,0.96377
2262.4675,0.96307
2261.5031,0.96081
2260.5387,0.96125
2259.5743,0.96342
2258.6099,0.96394
2257.6456,0.96238
2256.6812,0.96055
2255.7168,0.96081
2254.7524,0.96333
2253.788,0.96585
2252.8236,0.96681
2251.8592,0.96464
2250.8948,0.96073
2249.9304,0.95812
2248.966,0.9569
2248.0016,0.95734
2247.0372,0.96081
2246.0728,0.96281
2245.1084,0.96047
2244.144,0.95769
2243.1797,0.95716
2242.2153,0.95942
2241.2509,0.96368
2240.2865,0.96724
2239.3221,0.96776
2238.3577,0.96516
2237.3933,0.96186
2236.4289,0.95968
2235.4645,0.95855
2234.5001,0.95968
2233.5357,0.96264
2232.5713,0.96524
2231.6069,0.9649
2230.6425,0.96064
2229.6781,0.95682
2228.7137,0.95751
2227.7494,0.96064
2226.785,0.96229
2225.8206,0.96055
2224.8562,0.95708
2223.8918,0.95742
2222.9274,0.96438
2221.963,0.97159
2220.9986,0.97211
2220.0342,0.96855
2219.0698,0.96498
2218.1054,0.96168
2217.141,0.96055
2216.1766,0.96333
2215.2122,0.96759
2214.2478,0.96655
2213.2834,0.95994
2212.3191,0.95603
2211.3547,0.95769
2210.3903,0.96047
2209.4259,0.96021
2208.4615,0.95829
2207.4971,0.95734
2206.5327,0.95829
2205.5683,0.96073
2204.6039,0.96351
2203.6395,0.96681
2202.6751,0.96742
2201.7107,0.96351
2200.7463,0.96203
2199.7819,0.96481
2198.8175,0.96637
2197.8531,0.96681
2196.8888,0.96724
2195.9244,0.96368
2194.96,0.95908
2193.9956,0.96003
2193.0312,0.96307
2192.0668,0.9642
2191.1024,0.96385
2190.138,0.95968
2189.1736,0.95464
2188.2092,0.95343
2187.2448,0.95126
2186.2804,0.94804
2185.316,0.95047
2184.3516,0.95577
2183.3872,0.96055
2182.4228,0.96559
2181.4585,0.96924
2180.4941,0.96976
2179.5297,0.96742
2178.5653,0.96412
2177.6009,0.96012
2176.6365,0.9563
2175.6721,0.95777
2174.7077,0.9649
2173.7433,0.97081
2172.7789,0.97133
2171.8145,0.96742
2170.8501,0.96255
2169.8857,0.95803
2168.9213,0.95239
2167.9569,0.94656
2166.9925,0.94396
2166.0282,0.9463
2165.0638,0.949
2164.0994,0.94674
2163.135,0.94205
2162.1706,0.939
2161.2062,0.93483
2160.2418,0.9311
2159.2774,0.94422
2158.313,0.97689
2157.3486,1
2156.3842,0.99948
2155.4198,0.99305
2154.4554,0.99253
2153.491,0.99279
2152.5266,0.98957
2151.5622,0.98427
2150.5979,0.98036
2149.6335,0.98158
2148.6691,0.98297
2147.7047,0.98019
2146.7403,0.97567
2145.7759,0.9715
2144.8115,0.97228
2143.8471,0.97854
2142.8827,0.9801
2141.9183,0.97584
2140.9539,0.97272
2139.9895,0.97124
2139.0251,0.97202
2138.0607,0.97732
2137.0963,0.98062
2136.1319,0.97697
2135.1676,0.97593
2134.2032,0.98419
2133.2388,0.99253
2132.2744,0.9934
2131.31,0.98975
2130.3456,0.98731
2129.3812,0.98749
2128.4168,0.98697
2127.4524,0.98384
2126.488,0.98062
2125.5236,0.98115
2124.5592,0.9834
2123.5948,0.98115
2122.6304,0.97645
2121.666,0.97697
2120.7016,0.98184
2119.7373,0.9834
2118.7729,0.97923
2117.8085,0.97341
2116.8441,0.96829
2115.8797,0.96377
2114.9153,0.96272
2113.9509,0.96542
2112.9865,0.96794
2112.0221,0.96889
2111.0577,0.96811
2110.0933,0.96533
2109.1289,0.96455
2108.1645,0.96794
2107.2001,0.97054
2106.2357,0.96994
2105.2713,0.96889
2104.307,0.96933
2103.3426,0.97054
2102.3782,0.96924
2101.4138,0.96472
2100.4494,0.96238
2099.485,0.96368
2098.5206,0.96464
2097.5562,0.9649
2096.5918,0.96794
2095.6274,0.97324
2094.663,0.97619
2093.6986,0.97697
2092.7342,0.97793
2091.7698,0.97715
2090.8054,0.97228
2089.841,0.96655
2088.8767,0.96603
2087.9123,0.9695
2086.9479,0.97063
2085.9835,0.96872
2085.0191,0.96707
2084.0547,0.96794
2083.0903,0.97002
2082.1259,0.96924
2081.1615,0.96577
2080.1971,0.96464
2079.2327,0.96559
2078.2683,0.96568
2077.3039,0.96698
2076.3395,0.96837
2075.3751,0.96672
2074.4108,0.96568
2073.4464,0.96733
2072.482,0.96907
2071.5176,0.96994
2070.5532,0.97133
2069.5888,0.97133
2068.6244,0.96594
2067.66,0.9576
2066.6956,0.95438
2065.7312,0.95855
2064.7668,0.96412
2063.8024,0.96794
2062.838,0.97115
2061.8736,0.97202
2060.9092,0.96785
2059.9448,0.96264
2058.9805,0.96029
2058.0161,0.96012
2057.0517,0.96168
2056.0873,0.96203
2055.1229,0.95812
2054.1585,0.95586
2053.1941,0.95786
2052.2297,0.95716
2051.2653,0.95317
2050.3009,0.94987
2049.3365,0.94908
2048.3721,0.95247
2047.4077,0.95708
2046.4433,0.96021
2045.4789,0.96507
2044.5146,0.96837
2043.5502,0.96585
2042.5858,0.96438
2041.6214,0.96768
2040.657,0.96742
2039.6926,0.95881
2038.7282,0.94943
2037.7638,0.94639
2036.7994,0.94674
2035.835,0.95004
2034.8706,0.95968
2033.9062,0.96776
2032.9418,0.96733
2031.9774,0.96403
2031.013,0.96385
2030.0486,0.96707
2029.0843,0.96768
2028.1199,0.96507
2027.1555,0.96594
2026.1911,0.96803
2025.2267,0.9669
2024.2623,0.96733
2023.2979,0.97402
2022.3335,0.97915
2021.3691,0.97558
2020.4047,0.96811
2019.4403,0.96194
2018.4759,0.96055
2017.5115,0.96568
2016.5471,0.97211
2015.5827,0.97315
2014.6183,0.96803
2013.654,0.96472
2012.6896,0.97228
2011.7252,0.98471
2010.7608,0.98566
2009.7964,0.97454
2008.832,0.96533
2007.8676,0.96151
2006.9032,0.9622
2005.9388,0.96855
2004.9744,0.97515
2004.01,0.97767
2003.0456,0.97758
2002.0812,0.97871
2001.1168,0.98106
2000.1524,0.98054
1999.188,0.97758
1998.2237,0.97393
1997.2593,0.96881
1996.2949,0.96481
1995.3305,0.96464
1994.3661,0.96507
1993.4017,0.96481
1992.4373,0.96742
1991.4729,0.9702
1990.5085,0.96663
1989.5441,0.96203
1988.5797,0.96455
1987.6153,0.96681
1986.6509,0.96151
1985.6865,0.95395
1984.7222,0.95047
1983.7577,0.95265
1982.7934,0.95821
1981.829,0.96107
1980.8646,0.95291
1979.9002,0.93475
1978.9358,0.92371
1977.9714,0.92806
1977.007,0.93918
1976.0426,0.95186
1975.0782,0.9622
1974.1138,0.96776
1973.1494,0.97228
1972.185,0.97532
1971.2206,0.97567
1970.2562,0.97697
1969.2919,0.97923
1968.3274,0.97958
1967.3631,0.9801
1966.3987,0.98271
1965.4343,0.98132
1964.4699,0.97532
1963.5055,0.97419
1962.5411,0.97663
1961.5767,0.97532
1960.6123,0.97576
1959.6479,0.98236
1958.6835,0.98723
1957.7191,0.98627
1956.7547,0.98419
1955.7903,0.98323
1954.8259,0.98097
1953.8616,0.97706
1952.8972,0.97393
1951.9328,0.9735
1950.9684,0.97498
1950.004,0.97558
1949.0396,0.97541
1948.0752,0.97584
1947.1108,0.97732
1946.1464,0.97906
1945.182,0.97889
1944.2176,0.97758
1943.2532,0.97654
1942.2888,0.97567
1941.3244,0.97558
1940.36,0.97602
1939.3956,0.97715
1938.4313,0.97706
1937.4669,0.97376
1936.5025,0.97194
1935.5381,0.97402
1934.5737,0.97506
1933.6093,0.97298
1932.6449,0.97107
1931.6805,0.97185
1930.7161,0.97498
1929.7517,0.97802
1928.7873,0.97958
1927.8229,0.97975
1926.8585,0.97819
1925.8941,0.97706
1924.9297,0.97802
1923.9653,0.98062
1923.001,0.98314
1922.0366,0.98358
1921.0722,0.98141
1920.1078,0.97776
1919.1434,0.97654
1918.179,0.97993
1917.2146,0.9841
1916.2502,0.98575
1915.2858,0.98427
1914.3214,0.98028
1913.357,0.97628
1912.3926,0.97463
1911.4282,0.9755
1910.4638,0.9775
1909.4994,0.97732
1908.535,0.97472
1907.5706,0.97341
1906.6063,0.97411
1905.6419,0.97463
1904.6775,0.9748
1903.7131,0.97541
1902.7487,0.97576
1901.7843,0.97628
1900.8199,0.97828
1899.8555,0.98045
1898.8911,0.98019
1897.9267,0.9781
1896.9623,0.97671
1895.9979,0.97619
1895.0335,0.97584
1894.0691,0.97715
1893.1047,0.97897
1892.1403,0.97706
1891.176,0.97333
1890.2116,0.97228
1889.2472,0.97393
1888.2828,0.97671
1887.3184,0.9788
1886.354,0.9788
1885.3896,0.97706
1884.4252,0.97576
1883.4608,0.9768
1882.4964,0.97793
1881.532,0.97697
1880.5676,0.97524
1879.6032,0.97472
1878.6388,0.97489
1877.6744,0.97472
1876.7101,0.97489
1875.7457,0.97628
1874.7813,0.97828
1873.8169,0.97923
1872.8525,0.9788
1871.8881,0.97845
1870.9237,0.97854
1869.9593,0.97689
1868.9949,0.97393
1868.0305,0.97306
1867.0661,0.97437
1866.1017,0.97472
1865.1373,0.9735
1864.1729,0.97272
1863.2086,0.97411
1862.2441,0.97645
1861.2798,0.9775
1860.3154,0.97584
1859.351,0.97298
1858.3866,0.97185
1857.4222,0.97159
1856.4578,0.97167
1855.4934,0.97437
1854.529,0.97758
1853.5646,0.97802
1852.6002,0.97732
1851.6358,0.97732
1850.6714,0.97637
1849.707,0.97524
1848.7426,0.97558
1847.7783,0.97654
1846.8139,0.97697
1845.8495,0.97671
1844.8851,0.9768
1843.9207,0.97758
1842.9563,0.97724
1841.9919,0.97602
1841.0275,0.97567
1840.0631,0.97584
1839.0987,0.97584
1838.1343,0.97611
1837.1699,0.97628
1836.2055,0.97611
1835.2411,0.97611
1834.2767,0.97611
1833.3123,0.9755
1832.348,0.97402
1831.3836,0.9728
1830.4192,0.97306
1829.4548,0.97419
1828.4904,0.97463
1827.526,0.97385
1826.5616,0.97306
1825.5972,0.97298
1824.6328,0.97385
1823.6684,0.97576
1822.704,0.97732
1821.7396,0.97767
1820.7752,0.97741
1819.8108,0.97724
1818.8464,0.9768
1817.882,0.97689
1816.9177,0.97863
1815.9533,0.97984
1814.9889,0.97932
1814.0245,0.97845
1813.0601,0.97724
1812.0957,0.97541
1811.1313,0.97472
1810.1669,0.97567
1809.2025,0.97654
1808.2381,0.97671
1807.2737,0.97715
1806.3093,0.97767
1805.3449,0.97724
1804.3805,0.97584
1803.4161,0.97454
1802.4517,0.97428
1801.4874,0.97454
1800.523,0.97541
1799.5586,0.97715
1798.5942,0.97776
1797.6298,0.97593
1796.6654,0.97411
1795.701,0.97341
1794.7366,0.97341
1793.7722,0.97376
1792.8078,0.97402
1791.8434,0.97385
1790.879,0.97333
1789.9146,0.97289
1788.9502,0.97272
1787.9858,0.97237
1787.0214,0.97194
1786.057,0.97185
1785.0927,0.97202
1784.1283,0.97167
1783.1639,0.97107
1782.1995,0.97063
1781.2351,0.97072
1780.2707,0.97133
1779.3063,0.9715
1778.3419,0.97115
1777.3775,0.9722
1776.4131,0.97428
1775.4487,0.97541
1774.4843,0.97532
1773.5199,0.97437
1772.5555,0.97333
1771.5911,0.9728
1770.6267,0.97298
1769.6624,0.97333
1768.698,0.97298
1767.7336,0.97202
1766.7692,0.9715
1765.8048,0.97159
1764.8404,0.9715
1763.876,0.97124
1762.9116,0.97124
1761.9472,0.97159
1760.9828,0.97194
1760.0184,0.97194
1759.054,0.97176
1758.0896,0.97159
1757.1252,0.97107
1756.1608,0.96994
1755.1965,0.96829
1754.2321,0.96742
1753.2677,0.96855
1752.3033,0.9702
1751.3389,0.97124
1750.3745,0.97194
1749.4101,0.97194
1748.4457,0.97072
1747.4813,0.96968
1746.5169,0.96976
1745.5525,0.97011
1744.5881,0.96959
1743.6237,0.96915
1742.6593,0.96976
1741.6949,0.97081
1740.7305,0.97063
1739.7662,0.96968
1738.8018,0.96959
1737.8374,0.96985
1736.873,0.96959
1735.9086,0.96863
1734.9442,0.96794
1733.9798,0.96837
1733.0154,0.96907
1732.051,0.96837
1731.0866,0.96716
1730.1222,0.96724
1729.1578,0.9682
1728.1934,0.96776
1727.229,0.96611
1726.2647,0.96516
1725.3003,0.96516
1724.3359,0.96568
1723.3715,0.9662
1722.4071,0.96611
1721.4427,0.9662
1720.4783,0.96681
1719.5139,0.96724
1718.5495,0.9669
1717.5851,0.96637
1716.6207,0.96559
1715.6563,0.96429
1714.6919,0.96299
1713.7275,0.96203
1712.7631,0.96125
1711.7987,0.96047
1710.8344,0.96055
1709.87,0.96186
1708.9056,0.96246
1707.9412,0.9616
1706.9768,0.96047
1706.0124,0.96029
1705.048,0.96021
1704.0836,0.95986
1703.1192,0.95968
1702.1548,0.9596
1701.1904,0.95873
1700.226,0.95708
1699.2616,0.95569
1698.2972,0.95517
1697.3328,0.9549
1696.3684,0.95395
1695.4041,0.95299
1694.4397,0.95282
1693.4753,0.95291
1692.5109,0.95299
1691.5465,0.95308
1690.5821,0.95273
1689.6177,0.95204
1688.6533,0.9516
1687.6889,0.95169
1686.7245,0.95134
1685.7601,0.94969
1684.7957,0.94787
1683.8313,0.94691
1682.8669,0.94639
1681.9025,0.94535
1680.9381,0.94439
1679.9738,0.94396
1679.0094,0.94326
1678.045,0.94196
1677.0806,0.94048
1676.1162,0.93996
1675.1518,0.94057
1674.1874,0.941
1673.223,0.94057
1672.2586,0.93953
1671.2942,0.93796
1670.3298,0.93614
1669.3654,0.93483
1668.401,0.9344
1667.4366,0.93388
1666.4722,0.93292
1665.5078,0.93197
1664.5434,0.93075
1663.5791,0.9291
1662.6147,0.92736
1661.6503,0.92614
1660.6859,0.92597
1659.7215,0.92649
1658.7571,0.92675
1657.7927,0.92597
1656.8283,0.92423
1655.8639,0.92258
1654.8995,0.92189
1653.9351,0.92137
1652.9707,0.91998
1652.0063,0.91841
1651.0419,0.91763
1650.0775,0.91728
1649.1131,0.91676
1648.1488,0.91633
1647.1844,0.91537
1646.22,0.91407
1645.2556,0.91372
1644.2912,0.91424
1643.3268,0.91389
1642.3624,0.91276
1641.398,0.91207
1640.4336,0.91198
1639.4692,0.91146
1638.5048,0.91033
1637.5404,0.9092
1636.576,0.90868
1635.6116,0.90894
1634.6472,0.9092
1633.6828,0.90877
1632.7185,0.90833
1631.7541,0.90807
1630.7897,0.90772
1629.8253,0.90738
1628.8609,0.90825
1627.8965,0.90998
1626.9321,0.91077
1625.9677,0.90998
1625.0033,0.90911
1624.0389,0.90903
1623.0745,0.90981
1622.1101,0.9112
1621.1457,0.91242
1620.1813,0.91372
1619.2169,0.91528
1618.2526,0.91607
1617.2882,0.91615
1616.3238,0.91641
1615.3594,0.91693
1614.395,0.91772
1613.4306,0.91885
1612.4662,0.9198
1611.5018,0.92024
1610.5374,0.92111
1609.573,0.9225
1608.6086,0.92336
1607.6442,0.92354
1606.6798,0.92397
1605.7154,0.92493
1604.7511,0.92614
1603.7867,0.92745
1602.8223,0.92823
1601.8579,0.92762
1600.8935,0.92675
1599.9291,0.92693
1598.9647,0.9278
1598.0003,0.92858
1597.0359,0.92927
1596.0715,0.93032
1595.1071,0.93127
1594.1427,0.93188
1593.1783,0.93249
1592.2139,0.93275
1591.2495,0.93257
1590.2851,0.93257
1589.3208,0.93284
1588.3564,0.93301
1587.392,0.93344
1586.4276,0.93449
1585.4632,0.9357
1584.4988,0.93648
1583.5344,0.93675
1582.57,0.93701
1581.6056,0.93787
1580.6412,0.93874
1579.6768,0.93892
1578.7124,0.93857
1577.748,0.93822
1576.7836,0.93796
1575.8192,0.93805
1574.8548,0.93909
1573.8905,0.94022
1572.9261,0.94083
1571.9617,0.94083
1570.9973,0.94048
1570.0329,0.94066
1569.0685,0.94161
1568.1041,0.94222
1567.1397,0.94213
1566.1753,0.94178
1565.2109,0.94187
1564.2465,0.94283
1563.2821,0.94352
1562.3177,0.94326
1561.3533,0.943
1560.3889,0.94352
1559.4245,0.94404
1558.4602,0.9443
1557.4958,0.94491
1556.5314,0.94578
1555.567,0.94578
1554.6026,0.94526
1553.6382,0.94543
1552.6738,0.94622
1551.7094,0.94726
1550.745,0.94804
1549.7806,0.94821
1548.8162,0.94821
1547.8518,0.94865
1546.8874,0.94926
1545.923,0.94952
1544.9586,0.949
1543.9942,0.94787
1543.0298,0.94735
1542.0655,0.94761
1541.1011,0.94795
1540.1367,0.94839
1539.1723,0.94908
1538.2079,0.9496
1537.2435,0.94934
1536.2791,0.94891
1535.3147,0.94917
1534.3503,0.95004
1533.3859,0.95099
1532.4215,0.95212
1531.4571,0.95273
