Wavenumber,Transmission
cm^{-1},a.u.
3387.9149,0.69662
3386.9505,0.69643
3385.9861,0.69677
3385.0217,0.6962
3384.0573,0.69478
3383.093,0.69356
3382.1286,0.69256
3381.1642,0.69172
3380.1998,0.69137
3379.2354,0.69107
3378.271,0.69015
3377.3066,0.68839
3376.3422,0.68625
3375.3778,0.68487
3374.4134,0.68449
3373.449,0.68414
3372.4846,0.6833
3371.5202,0.68238
3370.5558,0.68185
3369.5914,0.68196
3368.627,0.68215
3367.6627,0.68169
3366.6983,0.6807
3365.7339,0.67974
3364.7695,0.67917
3363.8051,0.67875
3362.8407,0.67794
3361.8763,0.6771
3360.9119,0.67649
3359.9475,0.67588
3358.9831,0.67496
3358.0187,0.67343
3357.0543,0.67205
3356.0899,0.67159
3355.1255,0.67171
3354.1611,0.67174
3353.1968,0.67094
3352.2324,0.66933
3351.268,0.66795
3350.3036,0.66742
3349.3392,0.66734
3348.3748,0.6673
3347.4104,0.6673
3346.446,0.66642
3345.4816,0.66447
3344.5172,0.66313
3343.5528,0.66298
3342.5884,0.66302
3341.624,0.66237
3340.6596,0.66122
3339.6952,0.66049
3338.7308,0.65996
3337.7665,0.65892
3336.802,0.65739
3335.8377,0.65605
3334.8733,0.65559
3333.9089,0.65579
3332.9445,0.65563
3331.9801,0.65502
3331.0157,0.65448
3330.0513,0.65376
3329.0869,0.65257
3328.1225,0.65177
3327.1581,0.65169
3326.1937,0.65142
3325.2293,0.65047
3324.2649,0.64936
3323.3005,0.64855
3322.3362,0.64786
3321.3717,0.64687
3320.4074,0.64607
3319.443,0.6461
3318.4786,0.64603
3317.5142,0.64515
3316.5498,0.64469
3315.5854,0.64519
3314.621,0.64507
3313.6566,0.64354
3312.6922,0.64228
3311.7278,0.64182
3310.7634,0.64082
3309.799,0.63983
3308.8346,0.63975
3307.8702,0.63956
3306.9059,0.63868
3305.9415,0.63765
3304.9771,0.6365
3304.0127,0.63501
3303.0483,0.63371
3302.0839,0.63317
3301.1195,0.63302
3300.1551,0.63263
3299.1907,0.63237
3298.2263,0.6326
3297.2619,0.6326
3296.2975,0.63172
3295.3331,0.6303
3294.3687,0.62892
3293.4043,0.62797
3292.4399,0.62751
3291.4756,0.62724
3290.5112,0.62659
3289.5468,0.62555
3288.5824,0.62483
3287.618,0.62425
3286.6536,0.62314
3285.6892,0.62203
3284.7248,0.62192
3283.7604,0.62249
3282.796,0.62265
3281.8316,0.62211
3280.8672,0.62131
3279.9028,0.62066
3278.9384,0.62039
3277.974,0.62039
3277.0096,0.62024
3276.0453,0.62004
3275.0809,0.61978
3274.1165,0.61913
3273.1521,0.61886
3272.1877,0.61924
3271.2233,0.61955
3270.2589,0.61966
3269.2945,0.61943
3268.3301,0.61893
3267.3657,0.61855
3266.4013,0.61844
3265.4369,0.61867
3264.4725,0.61901
3263.5081,0.6189
3262.5437,0.61871
3261.5793,0.61905
3260.615,0.61962
3259.6506,0.61997
3258.6862,0.62024
3257.7218,0.62092
3256.7574,0.62196
3255.793,0.62295
3254.8286,0.6236
3253.8642,0.62387
3252.8998,0.62383
3251.9354,0.62353
3250.971,0.62334
3250.0066,0.62383
3249.0422,0.6246
3248.0778,0.62483
3247.1134,0.6249
3246.149,0.62544
3245.1847,0.62632
3244.2203,0.62693
3243.2559,0.62697
3242.2915,0.62754
3241.3271,0.62877
3240.3627,0.62915
3239.3983,0.62854
3238.4339,0.62865
3237.4695,0.62992
3236.5051,0.63129
3235.5407,0.6321
3234.5763,0.63271
3233.6119,0.63348
3232.6475,0.63439
3231.6831,0.6352
3230.7188,0.63524
3229.7544,0.63505
3228.79,0.63527
3227.8256,0.63531
3226.8612,0.63524
3225.8968,0.63581
3224.9324,0.63677
3223.968,0.63738
3223.0036,0.63788
3222.0392,0.6386
3221.0748,0.63925
3220.1104,0.63964
