xposition,yposition,Fe_rel_conc
0.68,8.4182,64.1304347826087
0.68,8.43335,61.9565217391304
0.68,8.4485,51.6304347826087
0.68,8.46365,62.5
0.68,8.4788,45.1086956521739
0.68,8.49395,65.2173913043478
0.68,8.5091,50.5434782608696
0.68,8.52425,51.0869565217391
0.68,8.5394,57.0652173913044
0.68,8.55455,67.9347826086957
0.68,8.5697,70.1086956521739
0.68,8.58485,69.5652173913043
0.68,8.6,72.8260869565217
0.68,8.61515,77.1739130434783
0.68,8.6303,71.7391304347826
0.68,8.64545,67.9347826086957
0.68,8.6606,76.0869565217391
0.68,8.67575,63.0434782608696
0.68,8.6909,56.5217391304348
0.68,8.70605,45.6521739130435
0.68,8.7212,38.0434782608696
0.68,8.73635,34.2391304347826
0.68,8.7515,31.5217391304348
0.68,8.76665,35.8695652173913
0.68,8.7818,42.9347826086956
0.68,8.79695,48.3695652173913
0.68,8.8121,63.5869565217391
0.68,8.82725,48.3695652173913
0.68,8.8424,45.1086956521739
0.68,8.8576,33.1521739130435
0.68,8.87275,27.1739130434783
0.68,8.8879,13.0434782608696
0.68,8.90305,10.3260869565217
0.68,8.9182,7.06521739130435
0.68,8.93335,11.9565217391304
0.68,8.9485,9.23913043478261
0.68,8.96365,7.06521739130435
0.68,8.9788,11.9565217391304
0.68,8.99395,8.69565217391304
0.68,9.0091,9.78260869565217
0.68,9.02425,4.89130434782609
0.68,9.0394,8.69565217391304
0.68,9.05455,2.71739130434783
0.68,9.0697,9.23913043478261
0.68,9.08485,4.89130434782609
0.68,9.1,4.89130434782609
0.695,8.1,2.17391304347826
0.695,8.11515,7.06521739130435
0.695,8.1303,2.71739130434783
0.695,8.14545,4.89130434782609
0.695,8.1606,1.08695652173913
0.695,8.17575,5.43478260869565
0.695,8.1909,2.71739130434783
0.695,8.20605,3.80434782608696
0.695,8.2212,3.26086956521739
0.695,8.23635,1.6304347826087
0.695,8.2515,3.26086956521739
0.695,8.26665,5.97826086956522
0.695,8.2818,7.06521739130435
0.695,8.29695,7.06521739130435
0.695,8.3121,11.9565217391304
0.695,8.32725,16.304347826087
0.695,8.3424,32.0652173913044
0.695,8.3576,44.0217391304348
0.695,8.37275,40.7608695652174
0.695,8.3879,40.7608695652174
0.695,8.40305,77.7173913043478
0.695,8.4182,58.1521739130435
0.695,8.43335,65.2173913043478
0.695,8.4485,72.8260869565217
0.695,8.46365,50.5434782608696
0.695,8.4788,55.4347826086956
0.695,8.49395,55.4347826086956
0.695,8.5091,58.1521739130435
0.695,8.52425,53.2608695652174
0.695,8.5394,56.5217391304348
0.695,8.55455,47.8260869565217
0.695,8.5697,52.1739130434783
0.695,8.58485,59.2391304347826
0.695,8.6,52.7173913043478
0.695,8.61515,71.7391304347826
0.695,8.6303,55.4347826086956
0.695,8.64545,59.2391304347826
0.695,8.6606,60.3260869565217
0.695,8.67575,61.4130434782609
0.695,8.6909,39.1304347826087
0.695,8.70605,40.2173913043478
0.695,8.7212,28.2608695652174
0.695,8.73635,28.2608695652174
0.695,8.7515,21.7391304347826
0.695,8.76665,24.4565217391304
0.695,8.7818,22.2826086956522
0.695,8.79695,29.3478260869565
0.695,8.8121,36.4130434782609
0.695,8.82725,36.9565217391304
0.695,8.8424,34.7826086956522
0.695,8.8576,43.4782608695652
0.695,8.87275,32.0652173913044
0.695,8.8879,23.3695652173913
0.695,8.90305,14.6739130434783
0.695,8.9182,13.0434782608696
0.695,8.93335,10.8695652173913
0.695,8.9485,11.9565217391304
0.695,8.96365,11.4130434782609
0.695,8.9788,14.1304347826087
0.695,8.99395,5.43478260869565
0.695,9.0091,15.2173913043478
0.695,9.02425,10.3260869565217
0.695,9.0394,5.97826086956522
0.695,9.05455,8.15217391304348
0.695,9.0697,7.06521739130435
0.695,9.08485,3.80434782608696
0.695,9.1,5.43478260869565
0.71,8.1,2.71739130434783
0.71,8.11515,5.97826086956522
0.71,8.1303,2.17391304347826
0.71,8.14545,3.26086956521739
0.71,8.1606,5.97826086956522
0.71,8.17575,2.17391304347826
0.71,8.1909,3.80434782608696
0.71,8.20605,1.08695652173913
0.71,8.2212,4.34782608695652
0.71,8.23635,5.97826086956522
0.71,8.2515,4.89130434782609
0.71,8.26665,5.43478260869565
0.71,8.2818,8.69565217391304
0.71,8.29695,19.0217391304348
0.71,8.3121,30.9782608695652
0.71,8.32725,44.0217391304348
0.71,8.3424,58.1521739130435
0.71,8.3576,48.3695652173913
0.71,8.37275,50
0.71,8.3879,45.1086956521739
0.71,8.40305,79.3478260869565
0.71,8.4182,54.8913043478261
0.71,8.43335,62.5
0.71,8.4485,57.6086956521739
0.71,8.46365,57.0652173913044
0.71,8.4788,56.5217391304348
0.71,8.49395,55.9782608695652
0.71,8.5091,49.4565217391304
0.71,8.52425,49.4565217391304
0.71,8.5394,46.195652173913
0.71,8.55455,55.9782608695652
0.71,8.5697,54.8913043478261
0.71,8.58485,57.0652173913044
0.71,8.6,52.7173913043478
0.71,8.61515,50
0.71,8.6303,54.8913043478261
0.71,8.64545,51.6304347826087
0.71,8.6606,47.8260869565217
0.71,8.67575,41.304347826087
0.71,8.6909,30.4347826086957
0.71,8.70605,31.5217391304348
0.71,8.7212,21.7391304347826
0.71,8.73635,16.304347826087
0.71,8.7515,13.0434782608696
0.71,8.76665,16.304347826087
0.71,8.7818,14.6739130434783
0.71,8.79695,17.9347826086957
0.71,8.8121,19.0217391304348
0.71,8.82725,16.304347826087
0.71,8.8424,42.3913043478261
0.71,8.8576,42.3913043478261
0.71,8.87275,32.6086956521739
0.71,8.8879,33.1521739130435
0.71,8.90305,20.6521739130435
0.71,8.9182,11.4130434782609
0.71,8.93335,9.23913043478261
0.71,8.9485,8.15217391304348
0.71,8.96365,7.06521739130435
0.71,8.9788,13.5869565217391
0.71,8.99395,7.60869565217391
0.71,9.0091,12.5
0.71,9.02425,7.60869565217391
0.71,9.0394,11.4130434782609
0.71,9.05455,5.43478260869565
0.71,9.0697,5.97826086956522
0.71,9.08485,3.80434782608696
0.71,9.1,2.71739130434783
0.725,8.1,3.26086956521739
0.725,8.11515,2.71739130434783
0.725,8.1303,3.26086956521739
0.725,8.14545,2.17391304347826
0.725,8.1606,3.26086956521739
0.725,8.17575,3.26086956521739
0.725,8.1909,0.543478260869565
0.725,8.20605,1.6304347826087
0.725,8.2212,2.71739130434783
0.725,8.23635,3.26086956521739
0.725,8.2515,3.80434782608696
0.725,8.26665,8.69565217391304
0.725,8.2818,15.2173913043478
0.725,8.29695,27.7173913043478
0.725,8.3121,44.5652173913044
0.725,8.32725,48.9130434782609
0.725,8.3424,56.5217391304348
0.725,8.3576,50.5434782608696
0.725,8.37275,52.1739130434783
0.725,8.3879,44.5652173913044
0.725,8.40305,54.8913043478261
0.725,8.4182,53.804347826087
0.725,8.43335,51.0869565217391
0.725,8.4485,44.0217391304348
0.725,8.46365,60.8695652173913
0.725,8.4788,51.6304347826087
0.725,8.49395,47.2826086956522
0.725,8.5091,47.2826086956522
0.725,8.52425,50
0.725,8.5394,55.4347826086956
0.725,8.55455,51.6304347826087
0.725,8.5697,67.3913043478261
0.725,8.58485,63.5869565217391
0.725,8.6,65.7608695652174
0.725,8.61515,48.3695652173913
0.725,8.6303,55.9782608695652
0.725,8.64545,46.195652173913
0.725,8.6606,42.3913043478261
0.725,8.67575,41.304347826087
0.725,8.6909,34.2391304347826
0.725,8.70605,17.9347826086957
0.725,8.7212,20.1086956521739
0.725,8.73635,13.5869565217391
0.725,8.7515,9.78260869565217
0.725,8.76665,8.69565217391304
0.725,8.7818,11.9565217391304
0.725,8.79695,8.15217391304348
0.725,8.8121,5.43478260869565
0.725,8.82725,11.4130434782609
0.725,8.8424,25
0.725,8.8576,31.5217391304348
0.725,8.87275,35.8695652173913
0.725,8.8879,9.78260869565217
0.725,8.90305,22.8260869565217
0.725,8.9182,24.4565217391304
0.725,8.93335,23.3695652173913
0.725,8.9485,8.15217391304348
0.725,8.96365,12.5
0.725,8.9788,10.3260869565217
0.725,8.99395,13.0434782608696
0.725,9.0091,8.15217391304348
0.725,9.02425,9.23913043478261
0.725,9.0394,9.78260869565217
0.725,9.05455,8.69565217391304
0.725,9.0697,7.06521739130435
0.725,9.08485,8.15217391304348
0.725,9.1,3.80434782608696
0.74,8.1,2.71739130434783
0.74,8.11515,4.34782608695652
0.74,8.1303,3.26086956521739
0.74,8.14545,3.26086956521739
0.74,8.1606,3.80434782608696
0.74,8.17575,4.34782608695652
0.74,8.1909,4.89130434782609
0.74,8.20605,2.17391304347826
0.74,8.2212,3.80434782608696
0.74,8.23635,7.60869565217391
0.74,8.2515,8.69565217391304
0.74,8.26665,14.6739130434783
0.74,8.2818,28.804347826087
0.74,8.29695,55.4347826086956
0.74,8.3121,63.0434782608696
0.74,8.32725,61.4130434782609
0.74,8.3424,58.695652173913
0.74,8.3576,49.4565217391304
0.74,8.37275,50.5434782608696
0.74,8.3879,43.4782608695652
0.74,8.40305,61.9565217391304
0.74,8.4182,61.9565217391304
0.74,8.43335,64.1304347826087
0.74,8.4485,56.5217391304348
0.74,8.46365,65.7608695652174
0.74,8.4788,64.6739130434783
0.74,8.49395,53.2608695652174
0.74,8.5091,55.4347826086956
0.74,8.52425,50
0.74,8.5394,49.4565217391304
0.74,8.55455,61.4130434782609
0.74,8.5697,59.2391304347826
0.74,8.58485,54.8913043478261
0.74,8.6,59.2391304347826
0.74,8.61515,58.695652173913
0.74,8.6303,58.695652173913
0.74,8.64545,44.5652173913044
0.74,8.6606,38.5869565217391
0.74,8.67575,42.9347826086956
0.74,8.6909,29.3478260869565
0.74,8.70605,16.8478260869565
0.74,8.7212,19.0217391304348
0.74,8.73635,10.3260869565217
0.74,8.7515,8.69565217391304
0.74,8.76665,8.15217391304348
0.74,8.7818,6.52173913043478
0.74,8.79695,5.97826086956522
0.74,8.8121,9.23913043478261
0.74,8.82725,10.8695652173913
0.74,8.8424,14.6739130434783
0.74,8.8576,20.1086956521739
0.74,8.87275,22.8260869565217
0.74,8.8879,32.6086956521739
0.74,8.90305,32.0652173913044
0.74,8.9182,23.3695652173913
0.74,8.93335,21.195652173913
0.74,8.9485,11.4130434782609
0.74,8.96365,7.60869565217391
0.74,8.9788,11.9565217391304
0.74,8.99395,15.2173913043478
0.74,9.0091,10.3260869565217
0.74,9.02425,4.34782608695652
0.74,9.0394,7.06521739130435
0.74,9.05455,7.60869565217391
0.74,9.0697,5.43478260869565
0.74,9.08485,4.89130434782609
0.74,9.1,5.97826086956522
0.755,8.1,2.71739130434783
0.755,8.11515,1.6304347826087
0.755,8.1303,2.17391304347826
0.755,8.14545,4.34782608695652
0.755,8.1606,3.26086956521739
0.755,8.17575,3.26086956521739
0.755,8.1909,3.80434782608696
0.755,8.20605,0.543478260869565
0.755,8.2212,5.43478260869565
0.755,8.23635,8.15217391304348
0.755,8.2515,17.3913043478261
0.755,8.26665,26.6304347826087
0.755,8.2818,47.2826086956522
0.755,8.29695,65.2173913043478
0.755,8.3121,64.1304347826087
0.755,8.32725,65.2173913043478
0.755,8.3424,54.3478260869565
0.755,8.3576,41.304347826087
0.755,8.37275,51.0869565217391
0.755,8.3879,39.1304347826087
0.755,8.40305,66.8478260869565
0.755,8.4182,69.5652173913043
0.755,8.43335,54.3478260869565
0.755,8.4485,61.4130434782609
0.755,8.46365,46.195652173913
0.755,8.4788,53.804347826087
0.755,8.49395,57.6086956521739
0.755,8.5091,52.1739130434783
0.755,8.52425,64.1304347826087
0.755,8.5394,67.3913043478261
0.755,8.55455,56.5217391304348
0.755,8.5697,69.0217391304348
0.755,8.58485,56.5217391304348
0.755,8.6,52.1739130434783
0.755,8.61515,52.7173913043478
0.755,8.6303,47.8260869565217
0.755,8.64545,50.5434782608696
0.755,8.6606,39.6739130434783
0.755,8.67575,26.0869565217391
0.755,8.6909,32.0652173913044
0.755,8.70605,17.3913043478261
0.755,8.7212,16.304347826087
0.755,8.73635,13.5869565217391
0.755,8.7515,8.69565217391304
0.755,8.76665,7.60869565217391
0.755,8.7818,8.15217391304348
0.755,8.79695,4.34782608695652
0.755,8.8121,5.43478260869565
0.755,8.82725,7.60869565217391
0.755,8.8424,12.5
0.755,8.8576,15.2173913043478
0.755,8.87275,13.5869565217391
0.755,8.8879,19.0217391304348
0.755,8.90305,27.7173913043478
0.755,8.9182,25.5434782608696
0.755,8.93335,25.5434782608696
0.755,8.9485,17.9347826086957
0.755,8.96365,10.8695652173913
0.755,8.9788,10.8695652173913
0.755,8.99395,8.69565217391304
0.755,9.0091,6.52173913043478
0.755,9.02425,10.3260869565217
0.755,9.0394,8.15217391304348
0.755,9.05455,3.80434782608696
0.755,9.0697,4.89130434782609
0.755,9.08485,4.89130434782609
0.755,9.1,4.34782608695652
0.77,8.1,4.34782608695652
0.77,8.11515,2.71739130434783
0.77,8.1303,4.34782608695652
0.77,8.14545,3.80434782608696
0.77,8.1606,5.43478260869565
0.77,8.17575,3.80434782608696
0.77,8.1909,3.26086956521739
0.77,8.20605,3.26086956521739
0.77,8.2212,3.26086956521739
0.77,8.23635,10.3260869565217
0.77,8.2515,26.6304347826087
0.77,8.26665,48.3695652173913
0.77,8.2818,64.6739130434783
0.77,8.29695,60.8695652173913
0.77,8.3121,57.6086956521739
0.77,8.32725,55.9782608695652
0.77,8.3424,58.695652173913
0.77,8.3576,54.3478260869565
0.77,8.37275,47.8260869565217
0.77,8.3879,70.1086956521739
0.77,8.40305,55.9782608695652
0.77,8.4182,58.1521739130435
0.77,8.43335,52.7173913043478
0.77,8.4485,58.1521739130435
0.77,8.46365,63.0434782608696
0.77,8.4788,53.2608695652174
0.77,8.49395,60.3260869565217
0.77,8.5091,59.2391304347826
0.77,8.52425,60.3260869565217
0.77,8.5394,49.4565217391304
0.77,8.55455,58.1521739130435
0.77,8.5697,62.5
0.77,8.58485,63.0434782608696
0.77,8.6,61.4130434782609
0.77,8.61515,59.7826086956522
0.77,8.6303,54.3478260869565
0.77,8.64545,51.6304347826087
0.77,8.6606,39.1304347826087
0.77,8.67575,26.0869565217391
0.77,8.6909,30.9782608695652
0.77,8.70605,19.0217391304348
0.77,8.7212,14.6739130434783
0.77,8.73635,13.5869565217391
0.77,8.7515,11.4130434782609
0.77,8.76665,8.15217391304348
0.77,8.7818,7.06521739130435
0.77,8.79695,2.71739130434783
0.77,8.8121,3.26086956521739
0.77,8.82725,4.89130434782609
0.77,8.8424,4.89130434782609
0.77,8.8576,8.69565217391304
0.77,8.87275,14.6739130434783
0.77,8.8879,16.304347826087
0.77,8.90305,22.2826086956522
0.77,8.9182,27.7173913043478
0.77,8.93335,26.6304347826087
0.77,8.9485,26.0869565217391
0.77,8.96365,21.195652173913
0.77,8.9788,14.1304347826087
0.77,8.99395,9.78260869565217
0.77,9.0091,9.78260869565217
0.77,9.02425,8.69565217391304
0.77,9.0394,7.60869565217391
0.77,9.05455,5.43478260869565
0.77,9.0697,3.80434782608696
0.77,9.08485,4.89130434782609
0.77,9.1,3.26086956521739
0.785,8.1,1.6304347826087
0.785,8.11515,2.17391304347826
0.785,8.1303,2.17391304347826
0.785,8.14545,0.543478260869565
0.785,8.1606,4.34782608695652
0.785,8.17575,2.71739130434783
0.785,8.1909,3.26086956521739
0.785,8.20605,3.26086956521739
0.785,8.2212,3.26086956521739
0.785,8.23635,17.3913043478261
0.785,8.2515,28.804347826087
0.785,8.26665,68.4782608695652
0.785,8.2818,67.9347826086957
0.785,8.29695,69.0217391304348
0.785,8.3121,63.5869565217391
0.785,8.32725,48.3695652173913
0.785,8.3424,50.5434782608696
0.785,8.3576,53.2608695652174
0.785,8.37275,47.2826086956522
0.785,8.3879,55.9782608695652
0.785,8.40305,65.2173913043478
0.785,8.4182,56.5217391304348
0.785,8.43335,51.0869565217391
0.785,8.4485,53.2608695652174
0.785,8.46365,54.3478260869565
0.785,8.4788,51.6304347826087
0.785,8.49395,66.8478260869565
0.785,8.5091,67.9347826086957
0.785,8.52425,52.1739130434783
0.785,8.5394,58.695652173913
0.785,8.55455,51.6304347826087
0.785,8.5697,55.9782608695652
0.785,8.58485,70.1086956521739
0.785,8.6,60.8695652173913
0.785,8.61515,47.2826086956522
0.785,8.6303,54.3478260869565
0.785,8.64545,45.6521739130435
0.785,8.6606,28.804347826087
0.785,8.67575,26.0869565217391
0.785,8.6909,19.5652173913043
0.785,8.70605,13.5869565217391
0.785,8.7212,15.7608695652174
0.785,8.73635,12.5
0.785,8.7515,11.4130434782609
0.785,8.76665,7.06521739130435
0.785,8.7818,14.6739130434783
0.785,8.79695,9.23913043478261
0.785,8.8121,5.43478260869565
0.785,8.82725,3.80434782608696
0.785,8.8424,9.23913043478261
0.785,8.8576,5.43478260869565
0.785,8.87275,9.78260869565217
0.785,8.8879,10.8695652173913
0.785,8.90305,13.5869565217391
0.785,8.9182,20.1086956521739
0.785,8.93335,27.7173913043478
0.785,8.9485,22.8260869565217
0.785,8.96365,25.5434782608696
0.785,8.9788,16.304347826087
0.785,8.99395,15.7608695652174
0.785,9.0091,6.52173913043478
0.785,9.02425,8.15217391304348
0.785,9.0394,10.8695652173913
0.785,9.05455,8.15217391304348
0.785,9.0697,3.80434782608696
0.785,9.08485,4.89130434782609
0.785,9.1,3.26086956521739
0.8,8.1,4.34782608695652
0.8,8.11515,5.97826086956522
0.8,8.1303,1.6304347826087
0.8,8.14545,5.43478260869565
0.8,8.1606,3.26086956521739
0.8,8.17575,4.34782608695652
0.8,8.1909,4.89130434782609
0.8,8.20605,3.80434782608696
0.8,8.2212,9.23913043478261
0.8,8.23635,26.0869565217391
0.8,8.2515,51.6304347826087
0.8,8.26665,64.6739130434783
0.8,8.2818,67.9347826086957
0.8,8.29695,66.8478260869565
0.8,8.3121,74.4565217391304
0.8,8.32725,58.695652173913
0.8,8.3424,71.7391304347826
0.8,8.3576,44.0217391304348
0.8,8.37275,44.0217391304348
0.8,8.3879,64.1304347826087
0.8,8.40305,61.4130434782609
0.8,8.4182,45.6521739130435
0.8,8.43335,55.4347826086956
0.8,8.4485,50.5434782608696
0.8,8.46365,42.9347826086956
0.8,8.4788,51.6304347826087
0.8,8.49395,57.6086956521739
0.8,8.5091,70.6521739130435
0.8,8.52425,53.2608695652174
0.8,8.5394,58.1521739130435
0.8,8.55455,55.9782608695652
0.8,8.5697,68.4782608695652
0.8,8.58485,70.6521739130435
0.8,8.6,63.0434782608696
0.8,8.61515,61.9565217391304
0.8,8.6303,55.9782608695652
0.8,8.64545,36.4130434782609
0.8,8.6606,29.8913043478261
0.8,8.67575,25
0.8,8.6909,24.4565217391304
0.8,8.70605,17.9347826086957
0.8,8.7212,10.3260869565217
0.8,8.73635,13.5869565217391
0.8,8.7515,5.97826086956522
0.8,8.76665,10.8695652173913
0.8,8.7818,6.52173913043478
0.8,8.79695,5.97826086956522
0.8,8.8121,5.97826086956522
0.8,8.82725,4.34782608695652
0.8,8.8424,6.52173913043478
0.8,8.8576,7.06521739130435
0.8,8.87275,10.8695652173913
0.8,8.8879,10.8695652173913
0.8,8.90305,9.78260869565217
0.8,8.9182,15.2173913043478
0.8,8.93335,19.5652173913043
0.8,8.9485,16.8478260869565
0.8,8.96365,28.2608695652174
0.8,8.9788,14.6739130434783
0.8,8.99395,15.7608695652174
0.8,9.0091,10.3260869565217
0.8,9.02425,8.15217391304348
0.8,9.0394,8.69565217391304
0.8,9.05455,8.69565217391304
0.8,9.0697,9.23913043478261
0.8,9.08485,5.43478260869565
0.8,9.1,3.26086956521739
0.815,8.1,4.34782608695652
0.815,8.11515,4.89130434782609
0.815,8.1303,1.08695652173913
0.815,8.14545,4.89130434782609
0.815,8.1606,3.26086956521739
0.815,8.17575,3.26086956521739
0.815,8.1909,5.43478260869565
0.815,8.20605,6.52173913043478
0.815,8.2212,8.69565217391304
0.815,8.23635,38.0434782608696
0.815,8.2515,77.1739130434783
0.815,8.26665,69.0217391304348
0.815,8.2818,58.695652173913
0.815,8.29695,67.9347826086957
0.815,8.3121,76.0869565217391
0.815,8.32725,57.6086956521739
0.815,8.3424,55.9782608695652
0.815,8.3576,49.4565217391304
0.815,8.37275,37.5
0.815,8.3879,59.2391304347826
0.815,8.40305,59.2391304347826
0.815,8.4182,53.804347826087
0.815,8.43335,57.6086956521739
0.815,8.4485,56.5217391304348
0.815,8.46365,52.1739130434783
0.815,8.4788,44.0217391304348
0.815,8.49395,68.4782608695652
0.815,8.5091,58.695652173913
0.815,8.52425,67.3913043478261
0.815,8.5394,73.3695652173913
0.815,8.55455,76.6304347826087
0.815,8.5697,59.2391304347826
0.815,8.58485,65.2173913043478
0.815,8.6,60.3260869565217
0.815,8.61515,50.5434782608696
0.815,8.6303,44.5652173913044
0.815,8.64545,35.8695652173913
0.815,8.6606,25
0.815,8.67575,28.2608695652174
0.815,8.6909,21.7391304347826
0.815,8.70605,19.0217391304348
0.815,8.7212,15.7608695652174
0.815,8.73635,10.3260869565217
0.815,8.7515,12.5
0.815,8.76665,13.0434782608696
0.815,8.7818,12.5
0.815,8.79695,8.15217391304348
0.815,8.8121,5.43478260869565
0.815,8.82725,4.34782608695652
0.815,8.8424,7.60869565217391
0.815,8.8576,4.89130434782609
0.815,8.87275,5.97826086956522
0.815,8.8879,9.23913043478261
0.815,8.90305,7.60869565217391
0.815,8.9182,9.23913043478261
0.815,8.93335,17.9347826086957
0.815,8.9485,17.9347826086957
0.815,8.96365,22.8260869565217
0.815,8.9788,29.3478260869565
0.815,8.99395,18.4782608695652
0.815,9.0091,15.7608695652174
0.815,9.02425,11.4130434782609
0.815,9.0394,10.3260869565217
0.815,9.05455,13.0434782608696
0.815,9.0697,5.97826086956522
0.815,9.08485,5.43478260869565
0.815,9.1,7.06521739130435
0.83,8.1,1.08695652173913
0.83,8.11515,7.06521739130435
0.83,8.1303,4.34782608695652
0.83,8.14545,2.71739130434783
0.83,8.1606,1.08695652173913
0.83,8.17575,3.26086956521739
0.83,8.1909,4.34782608695652
0.83,8.20605,6.52173913043478
0.83,8.2212,23.9130434782609
0.83,8.23635,47.2826086956522
0.83,8.2515,89.1304347826087
0.83,8.26665,67.9347826086957
0.83,8.2818,92.3913043478261
0.83,8.29695,72.2826086956522
0.83,8.3121,67.3913043478261
0.83,8.32725,64.1304347826087
0.83,8.3424,64.1304347826087
0.83,8.3576,45.1086956521739
0.83,8.37275,42.3913043478261
0.83,8.3879,64.6739130434783
0.83,8.40305,69.0217391304348
0.83,8.4182,67.3913043478261
0.83,8.43335,62.5
0.83,8.4485,52.7173913043478
0.83,8.46365,69.0217391304348
0.83,8.4788,78.804347826087
0.83,8.49395,61.9565217391304
0.83,8.5091,84.2391304347826
0.83,8.52425,67.3913043478261
0.83,8.5394,66.8478260869565
0.83,8.55455,70.6521739130435
0.83,8.5697,66.8478260869565
0.83,8.58485,66.304347826087
0.83,8.6,69.5652173913043
0.83,8.61515,54.3478260869565
0.83,8.6303,41.8478260869565
0.83,8.64545,39.6739130434783
0.83,8.6606,32.6086956521739
0.83,8.67575,28.2608695652174
0.83,8.6909,23.9130434782609
0.83,8.70605,17.3913043478261
0.83,8.7212,16.304347826087
0.83,8.73635,9.78260869565217
0.83,8.7515,13.0434782608696
0.83,8.76665,9.78260869565217
0.83,8.7818,9.23913043478261
0.83,8.79695,10.3260869565217
0.83,8.8121,6.52173913043478
0.83,8.82725,4.34782608695652
0.83,8.8424,7.60869565217391
0.83,8.8576,3.26086956521739
0.83,8.87275,3.80434782608696
0.83,8.8879,3.80434782608696
0.83,8.90305,4.89130434782609
0.83,8.9182,3.80434782608696
0.83,8.93335,5.97826086956522
0.83,8.9485,15.2173913043478
0.83,8.96365,17.9347826086957
0.83,8.9788,26.0869565217391
0.83,8.99395,15.7608695652174
0.83,9.0091,16.304347826087
0.83,9.02425,11.9565217391304
0.83,9.0394,11.4130434782609
0.83,9.05455,7.06521739130435
0.83,9.0697,5.43478260869565
0.83,9.08485,8.69565217391304
0.83,9.1,8.69565217391304
0.845,8.1,5.43478260869565
0.845,8.11515,5.97826086956522
0.845,8.1303,3.80434782608696
0.845,8.14545,2.17391304347826
0.845,8.1606,4.34782608695652
0.845,8.17575,7.60869565217391
0.845,8.1909,5.43478260869565
0.845,8.20605,13.5869565217391
0.845,8.2212,24.4565217391304
0.845,8.23635,55.9782608695652
0.845,8.2515,81.5217391304348
0.845,8.26665,85.8695652173913
0.845,8.2818,86.9565217391304
0.845,8.29695,83.1521739130435
0.845,8.3121,72.8260869565217
0.845,8.32725,63.5869565217391
0.845,8.3424,61.9565217391304
0.845,8.3576,60.3260869565217
0.845,8.37275,46.195652173913
0.845,8.3879,82.0652173913043
0.845,8.40305,70.6521739130435
0.845,8.4182,75.5434782608696
0.845,8.43335,67.9347826086957
0.845,8.4485,61.9565217391304
0.845,8.46365,77.1739130434783
0.845,8.4788,86.9565217391304
0.845,8.49395,63.5869565217391
0.845,8.5091,85.8695652173913
0.845,8.52425,82.0652173913043
0.845,8.5394,83.1521739130435
0.845,8.55455,80.9782608695652
0.845,8.5697,61.4130434782609
0.845,8.58485,60.3260869565217
0.845,8.6,61.4130434782609
0.845,8.61515,73.9130434782609
0.845,8.6303,47.2826086956522
0.845,8.64545,39.1304347826087
0.845,8.6606,26.0869565217391
0.845,8.67575,22.2826086956522
0.845,8.6909,19.0217391304348
0.845,8.70605,19.5652173913043
0.845,8.7212,17.9347826086957
0.845,8.73635,12.5
0.845,8.7515,10.3260869565217
0.845,8.76665,8.15217391304348
0.845,8.7818,9.23913043478261
0.845,8.79695,13.0434782608696
0.845,8.8121,8.15217391304348
0.845,8.82725,3.26086956521739
0.845,8.8424,6.52173913043478
0.845,8.8576,8.15217391304348
0.845,8.87275,4.34782608695652
0.845,8.8879,7.60869565217391
0.845,8.90305,3.80434782608696
0.845,8.9182,8.15217391304348
0.845,8.93335,9.78260869565217
0.845,8.9485,9.78260869565217
0.845,8.96365,10.3260869565217
0.845,8.9788,10.8695652173913
0.845,8.99395,19.0217391304348
0.845,9.0091,17.9347826086957
0.845,9.02425,18.4782608695652
0.845,9.0394,13.0434782608696
0.845,9.05455,17.9347826086957
0.845,9.0697,7.60869565217391
0.845,9.08485,4.34782608695652
0.845,9.1,3.26086956521739
0.86,8.1,8.15217391304348
0.86,8.11515,3.80434782608696
0.86,8.1303,2.71739130434783
0.86,8.14545,2.71739130434783
0.86,8.1606,2.71739130434783
0.86,8.17575,4.34782608695652
0.86,8.1909,13.0434782608696
0.86,8.20605,8.69565217391304
0.86,8.2212,8.15217391304348
0.86,8.23635,48.3695652173913
0.86,8.2515,71.7391304347826
0.86,8.26665,100
0.86,8.2818,96.7391304347826
0.86,8.29695,66.304347826087
0.86,8.3121,58.695652173913
0.86,8.32725,68.4782608695652
0.86,8.3424,54.8913043478261
0.86,8.3576,52.1739130434783
0.86,8.37275,40.2173913043478
0.86,8.3879,50
0.86,8.40305,62.5
0.86,8.4182,63.5869565217391
0.86,8.43335,71.7391304347826
0.86,8.4485,77.7173913043478
0.86,8.46365,71.195652173913
0.86,8.4788,76.6304347826087
0.86,8.49395,74.4565217391304
0.86,8.5091,85.8695652173913
0.86,8.52425,74.4565217391304
0.86,8.5394,85.8695652173913
0.86,8.55455,77.7173913043478
0.86,8.5697,77.7173913043478
0.86,8.58485,78.2608695652174
0.86,8.6,57.0652173913044
0.86,8.61515,52.7173913043478
0.86,8.6303,51.0869565217391
0.86,8.64545,41.304347826087
0.86,8.6606,25
0.86,8.67575,24.4565217391304
0.86,8.6909,20.6521739130435
0.86,8.70605,21.195652173913
0.86,8.7212,19.0217391304348
0.86,8.73635,17.9347826086957
0.86,8.7515,17.3913043478261
0.86,8.76665,13.0434782608696
0.86,8.7818,14.1304347826087
0.86,8.79695,11.4130434782609
0.86,8.8121,14.1304347826087
0.86,8.82725,8.69565217391304
0.86,8.8424,5.97826086956522
