X,Y,I,In
0.65,8.70605,115,0.625
0.65,8.7212,111,0.603260869565217
0.65,8.73635,109,0.592391304347826
0.65,8.7515,113,0.614130434782609
0.65,8.76665,101,0.548913043478261
0.65,8.7818,128,0.695652173913043
0.65,8.79695,108,0.58695652173913
0.65,8.8121,81,0.440217391304348
0.65,8.82725,53,0.28804347826087
0.65,8.8424,36,0.195652173913043
0.65,8.8576,23,0.125
0.65,8.87275,18,0.0978260869565217
0.65,8.8879,14,0.0760869565217391
0.65,8.90305,18,0.0978260869565217
0.65,8.9182,17,0.0923913043478261
0.65,8.93335,21,0.114130434782609
0.65,8.9485,30,0.16304347826087
0.65,8.96365,23,0.125
0.65,8.9788,24,0.130434782608696
0.65,8.99395,22,0.119565217391304
0.65,9.0091,14,0.0760869565217391
0.65,9.02425,11,0.0597826086956522
0.65,9.0394,10,0.0543478260869565
0.65,9.05455,10,0.0543478260869565
0.65,9.0697,11,0.0597826086956522
0.65,9.08485,8,0.0434782608695652
0.65,9.1,7,0.0380434782608696
0.665,8.1,8,0.0434782608695652
0.665,8.11515,8,0.0434782608695652
0.665,8.1303,5,0.0271739130434783
0.665,8.14545,5,0.0271739130434783
0.665,8.1606,3,0.016304347826087
0.665,8.17575,15,0.0815217391304348
0.665,8.1909,4,0.0217391304347826
0.665,8.20605,0,0
0.665,8.2212,5,0.0271739130434783
0.665,8.23635,11,0.0597826086956522
0.665,8.2515,8,0.0434782608695652
0.665,8.26665,6,0.0326086956521739
0.665,8.2818,6,0.0326086956521739
0.665,8.29695,9,0.0489130434782609
0.665,8.3121,14,0.0760869565217391
0.665,8.32725,11,0.0597826086956522
0.665,8.3424,11,0.0597826086956522
0.665,8.3576,20,0.108695652173913
0.665,8.37275,23,0.125
0.665,8.3879,62,0.33695652173913
0.665,8.40305,97,0.527173913043478
0.665,8.4182,128,0.695652173913043
0.665,8.43335,123,0.668478260869565
0.665,8.4485,126,0.684782608695652
0.665,8.46365,132,0.717391304347826
0.665,8.4788,142,0.771739130434783
0.665,8.49395,105,0.570652173913043
0.665,8.5091,107,0.581521739130435
0.665,8.52425,93,0.505434782608696
0.665,8.5394,129,0.701086956521739
0.665,8.55455,148,0.804347826086957
0.665,8.5697,151,0.820652173913043
0.665,8.58485,169,0.918478260869565
0.665,8.6,170,0.923913043478261
0.665,8.61515,139,0.755434782608696
0.665,8.6303,120,0.652173913043478
0.665,8.64545,184,1
0.665,8.6606,155,0.842391304347826
0.665,8.67575,128,0.695652173913043
0.665,8.6909,136,0.739130434782609
0.665,8.70605,94,0.510869565217391
0.665,8.7212,93,0.505434782608696
0.665,8.73635,83,0.451086956521739
0.665,8.7515,89,0.483695652173913
0.665,8.76665,116,0.630434782608696
0.665,8.7818,105,0.570652173913043
0.665,8.79695,101,0.548913043478261
0.665,8.8121,92,0.5
0.665,8.82725,84,0.456521739130435
0.665,8.8424,65,0.353260869565217
0.665,8.8576,49,0.266304347826087
0.665,8.87275,24,0.130434782608696
0.665,8.8879,21,0.114130434782609
0.665,8.90305,22,0.119565217391304
0.665,8.9182,16,0.0869565217391304
0.665,8.93335,31,0.168478260869565
0.665,8.9485,24,0.130434782608696
0.665,8.96365,21,0.114130434782609
0.665,8.9788,25,0.135869565217391
0.665,8.99395,20,0.108695652173913
0.665,9.0091,16,0.0869565217391304
0.665,9.02425,12,0.0652173913043478
0.665,9.0394,6,0.0326086956521739
0.665,9.05455,6,0.0326086956521739
0.665,9.0697,7,0.0380434782608696
0.665,9.08485,9,0.0489130434782609
0.665,9.1,9,0.0489130434782609
0.68,8.1,8,0.0434782608695652
0.68,8.11515,7,0.0380434782608696
0.68,8.1303,7,0.0380434782608696
0.68,8.14545,5,0.0271739130434783
0.68,8.1606,4,0.0217391304347826
0.68,8.17575,8,0.0434782608695652
0.68,8.1909,8,0.0434782608695652
0.68,8.20605,7,0.0380434782608696
0.68,8.2212,5,0.0271739130434783
0.68,8.23635,11,0.0597826086956522
0.68,8.2515,10,0.0543478260869565
0.68,8.26665,12,0.0652173913043478
0.68,8.2818,10,0.0543478260869565
0.68,8.29695,15,0.0815217391304348
0.68,8.3121,14,0.0760869565217391
0.68,8.32725,12,0.0652173913043478
0.68,8.3424,29,0.157608695652174
0.68,8.3576,41,0.222826086956522
0.68,8.37275,65,0.353260869565217
0.68,8.3879,77,0.418478260869565
0.68,8.40305,123,0.668478260869565
0.68,8.4182,118,0.641304347826087
0.68,8.43335,114,0.619565217391304
0.68,8.4485,95,0.516304347826087
0.68,8.46365,115,0.625
0.68,8.4788,83,0.451086956521739
0.68,8.49395,120,0.652173913043478
0.68,8.5091,93,0.505434782608696
0.68,8.52425,94,0.510869565217391
0.68,8.5394,105,0.570652173913043
0.68,8.55455,125,0.679347826086957
0.68,8.5697,129,0.701086956521739
0.68,8.58485,128,0.695652173913043
0.68,8.6,134,0.728260869565217
0.68,8.61515,142,0.771739130434783
0.68,8.6303,132,0.717391304347826
0.68,8.64545,125,0.679347826086957
0.68,8.6606,140,0.760869565217391
0.68,8.67575,116,0.630434782608696
0.68,8.6909,104,0.565217391304348
0.68,8.70605,84,0.456521739130435
0.68,8.7212,70,0.380434782608696
0.68,8.73635,63,0.342391304347826
0.68,8.7515,58,0.315217391304348
0.68,8.76665,66,0.358695652173913
0.68,8.7818,79,0.429347826086957
0.68,8.79695,89,0.483695652173913
0.68,8.8121,117,0.635869565217391
0.68,8.82725,89,0.483695652173913
0.68,8.8424,83,0.451086956521739
0.68,8.8576,61,0.331521739130435
0.68,8.87275,50,0.271739130434783
0.68,8.8879,24,0.130434782608696
0.68,8.90305,19,0.103260869565217
0.68,8.9182,13,0.0706521739130435
0.68,8.93335,22,0.119565217391304
0.68,8.9485,17,0.0923913043478261
0.68,8.96365,13,0.0706521739130435
0.68,8.9788,22,0.119565217391304
0.68,8.99395,16,0.0869565217391304
0.68,9.0091,18,0.0978260869565217
0.68,9.02425,9,0.0489130434782609
0.68,9.0394,16,0.0869565217391304
0.68,9.05455,5,0.0271739130434783
0.68,9.0697,17,0.0923913043478261
0.68,9.08485,9,0.0489130434782609
0.68,9.1,9,0.0489130434782609
0.695,8.1,4,0.0217391304347826
0.695,8.11515,13,0.0706521739130435
0.695,8.1303,5,0.0271739130434783
0.695,8.14545,9,0.0489130434782609
0.695,8.1606,2,0.0108695652173913
0.695,8.17575,10,0.0543478260869565
0.695,8.1909,5,0.0271739130434783
0.695,8.20605,7,0.0380434782608696
0.695,8.2212,6,0.0326086956521739
0.695,8.23635,3,0.016304347826087
0.695,8.2515,6,0.0326086956521739
0.695,8.26665,11,0.0597826086956522
0.695,8.2818,13,0.0706521739130435
0.695,8.29695,13,0.0706521739130435
0.695,8.3121,22,0.119565217391304
0.695,8.32725,30,0.16304347826087
0.695,8.3424,59,0.320652173913043
0.695,8.3576,81,0.440217391304348
0.695,8.37275,75,0.407608695652174
0.695,8.3879,75,0.407608695652174
0.695,8.40305,143,0.777173913043478
0.695,8.4182,107,0.581521739130435
0.695,8.43335,120,0.652173913043478
0.695,8.4485,134,0.728260869565217
0.695,8.46365,93,0.505434782608696
0.695,8.4788,102,0.554347826086957
0.695,8.49395,102,0.554347826086957
0.695,8.5091,107,0.581521739130435
0.695,8.52425,98,0.532608695652174
0.695,8.5394,104,0.565217391304348
0.695,8.55455,88,0.478260869565217
0.695,8.5697,96,0.521739130434783
0.695,8.58485,109,0.592391304347826
0.695,8.6,97,0.527173913043478
0.695,8.61515,132,0.717391304347826
0.695,8.6303,102,0.554347826086957
0.695,8.64545,109,0.592391304347826
0.695,8.6606,111,0.603260869565217
0.695,8.67575,113,0.614130434782609
0.695,8.6909,72,0.391304347826087
0.695,8.70605,74,0.402173913043478
0.695,8.7212,52,0.282608695652174
0.695,8.73635,52,0.282608695652174
0.695,8.7515,40,0.217391304347826
0.695,8.76665,45,0.244565217391304
0.695,8.7818,41,0.222826086956522
0.695,8.79695,54,0.293478260869565
0.695,8.8121,67,0.364130434782609
0.695,8.82725,68,0.369565217391304
0.695,8.8424,64,0.347826086956522
0.695,8.8576,80,0.434782608695652
0.695,8.87275,59,0.320652173913043
0.695,8.8879,43,0.233695652173913
0.695,8.90305,27,0.146739130434783
0.695,8.9182,24,0.130434782608696
0.695,8.93335,20,0.108695652173913
0.695,8.9485,22,0.119565217391304
0.695,8.96365,21,0.114130434782609
0.695,8.9788,26,0.141304347826087
0.695,8.99395,10,0.0543478260869565
0.695,9.0091,28,0.152173913043478
0.695,9.02425,19,0.103260869565217
0.695,9.0394,11,0.0597826086956522
0.695,9.05455,15,0.0815217391304348
0.695,9.0697,13,0.0706521739130435
0.695,9.08485,7,0.0380434782608696
0.695,9.1,10,0.0543478260869565
0.71,8.1,5,0.0271739130434783
0.71,8.11515,11,0.0597826086956522
0.71,8.1303,4,0.0217391304347826
0.71,8.14545,6,0.0326086956521739
0.71,8.1606,11,0.0597826086956522
0.71,8.17575,4,0.0217391304347826
0.71,8.1909,7,0.0380434782608696
0.71,8.20605,2,0.0108695652173913
0.71,8.2212,8,0.0434782608695652
0.71,8.23635,11,0.0597826086956522
0.71,8.2515,9,0.0489130434782609
0.71,8.26665,10,0.0543478260869565
0.71,8.2818,16,0.0869565217391304
0.71,8.29695,35,0.190217391304348
0.71,8.3121,57,0.309782608695652
0.71,8.32725,81,0.440217391304348
0.71,8.3424,107,0.581521739130435
0.71,8.3576,89,0.483695652173913
0.71,8.37275,92,0.5
0.71,8.3879,83,0.451086956521739
0.71,8.40305,146,0.793478260869565
0.71,8.4182,101,0.548913043478261
0.71,8.43335,115,0.625
0.71,8.4485,106,0.576086956521739
0.71,8.46365,105,0.570652173913043
0.71,8.4788,104,0.565217391304348
0.71,8.49395,103,0.559782608695652
0.71,8.5091,91,0.494565217391304
0.71,8.52425,91,0.494565217391304
0.71,8.5394,85,0.46195652173913
0.71,8.55455,103,0.559782608695652
0.71,8.5697,101,0.548913043478261
0.71,8.58485,105,0.570652173913043
0.71,8.6,97,0.527173913043478
0.71,8.61515,92,0.5
0.71,8.6303,101,0.548913043478261
0.71,8.64545,95,0.516304347826087
0.71,8.6606,88,0.478260869565217
0.71,8.67575,76,0.41304347826087
0.71,8.6909,56,0.304347826086957
0.71,8.70605,58,0.315217391304348
0.71,8.7212,40,0.217391304347826
0.71,8.73635,30,0.16304347826087
0.71,8.7515,24,0.130434782608696
0.71,8.76665,30,0.16304347826087
0.71,8.7818,27,0.146739130434783
0.71,8.79695,33,0.179347826086957
0.71,8.8121,35,0.190217391304348
0.71,8.82725,30,0.16304347826087
0.71,8.8424,78,0.423913043478261
0.71,8.8576,78,0.423913043478261
0.71,8.87275,60,0.326086956521739
0.71,8.8879,61,0.331521739130435
0.71,8.90305,38,0.206521739130435
0.71,8.9182,21,0.114130434782609
0.71,8.93335,17,0.0923913043478261
0.71,8.9485,15,0.0815217391304348
0.71,8.96365,13,0.0706521739130435
0.71,8.9788,25,0.135869565217391
0.71,8.99395,14,0.0760869565217391
0.71,9.0091,23,0.125
0.71,9.02425,14,0.0760869565217391
0.71,9.0394,21,0.114130434782609
0.71,9.05455,10,0.0543478260869565
0.71,9.0697,11,0.0597826086956522
0.71,9.08485,7,0.0380434782608696
0.71,9.1,5,0.0271739130434783
0.725,8.1,6,0.0326086956521739
0.725,8.11515,5,0.0271739130434783
0.725,8.1303,6,0.0326086956521739
0.725,8.14545,4,0.0217391304347826
0.725,8.1606,6,0.0326086956521739
0.725,8.17575,6,0.0326086956521739
0.725,8.1909,1,0.00543478260869565
0.725,8.20605,3,0.016304347826087
0.725,8.2212,5,0.0271739130434783
0.725,8.23635,6,0.0326086956521739
0.725,8.2515,7,0.0380434782608696
0.725,8.26665,16,0.0869565217391304
0.725,8.2818,28,0.152173913043478
0.725,8.29695,51,0.277173913043478
0.725,8.3121,82,0.445652173913043
0.725,8.32725,90,0.489130434782609
0.725,8.3424,104,0.565217391304348
0.725,8.3576,93,0.505434782608696
0.725,8.37275,96,0.521739130434783
0.725,8.3879,82,0.445652173913043
0.725,8.40305,101,0.548913043478261
0.725,8.4182,99,0.53804347826087
0.725,8.43335,94,0.510869565217391
0.725,8.4485,81,0.440217391304348
0.725,8.46365,112,0.608695652173913
0.725,8.4788,95,0.516304347826087
0.725,8.49395,87,0.472826086956522
0.725,8.5091,87,0.472826086956522
0.725,8.52425,92,0.5
0.725,8.5394,102,0.554347826086957
0.725,8.55455,95,0.516304347826087
0.725,8.5697,124,0.673913043478261
0.725,8.58485,117,0.635869565217391
0.725,8.6,121,0.657608695652174
0.725,8.61515,89,0.483695652173913
0.725,8.6303,103,0.559782608695652
0.725,8.64545,85,0.46195652173913
0.725,8.6606,78,0.423913043478261
0.725,8.67575,76,0.41304347826087
0.725,8.6909,63,0.342391304347826
0.725,8.70605,33,0.179347826086957
0.725,8.7212,37,0.201086956521739
0.725,8.73635,25,0.135869565217391
0.725,8.7515,18,0.0978260869565217
0.725,8.76665,16,0.0869565217391304
0.725,8.7818,22,0.119565217391304
0.725,8.79695,15,0.0815217391304348
0.725,8.8121,10,0.0543478260869565
0.725,8.82725,21,0.114130434782609
0.725,8.8424,46,0.25
0.725,8.8576,58,0.315217391304348
0.725,8.87275,66,0.358695652173913
0.725,8.8879,18,0.0978260869565217
0.725,8.90305,42,0.228260869565217
0.725,8.9182,45,0.244565217391304
0.725,8.93335,43,0.233695652173913
0.725,8.9485,15,0.0815217391304348
0.725,8.96365,23,0.125
0.725,8.9788,19,0.103260869565217
0.725,8.99395,24,0.130434782608696
0.725,9.0091,15,0.0815217391304348
0.725,9.02425,17,0.0923913043478261
0.725,9.0394,18,0.0978260869565217
0.725,9.05455,16,0.0869565217391304
0.725,9.0697,13,0.0706521739130435
0.725,9.08485,15,0.0815217391304348
0.725,9.1,7,0.0380434782608696
0.74,8.1,5,0.0271739130434783
0.74,8.11515,8,0.0434782608695652
0.74,8.1303,6,0.0326086956521739
0.74,8.14545,6,0.0326086956521739
0.74,8.1606,7,0.0380434782608696
0.74,8.17575,8,0.0434782608695652
0.74,8.1909,9,0.0489130434782609
0.74,8.20605,4,0.0217391304347826
0.74,8.2212,7,0.0380434782608696
0.74,8.23635,14,0.0760869565217391
0.74,8.2515,16,0.0869565217391304
0.74,8.26665,27,0.146739130434783
0.74,8.2818,53,0.28804347826087
0.74,8.29695,102,0.554347826086957
0.74,8.3121,116,0.630434782608696
0.74,8.32725,113,0.614130434782609
0.74,8.3424,108,0.58695652173913
0.74,8.3576,91,0.494565217391304
0.74,8.37275,93,0.505434782608696
0.74,8.3879,80,0.434782608695652
0.74,8.40305,114,0.619565217391304
0.74,8.4182,114,0.619565217391304
0.74,8.43335,118,0.641304347826087
0.74,8.4485,104,0.565217391304348
0.74,8.46365,121,0.657608695652174
0.74,8.4788,119,0.646739130434783
0.74,8.49395,98,0.532608695652174
0.74,8.5091,102,0.554347826086957
0.74,8.52425,92,0.5
0.74,8.5394,91,0.494565217391304
0.74,8.55455,113,0.614130434782609
0.74,8.5697,109,0.592391304347826
0.74,8.58485,101,0.548913043478261
0.74,8.6,109,0.592391304347826
0.74,8.61515,108,0.58695652173913
0.74,8.6303,108,0.58695652173913
0.74,8.64545,82,0.445652173913043
0.74,8.6606,71,0.385869565217391
0.74,8.67575,79,0.429347826086957
0.74,8.6909,54,0.293478260869565
0.74,8.70605,31,0.168478260869565
0.74,8.7212,35,0.190217391304348
0.74,8.73635,19,0.103260869565217
0.74,8.7515,16,0.0869565217391304
0.74,8.76665,15,0.0815217391304348
0.74,8.7818,12,0.0652173913043478
0.74,8.79695,11,0.0597826086956522
0.74,8.8121,17,0.0923913043478261
0.74,8.82725,20,0.108695652173913
0.74,8.8424,27,0.146739130434783
0.74,8.8576,37,0.201086956521739
0.74,8.87275,42,0.228260869565217
0.74,8.8879,60,0.326086956521739
0.74,8.90305,59,0.320652173913043
0.74,8.9182,43,0.233695652173913
0.74,8.93335,39,0.21195652173913
0.74,8.9485,21,0.114130434782609
0.74,8.96365,14,0.0760869565217391
0.74,8.9788,22,0.119565217391304
0.74,8.99395,28,0.152173913043478
0.74,9.0091,19,0.103260869565217
0.74,9.02425,8,0.0434782608695652
0.74,9.0394,13,0.0706521739130435
0.74,9.05455,14,0.0760869565217391
0.74,9.0697,10,0.0543478260869565
0.74,9.08485,9,0.0489130434782609
0.74,9.1,11,0.0597826086956522
0.755,8.1,5,0.0271739130434783
0.755,8.11515,3,0.016304347826087
0.755,8.1303,4,0.0217391304347826
0.755,8.14545,8,0.0434782608695652
0.755,8.1606,6,0.0326086956521739
0.755,8.17575,6,0.0326086956521739
0.755,8.1909,7,0.0380434782608696
0.755,8.20605,1,0.00543478260869565
0.755,8.2212,10,0.0543478260869565
0.755,8.23635,15,0.0815217391304348
0.755,8.2515,32,0.173913043478261
0.755,8.26665,49,0.266304347826087
0.755,8.2818,87,0.472826086956522
0.755,8.29695,120,0.652173913043478
0.755,8.3121,118,0.641304347826087
0.755,8.32725,120,0.652173913043478
0.755,8.3424,100,0.543478260869565
0.755,8.3576,76,0.41304347826087
0.755,8.37275,94,0.510869565217391
0.755,8.3879,72,0.391304347826087
0.755,8.40305,123,0.668478260869565
0.755,8.4182,128,0.695652173913043
0.755,8.43335,100,0.543478260869565
0.755,8.4485,113,0.614130434782609
0.755,8.46365,85,0.46195652173913
0.755,8.4788,99,0.53804347826087
0.755,8.49395,106,0.576086956521739
0.755,8.5091,96,0.521739130434783
0.755,8.52425,118,0.641304347826087
0.755,8.5394,124,0.673913043478261
0.755,8.55455,104,0.565217391304348
0.755,8.5697,127,0.690217391304348
0.755,8.58485,104,0.565217391304348
0.755,8.6,96,0.521739130434783
0.755,8.61515,97,0.527173913043478
0.755,8.6303,88,0.478260869565217
0.755,8.64545,93,0.505434782608696
0.755,8.6606,73,0.396739130434783
0.755,8.67575,48,0.260869565217391
0.755,8.6909,59,0.320652173913043
0.755,8.70605,32,0.173913043478261
0.755,8.7212,30,0.16304347826087
0.755,8.73635,25,0.135869565217391
0.755,8.7515,16,0.0869565217391304
0.755,8.76665,14,0.0760869565217391
0.755,8.7818,15,0.0815217391304348
0.755,8.79695,8,0.0434782608695652
0.755,8.8121,10,0.0543478260869565
0.755,8.82725,14,0.0760869565217391
0.755,8.8424,23,0.125
0.755,8.8576,28,0.152173913043478
0.755,8.87275,25,0.135869565217391
0.755,8.8879,35,0.190217391304348
0.755,8.90305,51,0.277173913043478
0.755,8.9182,47,0.255434782608696
0.755,8.93335,47,0.255434782608696
0.755,8.9485,33,0.179347826086957
0.755,8.96365,20,0.108695652173913
0.755,8.9788,20,0.108695652173913
0.755,8.99395,16,0.0869565217391304
0.755,9.0091,12,0.0652173913043478
0.755,9.02425,19,0.103260869565217
0.755,9.0394,15,0.0815217391304348
0.755,9.05455,7,0.0380434782608696
0.755,9.0697,9,0.0489130434782609
0.755,9.08485,9,0.0489130434782609
0.755,9.1,8,0.0434782608695652
0.77,8.1,8,0.0434782608695652
0.77,8.11515,5,0.0271739130434783
0.77,8.1303,8,0.0434782608695652
0.77,8.14545,7,0.0380434782608696
0.77,8.1606,10,0.0543478260869565
0.77,8.17575,7,0.0380434782608696
0.77,8.1909,6,0.0326086956521739
0.77,8.20605,6,0.0326086956521739
0.77,8.2212,6,0.0326086956521739
0.77,8.23635,19,0.103260869565217
0.77,8.2515,49,0.266304347826087
0.77,8.26665,89,0.483695652173913
0.77,8.2818,119,0.646739130434783
0.77,8.29695,112,0.608695652173913
0.77,8.3121,106,0.576086956521739
0.77,8.32725,103,0.559782608695652
0.77,8.3424,108,0.58695652173913
0.77,8.3576,100,0.543478260869565
0.77,8.37275,88,0.478260869565217
0.77,8.3879,129,0.701086956521739
0.77,8.40305,103,0.559782608695652
0.77,8.4182,107,0.581521739130435
0.77,8.43335,97,0.527173913043478
0.77,8.4485,107,0.581521739130435
0.77,8.46365,116,0.630434782608696
0.77,8.4788,98,0.532608695652174
0.77,8.49395,111,0.603260869565217
0.77,8.5091,109,0.592391304347826
0.77,8.52425,111,0.603260869565217
0.77,8.5394,91,0.494565217391304
0.77,8.55455,107,0.581521739130435
0.77,8.5697,115,0.625
0.77,8.58485,116,0.630434782608696
0.77,8.6,113,0.614130434782609
0.77,8.61515,110,0.597826086956522
0.77,8.6303,100,0.543478260869565
0.77,8.64545,95,0.516304347826087
0.77,8.6606,72,0.391304347826087
0.77,8.67575,48,0.260869565217391
0.77,8.6909,57,0.309782608695652
0.77,8.70605,35,0.190217391304348
0.77,8.7212,27,0.146739130434783
0.77,8.73635,25,0.135869565217391
0.77,8.7515,21,0.114130434782609
0.77,8.76665,15,0.0815217391304348
0.77,8.7818,13,0.0706521739130435
0.77,8.79695,5,0.0271739130434783
0.77,8.8121,6,0.0326086956521739
0.77,8.82725,9,0.0489130434782609
0.77,8.8424,9,0.0489130434782609
0.77,8.8576,16,0.0869565217391304
0.77,8.87275,27,0.146739130434783
0.77,8.8879,30,0.16304347826087
0.77,8.90305,41,0.222826086956522
0.77,8.9182,51,0.277173913043478
0.77,8.93335,49,0.266304347826087
0.77,8.9485,48,0.260869565217391
0.77,8.96365,39,0.21195652173913
0.77,8.9788,26,0.141304347826087
0.77,8.99395,18,0.0978260869565217
0.77,9.0091,18,0.0978260869565217
0.77,9.02425,16,0.0869565217391304
0.77,9.0394,14,0.0760869565217391
0.77,9.05455,10,0.0543478260869565
0.77,9.0697,7,0.0380434782608696
0.77,9.08485,9,0.0489130434782609
0.77,9.1,6,0.0326086956521739
0.785,8.1,3,0.016304347826087
0.785,8.11515,4,0.0217391304347826
0.785,8.1303,4,0.0217391304347826
0.785,8.14545,1,0.00543478260869565
0.785,8.1606,8,0.0434782608695652
0.785,8.17575,5,0.0271739130434783
0.785,8.1909,6,0.0326086956521739
0.785,8.20605,6,0.0326086956521739
0.785,8.2212,6,0.0326086956521739
0.785,8.23635,32,0.173913043478261
0.785,8.2515,53,0.28804347826087
0.785,8.26665,126,0.684782608695652
0.785,8.2818,125,0.679347826086957
0.785,8.29695,127,0.690217391304348
0.785,8.3121,117,0.635869565217391
0.785,8.32725,89,0.483695652173913
0.785,8.3424,93,0.505434782608696
0.785,8.3576,98,0.532608695652174
0.785,8.37275,87,0.472826086956522
0.785,8.3879,103,0.559782608695652
0.785,8.40305,120,0.652173913043478
0.785,8.4182,104,0.565217391304348
0.785,8.43335,94,0.510869565217391
0.785,8.4485,98,0.532608695652174
0.785,8.46365,100,0.543478260869565
0.785,8.4788,95,0.516304347826087
0.785,8.49395,123,0.668478260869565
0.785,8.5091,125,0.679347826086957
0.785,8.52425,96,0.521739130434783
0.785,8.5394,108,0.58695652173913
0.785,8.55455,95,0.516304347826087
0.785,8.5697,103,0.559782608695652
0.785,8.58485,129,0.701086956521739
0.785,8.6,112,0.608695652173913
0.785,8.61515,87,0.472826086956522
0.785,8.6303,100,0.543478260869565
0.785,8.64545,84,0.456521739130435
0.785,8.6606,53,0.28804347826087
0.785,8.67575,48,0.260869565217391
0.785,8.6909,36,0.195652173913043
0.785,8.70605,25,0.135869565217391
0.785,8.7212,29,0.157608695652174
0.785,8.73635,23,0.125
0.785,8.7515,21,0.114130434782609
0.785,8.76665,13,0.0706521739130435
0.785,8.7818,27,0.146739130434783
0.785,8.79695,17,0.0923913043478261
0.785,8.8121,10,0.0543478260869565
0.785,8.82725,7,0.0380434782608696
0.785,8.8424,17,0.0923913043478261
0.785,8.8576,10,0.0543478260869565
0.785,8.87275,18,0.0978260869565217
0.785,8.8879,20,0.108695652173913
0.785,8.90305,25,0.135869565217391
0.785,8.9182,37,0.201086956521739
0.785,8.93335,51,0.277173913043478
0.785,8.9485,42,0.228260869565217
0.785,8.96365,47,0.255434782608696
0.785,8.9788,30,0.16304347826087
0.785,8.99395,29,0.157608695652174
0.785,9.0091,12,0.0652173913043478
0.785,9.02425,15,0.0815217391304348
0.785,9.0394,20,0.108695652173913
0.785,9.05455,15,0.0815217391304348
0.785,9.0697,7,0.0380434782608696
0.785,9.08485,9,0.0489130434782609
0.785,9.1,6,0.0326086956521739
0.8,8.1,8,0.0434782608695652
0.8,8.11515,11,0.0597826086956522
0.8,8.1303,3,0.016304347826087
0.8,8.14545,10,0.0543478260869565
0.8,8.1606,6,0.0326086956521739
0.8,8.17575,8,0.0434782608695652
0.8,8.1909,9,0.0489130434782609
0.8,8.20605,7,0.0380434782608696
0.8,8.2212,17,0.0923913043478261
0.8,8.23635,48,0.260869565217391
0.8,8.2515,95,0.516304347826087
0.8,8.26665,119,0.646739130434783
0.8,8.2818,125,0.679347826086957
0.8,8.29695,123,0.668478260869565
0.8,8.3121,137,0.744565217391304
0.8,8.32725,108,0.58695652173913
0.8,8.3424,132,0.717391304347826
0.8,8.3576,81,0.440217391304348
0.8,8.37275,81,0.440217391304348
0.8,8.3879,118,0.641304347826087
0.8,8.40305,113,0.614130434782609
0.8,8.4182,84,0.456521739130435
0.8,8.43335,102,0.554347826086957
0.8,8.4485,93,0.505434782608696
0.8,8.46365,79,0.429347826086957
0.8,8.4788,95,0.516304347826087
0.8,8.49395,106,0.576086956521739
0.8,8.5091,130,0.706521739130435
0.8,8.52425,98,0.532608695652174
0.8,8.5394,107,0.581521739130435
0.8,8.55455,103,0.559782608695652
0.8,8.5697,126,0.684782608695652
0.8,8.58485,130,0.706521739130435
0.8,8.6,116,0.630434782608696
0.8,8.61515,114,0.619565217391304
0.8,8.6303,103,0.559782608695652
0.8,8.64545,67,0.364130434782609
0.8,8.6606,55,0.298913043478261
0.8,8.67575,46,0.25
0.8,8.6909,45,0.244565217391304
0.8,8.70605,33,0.179347826086957
0.8,8.7212,19,0.103260869565217
0.8,8.73635,25,0.135869565217391
0.8,8.7515,11,0.0597826086956522
0.8,8.76665,20,0.108695652173913
0.8,8.7818,12,0.0652173913043478
0.8,8.79695,11,0.0597826086956522
0.8,8.8121,11,0.0597826086956522
0.8,8.82725,8,0.0434782608695652
0.8,8.8424,12,0.0652173913043478
0.8,8.8576,13,0.0706521739130435
0.8,8.87275,20,0.108695652173913
0.8,8.8879,20,0.108695652173913
0.8,8.90305,18,0.0978260869565217
0.8,8.9182,28,0.152173913043478
0.8,8.93335,36,0.195652173913043
0.8,8.9485,31,0.168478260869565
0.8,8.96365,52,0.282608695652174
0.8,8.9788,27,0.146739130434783
0.8,8.99395,29,0.157608695652174
0.8,9.0091,19,0.103260869565217
0.8,9.02425,15,0.0815217391304348
0.8,9.0394,16,0.0869565217391304
0.8,9.05455,16,0.0869565217391304
0.8,9.0697,17,0.0923913043478261
0.8,9.08485,10,0.0543478260869565
0.8,9.1,6,0.0326086956521739
0.815,8.1,8,0.0434782608695652
0.815,8.11515,9,0.0489130434782609
0.815,8.1303,2,0.0108695652173913
0.815,8.14545,9,0.0489130434782609
0.815,8.1606,6,0.0326086956521739
0.815,8.17575,6,0.0326086956521739
0.815,8.1909,10,0.0543478260869565
0.815,8.20605,12,0.0652173913043478
0.815,8.2212,16,0.0869565217391304
0.815,8.23635,70,0.380434782608696
0.815,8.2515,142,0.771739130434783
0.815,8.26665,127,0.690217391304348
0.815,8.2818,108,0.58695652173913
0.815,8.29695,125,0.679347826086957
0.815,8.3121,140,0.760869565217391
0.815,8.32725,106,0.576086956521739
0.815,8.3424,103,0.559782608695652
0.815,8.3576,91,0.494565217391304
0.815,8.37275,69,0.375
0.815,8.3879,109,0.592391304347826
0.815,8.40305,109,0.592391304347826
0.815,8.4182,99,0.53804347826087
0.815,8.43335,106,0.576086956521739
0.815,8.4485,104,0.565217391304348
0.815,8.46365,96,0.521739130434783
0.815,8.4788,81,0.440217391304348
0.815,8.49395,126,0.684782608695652
0.815,8.5091,108,0.58695652173913
0.815,8.52425,124,0.673913043478261
0.815,8.5394,135,0.733695652173913
0.815,8.55455,141,0.766304347826087
0.815,8.5697,109,0.592391304347826
