Velocity,NormIntensity
-5.1774,0.99951
-5.1653,0.9995
-5.1531,0.9995
-5.141,0.9995
-5.1289,0.99949
-5.1167,0.99949
-5.1046,0.99949
-5.0925,0.99948
-5.0804,0.99948
-5.0682,0.99948
-5.0561,0.99947
-5.044,0.99947
-5.0319,0.99947
-5.0198,0.99946
-5.0076,0.99946
-4.9955,0.99946
-4.9834,0.99945
-4.9713,0.99945
-4.9591,0.99945
-4.947,0.99944
-4.9349,0.99944
-4.9227,0.99943
-4.9106,0.99943
-4.8985,0.99943
-4.8864,0.99942
-4.8742,0.99942
-4.8621,0.99941
-4.85,0.99941
-4.8379,0.99941
-4.8258,0.9994
-4.8136,0.9994
-4.8015,0.99939
-4.7894,0.99939
-4.7773,0.99939
-4.7651,0.99938
-4.753,0.99938
-4.7409,0.99937
-4.7287,0.99937
-4.7166,0.99937
-4.7045,0.99936
-4.6924,0.99936
-4.6803,0.99935
-4.6681,0.99935
-4.656,0.99934
-4.6439,0.99934
-4.6318,0.99933
-4.6196,0.99933
-4.6075,0.99933
-4.5954,0.99932
-4.5832,0.99932
-4.5711,0.99931
-4.559,0.99931
-4.5469,0.9993
-4.5347,0.9993
-4.5226,0.99929
-4.5105,0.99929
-4.4984,0.99928
-4.4863,0.99928
-4.4741,0.99927
-4.462,0.99927
-4.4499,0.99926
-4.4378,0.99926
-4.4256,0.99925
-4.4135,0.99925
-4.4014,0.99924
-4.3892,0.99924
-4.3771,0.99923
-4.365,0.99922
-4.3529,0.99922
-4.3407,0.99921
-4.3286,0.99921
-4.3165,0.9992
-4.3044,0.9992
-4.2923,0.99919
-4.2801,0.99919
-4.268,0.99918
-4.2559,0.99917
-4.2438,0.99917
-4.2316,0.99916
-4.2195,0.99916
-4.2074,0.99915
-4.1952,0.99914
-4.1831,0.99914
-4.171,0.99913
-4.1589,0.99912
-4.1467,0.99912
-4.1346,0.99911
-4.1225,0.99911
-4.1104,0.9991
-4.0983,0.99909
-4.0861,0.99909
-4.074,0.99908
-4.0619,0.99907
-4.0498,0.99907
-4.0376,0.99906
-4.0255,0.99905
-4.0134,0.99904
-4.0012,0.99904
-3.9891,0.99903
-3.977,0.99902
-3.9649,0.99902
-3.9527,0.99901
-3.9406,0.999
-3.9285,0.99899
-3.9164,0.99899
-3.9043,0.99898
-3.8921,0.99897
-3.88,0.99896
-3.8679,0.99895
-3.8558,0.99895
-3.8436,0.99894
-3.8315,0.99893
-3.8194,0.99892
-3.8072,0.99891
-3.7951,0.99891
-3.783,0.9989
-3.7709,0.99889
-3.7588,0.99888
-3.7466,0.99887
-3.7345,0.99886
-3.7224,0.99885
-3.7102,0.99885
-3.6981,0.99884
-3.686,0.99883
-3.6739,0.99882
-3.6618,0.99881
-3.6496,0.9988
-3.6375,0.99879
-3.6254,0.99878
-3.6132,0.99877
-3.6011,0.99876
-3.589,0.99875
-3.5769,0.99874
-3.5648,0.99873
-3.5526,0.99872
-3.5405,0.99871
-3.5284,0.9987
-3.5162,0.99869
-3.5041,0.99868
-3.492,0.99867
-3.4799,0.99866
-3.4678,0.99865
-3.4556,0.99863
-3.4435,0.99862
-3.4314,0.99861
-3.4192,0.9986
-3.4071,0.99859
-3.395,0.99858
-3.3829,0.99856
-3.3708,0.99855
-3.3586,0.99854
-3.3465,0.99853
-3.3344,0.99852
-3.3222,0.9985
-3.3101,0.99849
-3.298,0.99848
-3.2859,0.99846
-3.2738,0.99845
-3.2616,0.99844
-3.2495,0.99842
-3.2374,0.99841
-3.2252,0.9984
-3.2131,0.99838
-3.201,0.99837
-3.1889,0.99835
-3.1768,0.99834
-3.1646,0.99833
-3.1525,0.99831
-3.1404,0.9983
-3.1282,0.99828
-3.1161,0.99826
-3.104,0.99825
-3.0919,0.99823
-3.0798,0.99822
-3.0676,0.9982
-3.0555,0.99818
-3.0434,0.99817
-3.0312,0.99815
-3.0191,0.99813
-3.007,0.99812
-2.9949,0.9981
-2.9827,0.99808
-2.9706,0.99806
-2.9585,0.99805
-2.9464,0.99803
-2.9343,0.99801
-2.9221,0.99799
-2.91,0.99797
-2.8979,0.99795
-2.8857,0.99793
-2.8736,0.99791
-2.8615,0.99789
-2.8494,0.99787
-2.8373,0.99785
-2.8251,0.99783
-2.813,0.99781
-2.8009,0.99779
-2.7887,0.99777
-2.7766,0.99774
-2.7645,0.99772
-2.7524,0.9977
-2.7403,0.99767
-2.7281,0.99765
-2.716,0.99763
-2.7039,0.9976
-2.6917,0.99758
-2.6796,0.99755
-2.6675,0.99753
-2.6554,0.9975
-2.6433,0.99748
-2.6311,0.99745
-2.619,0.99742
-2.6069,0.9974
-2.5947,0.99737
-2.5826,0.99734
-2.5705,0.99731
-2.5584,0.99728
-2.5463,0.99725
-2.5341,0.99722
-2.522,0.99719
-2.5099,0.99716
-2.4977,0.99713
-2.4856,0.9971
-2.4735,0.99707
-2.4614,0.99704
-2.4493,0.997
-2.4371,0.99697
-2.425,0.99694
-2.4129,0.9969
-2.4007,0.99686
-2.3886,0.99683
-2.3765,0.99679
-2.3644,0.99675
-2.3523,0.99672
-2.3401,0.99668
-2.328,0.99664
-2.3159,0.9966
-2.3037,0.99656
-2.2916,0.99652
-2.2795,0.99648
-2.2674,0.99643
-2.2553,0.99639
-2.2431,0.99634
-2.231,0.9963
-2.2189,0.99625
-2.2067,0.99621
-2.1946,0.99616
-2.1825,0.99611
-2.1704,0.99606
-2.1582,0.99601
-2.1461,0.99596
-2.134,0.99591
-2.1219,0.99585
-2.1098,0.9958
-2.0976,0.99574
-2.0855,0.99569
-2.0734,0.99563
-2.0612,0.99557
-2.0491,0.99551
-2.037,0.99545
-2.0249,0.99539
-2.0128,0.99532
-2.0006,0.99526
-1.9885,0.99519
-1.9764,0.99512
-1.9643,0.99505
-1.9521,0.99498
-1.94,0.99491
-1.9279,0.99484
-1.9158,0.99476
-1.9036,0.99468
-1.8915,0.9946
-1.8794,0.99452
-1.8673,0.99444
-1.8551,0.99435
-1.843,0.99427
-1.8309,0.99418
-1.8188,0.99409
-1.8066,0.99399
-1.7945,0.9939
-1.7824,0.9938
-1.7703,0.9937
-1.7581,0.9936
-1.746,0.99349
-1.7339,0.99339
-1.7217,0.99328
-1.7096,0.99316
-1.6975,0.99305
-1.6854,0.99293
-1.6732,0.9928
-1.6611,0.99268
-1.649,0.99255
-1.6369,0.99241
-1.6247,0.99228
-1.6126,0.99214
-1.6005,0.99199
-1.5884,0.99184
-1.5762,0.99169
-1.5641,0.99153
-1.552,0.99137
-1.5399,0.9912
-1.5277,0.99102
-1.5156,0.99084
-1.5035,0.99066
-1.4914,0.99047
-1.4792,0.99027
-1.4671,0.99007
-1.455,0.98986
-1.4429,0.98964
-1.4307,0.98942
-1.4186,0.98918
-1.4065,0.98894
-1.3944,0.98869
-1.3822,0.98843
-1.3701,0.98816
-1.358,0.98788
-1.3459,0.98759
-1.3337,0.98728
-1.3216,0.98697
-1.3095,0.98664
-1.2974,0.98629
-1.2853,0.98593
-1.2731,0.98556
-1.261,0.98517
-1.2489,0.98475
-1.2368,0.98432
-1.2246,0.98387
-1.2125,0.98339
-1.2004,0.98288
-1.1883,0.98235
-1.1761,0.98179
-1.164,0.98119
-1.1519,0.98056
-1.1398,0.97988
-1.1276,0.97916
-1.1155,0.97839
-1.1034,0.97756
-1.0913,0.97667
-1.0791,0.97571
-1.067,0.97467
-1.0549,0.97355
-1.0428,0.97232
-1.0306,0.97099
-1.0185,0.96953
-1.0064,0.96792
-0.99425,0.96617
-0.98213,0.96423
-0.97,0.96209
-0.95788,0.95973
-0.94575,0.95712
-0.93363,0.95422
-0.9215,0.95101
-0.90938,0.94745
-0.89725,0.9435
-0.88513,0.93912
-0.873,0.93425
-0.86087,0.92887
-0.84875,0.9229
-0.83662,0.9163
-0.8245,0.90902
-0.81237,0.90099
-0.80025,0.89217
-0.78812,0.88249
-0.776,0.87189
-0.76387,0.86033
-0.75175,0.84775
-0.73962,0.83411
-0.7275,0.81936
-0.71537,0.80348
-0.70325,0.78643
-0.69112,0.76821
-0.679,0.74881
-0.66687,0.72824
-0.65475,0.70652
-0.64263,0.6837
-0.6305,0.65982
-0.61838,0.63496
-0.60625,0.60921
-0.59413,0.58266
-0.582,0.55544
-0.56988,0.52769
-0.55775,0.49954
-0.54563,0.47116
-0.5335,0.44272
-0.52138,0.41441
-0.50925,0.38642
-0.49712,0.35892
-0.485,0.33213
-0.47287,0.30624
-0.46075,0.28144
-0.44862,0.25792
-0.4365,0.23586
-0.42438,0.21543
-0.41225,0.19679
-0.40013,0.18008
-0.388,0.16543
-0.37588,0.15295
-0.36375,0.14273
-0.35163,0.13485
-0.3395,0.12935
-0.32738,0.12626
-0.31525,0.12558
-0.30312,0.12729
-0.291,0.13135
-0.27887,0.13769
-0.26675,0.14622
-0.25462,0.15683
-0.2425,0.16938
-0.23037,0.18371
-0.21825,0.19965
-0.20613,0.21701
-0.194,0.23557
-0.18188,0.25511
-0.16975,0.27538
-0.15762,0.29615
-0.1455,0.31715
-0.13337,0.33812
-0.12125,0.35881
-0.10912,0.37895
-0.097,0.39829
-0.084875,0.41658
-0.07275,0.43358
-0.060625,0.44907
-0.0485,0.46283
-0.036375,0.47469
-0.02425,0.48446
-0.012125,0.49202
0,0.49723
0.012125,0.50001
0.02425,0.50028
0.036375,0.49803
0.0485,0.49324
0.060625,0.48593
0.07275,0.47617
0.084875,0.46403
0.097,0.44963
0.10912,0.43312
0.12125,0.41465
0.13337,0.39442
0.1455,0.37264
0.15762,0.34953
0.16975,0.32535
0.18188,0.30034
0.194,0.27479
0.20613,0.24896
0.21825,0.22314
0.23037,0.19759
0.2425,0.1726
0.25462,0.14844
0.26675,0.12535
0.27887,0.1036
0.291,0.083409
0.30312,0.065001
0.31525,0.048572
0.32738,0.034302
0.3395,0.022346
0.35163,0.012839
0.36375,0.005893
0.37588,0.0015927
0.388,0
0.40013,0.0011514
0.41225,0.0050587
0.42438,0.011707
0.4365,0.02106
0.44862,0.033053
0.46075,0.047603
0.47287,0.064601
0.485,0.083919
0.49712,0.10541
0.50925,0.12891
0.52138,0.15424
0.5335,0.1812
0.54563,0.20958
0.55775,0.23919
0.56988,0.26979
0.582,0.30117
0.59413,0.3331
0.60625,0.36537
0.61838,0.39776
0.6305,0.43008
0.64263,0.46212
0.65475,0.4937
0.66687,0.52467
0.679,0.55486
0.69112,0.58414
0.70325,0.61241
0.71537,0.63956
0.7275,0.66551
0.73962,0.69021
0.75175,0.71361
0.76387,0.73569
0.776,0.75643
0.78812,0.77584
0.80025,0.79394
0.81237,0.81075
0.8245,0.82631
0.83662,0.84066
0.84875,0.85387
0.86087,0.86598
0.873,0.87705
0.88513,0.88715
0.89725,0.89635
0.90938,0.9047
0.9215,0.91227
0.93363,0.91913
0.94575,0.92532
0.95788,0.93092
0.97,0.93596
0.98213,0.94052
0.99425,0.94462
1.0064,0.94832
1.0185,0.95166
1.0306,0.95468
1.0428,0.9574
1.0549,0.95987
1.067,0.9621
1.0791,0.96413
1.0913,0.96598
1.1034,0.96766
1.1155,0.9692
1.1276,0.97061
1.1398,0.9719
1.1519,0.97309
1.164,0.97419
1.1761,0.97521
1.1883,0.97616
1.2004,0.97704
1.2125,0.97786
1.2246,0.97863
1.2368,0.97935
1.2489,0.98002
1.261,0.98066
1.2731,0.98126
1.2853,0.98183
1.2974,0.98237
1.3095,0.98289
1.3216,0.98337
1.3337,0.98384
1.3459,0.98428
1.358,0.9847
1.3701,0.9851
1.3822,0.98548
1.3944,0.98585
1.4065,0.98621
1.4186,0.98655
1.4307,0.98687
1.4429,0.98718
1.455,0.98748
1.4671,0.98777
1.4792,0.98805
1.4914,0.98832
1.5035,0.98858
1.5156,0.98883
1.5277,0.98907
1.5399,0.9893
1.552,0.98953
1.5641,0.98975
1.5762,0.98996
1.5884,0.99016
1.6005,0.99036
1.6126,0.99055
1.6247,0.99073
1.6369,0.99091
1.649,0.99109
1.6611,0.99126
1.6732,0.99142
1.6854,0.99158
1.6975,0.99174
1.7096,0.99189
1.7217,0.99203
1.7339,0.99217
1.746,0.99231
1.7581,0.99245
1.7703,0.99258
1.7824,0.99271
1.7945,0.99283
1.8066,0.99295
1.8188,0.99307
1.8309,0.99318
1.843,0.99329
1.8551,0.9934
1.8673,0.99351
1.8794,0.99361
1.8915,0.99372
1.9036,0.99381
1.9158,0.99391
1.9279,0.99401
1.94,0.9941
1.9521,0.99419
1.9643,0.99427
1.9764,0.99436
1.9885,0.99445
2.0006,0.99453
2.0128,0.99461
2.0249,0.99469
2.037,0.99476
2.0491,0.99484
2.0612,0.99491
2.0734,0.99498
2.0855,0.99505
2.0976,0.99512
2.1098,0.99519
2.1219,0.99526
2.134,0.99532
2.1461,0.99538
2.1582,0.99545
2.1704,0.99551
2.1825,0.99557
2.1946,0.99563
2.2067,0.99568
2.2189,0.99574
2.231,0.9958
2.2431,0.99585
2.2553,0.9959
2.2674,0.99595
2.2795,0.99601
2.2916,0.99606
2.3037,0.99611
2.3159,0.99615
2.328,0.9962
2.3401,0.99625
2.3523,0.99629
2.3644,0.99634
2.3765,0.99638
2.3886,0.99643
2.4007,0.99647
2.4129,0.99651
2.425,0.99655
2.4371,0.99659
2.4493,0.99663
2.4614,0.99667
2.4735,0.99671
2.4856,0.99675
2.4977,0.99679
2.5099,0.99682
2.522,0.99686
2.5341,0.99689
2.5463,0.99693
2.5584,0.99696
2.5705,0.997
2.5826,0.99703
2.5947,0.99706
2.6069,0.9971
2.619,0.99713
2.6311,0.99716
2.6433,0.99719
2.6554,0.99722
2.6675,0.99725
2.6796,0.99728
2.6917,0.99731
2.7039,0.99734
2.716,0.99736
2.7281,0.99739
2.7403,0.99742
2.7524,0.99744
2.7645,0.99747
2.7766,0.9975
2.7887,0.99752
2.8009,0.99755
2.813,0.99757
2.8251,0.9976
2.8373,0.99762
2.8494,0.99765
2.8615,0.99767
2.8736,0.99769
2.8857,0.99771
2.8979,0.99774
2.91,0.99776
2.9221,0.99778
2.9343,0.9978
2.9464,0.99782
2.9585,0.99785
2.9706,0.99787
2.9827,0.99789
2.9949,0.99791
3.007,0.99793
3.0191,0.99795
3.0312,0.99797
3.0434,0.99798
3.0555,0.998
3.0676,0.99802
3.0798,0.99804
3.0919,0.99806
3.104,0.99808
3.1161,0.99809
3.1282,0.99811
3.1404,0.99813
3.1525,0.99815
3.1646,0.99816
3.1768,0.99818
3.1889,0.9982
3.201,0.99821
3.2131,0.99823
3.2252,0.99824
3.2374,0.99826
3.2495,0.99827
3.2616,0.99829
3.2738,0.99831
3.2859,0.99832
3.298,0.99833
3.3101,0.99835
3.3222,0.99836
3.3344,0.99838
3.3465,0.99839
3.3586,0.99841
3.3708,0.99842
3.3829,0.99843
3.395,0.99845
3.4071,0.99846
3.4192,0.99847
3.4314,0.99849
3.4435,0.9985
3.4556,0.99851
3.4678,0.99852
3.4799,0.99854
3.492,0.99855
3.5041,0.99856
3.5162,0.99857
3.5284,0.99858
3.5405,0.9986
3.5526,0.99861
3.5648,0.99862
3.5769,0.99863
3.589,0.99864
3.6011,0.99865
3.6132,0.99866
3.6254,0.99867
3.6375,0.99868
3.6496,0.99869
3.6618,0.99871
3.6739,0.99872
3.686,0.99873
3.6981,0.99874
3.7102,0.99875
3.7224,0.99876
3.7345,0.99877
3.7466,0.99878
3.7588,0.99879
3.7709,0.9988
3.783,0.9988
3.7951,0.99881
3.8072,0.99882
3.8194,0.99883
3.8315,0.99884
3.8436,0.99885
3.8558,0.99886
3.8679,0.99887
3.88,0.99888
3.8921,0.99889
3.9043,0.99889
3.9164,0.9989
3.9285,0.99891
3.9406,0.99892
3.9527,0.99893
3.9649,0.99894
3.977,0.99894
3.9891,0.99895
4.0012,0.99896
4.0134,0.99897
4.0255,0.99897
4.0376,0.99898
4.0498,0.99899
4.0619,0.999
4.074,0.99901
4.0861,0.99901
4.0983,0.99902
4.1104,0.99903
4.1225,0.99903
4.1346,0.99904
4.1467,0.99905
4.1589,0.99906
4.171,0.99906
4.1831,0.99907
4.1952,0.99908
4.2074,0.99908
4.2195,0.99909
4.2316,0.9991
4.2438,0.9991
4.2559,0.99911
4.268,0.99912
4.2801,0.99912
4.2923,0.99913
4.3044,0.99913
4.3165,0.99914
4.3286,0.99915
4.3407,0.99915
4.3529,0.99916
4.365,0.99917
4.3771,0.99917
4.3892,0.99918
4.4014,0.99918
4.4135,0.99919
4.4256,0.99919
4.4378,0.9992
4.4499,0.99921
4.462,0.99921
4.4741,0.99922
4.4863,0.99922
4.4984,0.99923
4.5105,0.99923
4.5226,0.99924
4.5347,0.99924
4.5469,0.99925
4.559,0.99925
4.5711,0.99926
4.5832,0.99926
4.5954,0.99927
4.6075,0.99927
4.6196,0.99928
4.6318,0.99928
4.6439,0.99929
4.656,0.99929
4.6681,0.9993
4.6803,0.9993
4.6924,0.99931
4.7045,0.99931
4.7166,0.99932
4.7287,0.99932
4.7409,0.99933
4.753,0.99933
4.7651,0.99934
4.7773,0.99934
4.7894,0.99935
4.8015,0.99935
4.8136,0.99935
4.8258,0.99936
4.8379,0.99936
4.85,0.99937
4.8621,0.99937
4.8742,0.99938
4.8864,0.99938
4.8985,0.99938
4.9106,0.99939
4.9227,0.99939
4.9349,0.9994
4.947,0.9994
4.9591,0.9994
4.9713,0.99941
4.9834,0.99941
4.9955,0.99942
5.0076,0.99942
5.0198,0.99942
5.0319,0.99943
5.044,0.99943
5.0561,0.99944
5.0682,0.99944
5.0804,0.99944
5.0925,0.99945
5.1046,0.99945
5.1167,0.99945
5.1289,0.99946
5.141,0.99946
5.1531,0.99947
5.1653,0.99947
5.1774,0.99947
5.1895,0.99948
5.2016,0.99948
5.2138,0.99948
5.2259,0.99949
5.238,0.99949
5.2501,0.99949
5.2622,0.9995
5.2744,0.9995
5.2865,0.9995
5.2986,0.99951
5.3107,0.99951
5.3229,0.99951
5.335,0.99952
5.3471,0.99952
5.3593,0.99952
5.3714,0.99952
5.3835,0.99953
5.3956,0.99953
5.4078,0.99953
5.4199,0.99954
5.432,0.99954
5.4441,0.99954
5.4562,0.99955
5.4684,0.99955
5.4805,0.99955
5.4926,0.99955
5.5047,0.99956
5.5169,0.99956
5.529,0.99956
5.5411,0.99957
5.5533,0.99957
5.5654,0.99957
5.5775,0.99957
5.5896,0.99958
5.6018,0.99958
5.6139,0.99958
5.626,0.99959
5.6381,0.99959
5.6502,0.99959
5.6624,0.99959
5.6745,0.9996
5.6866,0.9996
5.6988,0.9996
5.7109,0.9996
5.723,0.99961
5.7351,0.99961
5.7473,0.99961
5.7594,0.99961
5.7715,0.99962
5.7836,0.99962
5.7957,0.99962
5.8079,0.99962
5.82,0.99963
5.8321,0.99963
5.8442,0.99963
5.8564,0.99963
5.8685,0.99964
5.8806,0.99964
5.8928,0.99964
5.9049,0.99964
5.917,0.99965
5.9291,0.99965
5.9413,0.99965
5.9534,0.99965
5.9655,0.99966
5.9776,0.99966
5.9897,0.99966
6.0019,0.99966
6.014,0.99966
6.0261,0.99967
6.0382,0.99967
6.0504,0.99967
6.0625,0.99967
6.0746,0.99967
6.0868,0.99968
6.0989,0.99968
6.111,0.99968
6.1231,0.99968
6.1353,0.99969
6.1474,0.99969
6.1595,0.99969
6.1716,0.99969
6.1837,0.99969
6.1959,0.9997
6.208,0.9997
6.2201,0.9997
6.2322,0.9997
6.2444,0.9997
6.2565,0.99971
6.2686,0.99971
6.2808,0.99971
6.2929,0.99971
6.305,0.99971
6.3171,0.99972
6.3293,0.99972
6.3414,0.99972
6.3535,0.99972
6.3656,0.99972
6.3777,0.99972
6.3899,0.99973
6.402,0.99973
6.4141,0.99973
6.4262,0.99973
6.4384,0.99973
6.4505,0.99974
6.4626,0.99974
6.4748,0.99974
6.4869,0.99974
6.499,0.99974
