e         norm        nbkg        flat        fbkg        nder        nsec
  7121.5979       0.38632822        1.2295481       0.38637365        1.2295935       0.11092765       0.21879398E-01
  7121.7012       0.39796054        1.2277604       0.39802161        1.2278215       0.12001133       0.58435744E-01
  7121.8012       0.41073240        1.2260373       0.41080861        1.2261135       0.12281050      -0.16702725E-01
  7121.8996       0.42233044        1.2243498       0.42242155        1.2244410       0.11669692      -0.61257354E-02
  7121.9980       0.43369847        1.2226698       0.43380447        1.2227758       0.12160495       0.59030513E-01
  7122.0981       0.44646258        1.2209692       0.44658373        1.2210904       0.12841135      -0.43231312E-01
  7122.1965       0.45918196        1.2193040       0.45931800        1.2194400       0.11302561      -0.42824449E-01
  7122.2949       0.46870806        1.2176460       0.46885898        1.2177969       0.11998273       0.11572392
  7122.3949       0.48299421        1.2159679       0.48316028        1.2161340       0.13599264       0.78869446E-01
  7122.4950       0.49592154        1.2142973       0.49610275        1.2144786       0.13576529      -0.33215503E-01
  7122.5983       0.51060846        1.2125799       0.51080530        1.2127768       0.12923671      -0.11071769
  7122.6984       0.52220855        1.2109246       0.52242052        1.2111366       0.11324509      -0.13927071
  7122.7952       0.53290031        1.2093307       0.53312692        1.2095573       0.10182183       0.32100077E-01
  7122.8952       0.54225238        1.2076901       0.54249413        1.2079319       0.11956406       0.16847337
  7122.9953       0.55682974        1.2060570       0.55708662        1.2063139       0.13553992       0.16284908
  7123.0938       0.56915773        1.2044579       0.56942950        1.2047297       0.15189041       0.64990107E-01
  7123.1955       0.58723076        1.2028130       0.58751791        1.2031002       0.14854775      -0.22910577
  7123.2972       0.59937799        1.2011758       0.59968052        1.2014783       0.10528159      -0.21840330
  7123.3989       0.60864966        1.1995462       0.60896757        1.1998641       0.10411491       0.57275901E-01
  7123.5006       0.62056017        1.1979242       0.62089346        1.1982575       0.11693437       0.12347991
  7123.5974       0.63186511        1.1963878       0.63221303        1.1967357       0.12862987       0.10127425
  7123.6975       0.64588713        1.1948065       0.64625018        1.1951695       0.13687507       0.25594876E-01
  7123.8026       0.65993942        1.1931553       0.66031834        1.1935342       0.13387961       0.19133162E-01
  7123.9027       0.67334785        1.1915889       0.67374190        1.1919830       0.14079957      -0.72916168E-01
  7123.9978       0.68743406        1.1901064       0.68784249        1.1905149       0.11964091      -0.17186370
  7124.0947       0.69631879        1.1886051       0.69674185        1.1890282       0.10780191      -0.82062900E-01
  7124.1964       0.70884007        1.1870347       0.70927850        1.1874732       0.10334584      -0.11706784E-01
  7124.2981       0.71734935        1.1854718       0.71780316        1.1859257       0.10541962       0.74017955E-02
  7124.3999       0.73029338        1.1839164       0.73076256        1.1843856       0.10485214      -0.48715461E-01
  7124.5000       0.73851575        1.1823934       0.73900005        1.1828777       0.95585474E-01   0.64130200E-01
  7124.5985       0.74927580        1.1809023       0.74977497        1.1814015       0.11758782       0.15671146
  7124.7003       0.76206142        1.1793688       0.76257596        1.1798834       0.12696522      -0.85636082E-01
  7124.8020       0.77511677        1.1778427       0.77564668        1.1783726       0.10015848      -0.26063449
  7124.9021       0.78228261        1.1763484       0.78282764        1.1768935       0.74345201E-01  -0.72924055E-01
  7124.9990       0.78976085        1.1749099       0.79032049        1.1754696       0.85794336E-01   0.42531981E-01
  7125.0991       0.79918230        1.1734297       0.79975706        1.1740045       0.82723108E-01   0.76488623E-02
  7125.2025       0.80659922        1.1719083       0.80718959        1.1724987       0.87351269E-01   0.15688413
  7125.2994       0.81667648        1.1704904       0.81728148        1.1710954       0.11414292       0.11116396E-01
  7125.3963       0.82871018        1.1690791       0.82932980        1.1696987       0.89504660E-01  -0.25301945
  7125.4964       0.83430908        1.1676269       0.83494381        1.1682616       0.64297583E-01  -0.23993726E-01
  7125.5998       0.84179956        1.1661344       0.84244991        1.1667848       0.84620137E-01   0.78461411E-01
  7125.7016       0.85167508        1.1646730       0.85234078        1.1653387       0.80399669E-01   0.12035903
  7125.7969       0.85763991        1.1633123       0.85831998        1.1639924       0.10833327       0.14939446
  7125.8987       0.87301955        1.1618649       0.87371498        1.1625603       0.10983426      -0.33679875
  7126.0021       0.88018240        1.1604014       0.88089344        1.1611125       0.39208361E-01  -0.18743821
  7126.0990       0.88087381        1.1590376       0.88159946        1.1597633       0.72286453E-01   0.43963763
  7126.1959       0.89418848        1.1576803       0.89492874        1.1584206       0.12439167       0.17255104
  7126.2944       0.90518069        1.1563065       0.90593581        1.1570617       0.10600396      -0.21912801
  7126.3929       0.91507698        1.1549395       0.91584697        1.1557095       0.81211617E-01  -0.80572081E-01
  7126.4947       0.92145095        1.1535339       0.92223628        1.1543193       0.89861829E-01   0.50888242E-01
  7126.5982       0.93352355        1.1521129       0.93432449        1.1529139       0.91657802E-01  -0.96215304E-01
  7126.6967       0.93996564        1.1507664       0.94078143        1.1515822       0.70426530E-01  -0.75561870E-01
  7126.7953       0.94740300        1.1494265       0.94823365        1.1502571       0.76766296E-01   0.57728994E-01
  7126.8987       0.95547320        1.1480266       0.95631945        1.1488729       0.82088364E-01   0.20907464
  7127.0006       0.96425582        1.1466561       0.96511742        1.1475177       0.11968953       0.27845449
  7127.0975       0.97925994        1.1453584       0.98013614        1.1462347       0.13742757      -0.33234951
  7127.1960       0.99111701        1.1440452       0.99200806        1.1449363       0.54729490E-01  -0.12839345
  7127.2995       0.99031710        1.1426734       0.99122375        1.1435801       0.11148786       0.48844253
  7127.3997        1.0138251        1.1413520        1.0147468        1.1422738       0.15421644      -0.83285757E-02
  7127.4966        1.0207159        1.1400803        1.0216523        1.1410167       0.10984615      -0.28036757
  7127.5985        1.0356588        1.1387507        1.0366105        1.1397024       0.98488902E-01  -0.23388111
  7127.7003        1.0407781        1.1374280        1.0417452        1.1383950       0.62204566E-01  -0.91193117E-01
  7127.7972        1.0480237        1.1361757        1.0490053        1.1371573       0.80361716E-01  -0.16075487
  7127.8958        1.0564887        1.1349085        1.0574852        1.1359050       0.30777310E-01  -0.12235679
  7127.9977        1.0541924        1.1336059        1.0552042        1.1346178       0.55837500E-01   0.20221197
  7128.0995        1.0678641        1.1323101        1.0688912        1.1333373       0.71972539E-01   0.39160798E-01
  7128.1998        1.0687371        1.1310419        1.0697794        1.1320842       0.63751389E-01   0.16362891
  7128.2983        1.0805383        1.1298009        1.0815954        1.1308580       0.10450311       0.11117493
  7128.4002        1.0896853        1.1285252        1.0907577        1.1295977       0.86036960E-01  -0.92904804E-01
  7128.5005        1.0979268        1.1272767        1.0990143        1.1283643       0.85726585E-01    1.0188016
  7128.5990        1.1067299        1.1260550        1.1078323        1.1271574       0.28860020        2.5690566
  7128.6993        1.1553092        1.1248195        1.1564266        1.1259370       0.59653210       0.32228797
  7128.7962        1.2243612        1.1236306        1.2254933        1.1247627       0.35215281       -2.8860950
  7128.8965        1.2247530        1.1224079        1.2259001        1.1235551       0.27399937E-01   -1.5821821
  7128.9984        1.2298997        1.1211717        1.2310622        1.1223342       0.32340001E-01   0.35922752E-01
  7129.0986        1.2312902        1.1199620        1.2324678        1.1211396       0.34661362E-01  -0.14034358E-01
  7129.2005        1.2369064        1.1187390        1.2380993        1.1199320       0.29503011E-01  -0.77050614E-01
  7129.3008        1.2372543        1.1175423        1.2384623        1.1187503       0.19085426E-01   0.69856551E-01
  7129.3994        1.2407019        1.1163714        1.2419247        1.1175943       0.43395453E-01  -0.10000821E-01
  7129.4980        1.2458133        1.1152068        1.2470509        1.1164445       0.17112944E-01  -0.14306266
  7129.5983        1.2441054        1.1140290        1.2453581        1.1152818       0.14942866E-01   0.94938120E-01
  7129.6969        1.2487852        1.1128767        1.2500528        1.1141444       0.35994997E-01  -0.34259331E-01
  7129.7955        1.2512054        1.1117306        1.2524878        1.1130131       0.81852132E-02  -0.33269706
  7129.8958        1.2504133        1.1105717        1.2517107        1.1118692      -0.30178449E-01  -0.50841162
  7129.9961        1.2451531        1.1094191        1.2464657        1.1107317      -0.93776229E-01  -0.18536985
  7130.0980        1.2314518        1.1082540        1.2327797        1.1095819      -0.67660048E-01   0.90124720
  7130.1999        1.2313607        1.1070954        1.2327039        1.1084387       0.89942112E-01   0.89701770
  7130.3002        1.2496391        1.1059618        1.2509974        1.1073201       0.11372680      -0.54635803
  7130.3988        1.2539842        1.1048529        1.2553573        1.1062261      -0.18744344E-01  -0.74885458
  7130.4942        1.2460026        1.1037867        1.2473901        1.1051742      -0.31552487E-01  -0.39810675E-01
  7130.5945        1.2478109        1.1026714        1.2492134        1.1040740      -0.26533382E-01  -0.18448810
  7130.6964        1.2406367        1.1015442        1.2420545        1.1029621      -0.68862253E-01  -0.13487082E-01
  7130.7984        1.2337710        1.1004233        1.2352042        1.1018565      -0.29283182E-01   0.43706185
  7130.9003        1.2346661        1.0993089        1.2361146        1.1007574       0.20250725E-01   0.30155166
  7130.9957        1.2377669        1.0982720        1.2392297        1.0997349       0.30218689E-01  -0.22796421
  7131.0911        1.2404302        1.0972408        1.2419074        1.0987179      -0.23232764E-01  -0.42419620
  7131.1930        1.2331823        1.0961445        1.2346748        1.0976370      -0.53488370E-01   0.29729592E-01
  7131.2950        1.2295232        1.0950545        1.2310310        1.0965623      -0.17170484E-01   0.17080693
  7131.3953        1.2297092        1.0939882        1.2312320        1.0955111      -0.18938398E-01  -0.13828048
  7131.4956        1.2257235        1.0929280        1.2272614        1.0944660      -0.44914665E-01  -0.29558877
  7131.5960        1.2206974        1.0918739        1.2222503        1.0934269      -0.78246216E-01  -0.51119955E-01
  7131.6996        1.2097660        1.0907915        1.2113345        1.0923601      -0.55340018E-01   0.38502963
  7131.7983        1.2095021        1.0897666        1.2110854        1.0913500      -0.35472239E-03   0.17093687
  7131.9562        1.2096750        1.0881389        1.2112820        1.0897460      -0.11480351E-01  -0.39827972E-01
  7132.3608        1.2030437        1.0840353        1.2047115        1.0857031      -0.22760107E-01  -0.14466026E-01
  7133.1406        1.1827160        1.0763983        1.1845008        1.0781831      -0.28615156E-01   0.16287934E-02
  7134.1840        1.1508732        1.0667277        1.1528144        1.0686690      -0.19790527E-01   0.89081970E-02
  7135.3149        1.1396860        1.0569322        1.1417966        1.0590428      -0.92463310E-02   0.37307753E-02
  7136.4726        1.1297123        1.0476203        1.1319961        1.0499042      -0.11252376E-01  -0.30903524E-02
  7137.6570        1.1133324        1.0388151        1.1157932        1.0412760      -0.16484094E-01  -0.31009964E-02
  7138.8731        1.0901418        1.0305045        1.0927843        1.0331470      -0.18696404E-01   0.15515608E-02
  7140.1144        1.0673875        1.0227540        1.0702152        1.0255817      -0.12671264E-01   0.58566537E-02
  7141.3842        1.0583234        1.0155577        1.0613403        1.0185746      -0.39899488E-02   0.50342478E-02
  7142.6858        1.0571279        1.0089135        1.0603385        1.0121242       0.27368011E-03   0.15009834E-02
  7144.0159        1.0590436        1.0028515        1.0624521        1.0062600      -0.39732801E-04  -0.23178384E-02
  7145.3713        1.0570212       0.99739050        1.0606310        1.0010003      -0.59510881E-02  -0.58056923E-02
  7146.7504        1.0427702       0.99253314        1.0465846       0.99634761      -0.15915631E-01  -0.56700450E-02
  7148.1598        1.0126404       0.98825187        1.0166637       0.99227521      -0.21762037E-01  -0.18441981E-02
  7149.5963       0.98083890       0.98455025       0.98507483       0.98878622      -0.21163921E-01   0.22846595E-02
  7151.0631       0.95119631       0.98140827       0.95564910       0.98586110      -0.15129111E-01   0.44590068E-02
  7152.5603       0.93599577       0.97881115       0.94066963       0.98348505      -0.79472915E-02   0.21019617E-02
  7154.0830       0.92719606       0.97674406       0.93209449       0.98164252      -0.87813375E-02  -0.35762386E-03
  7155.6329       0.90901433       0.97517372       0.91414103       0.98030045      -0.90461223E-02   0.13865433E-02
  7157.2133       0.89887909       0.97406229       0.90423825       0.97942148      -0.44410575E-02   0.25439621E-02
  7158.8226       0.89484859       0.97337057       0.90044414       0.97896615      -0.93158785E-03   0.15420882E-02
  7160.4559       0.89585832       0.97305093       0.90169346       0.97888609       0.55932537E-03   0.13733418E-02
  7162.1198       0.89669281       0.97304592       0.90277168       0.97912482       0.35966262E-02   0.18670293E-02
  7163.8078       0.90791391       0.97329240       0.91423970       0.97961822       0.68174507E-02   0.13040057E-02
  7165.5232       0.91989510       0.97371950       0.92647145       0.98029588       0.80346374E-02   0.31285634E-03
  7167.2744       0.93576619       0.97425142       0.94259794       0.98108320       0.79019753E-02   0.22912365E-03
  7169.0513       0.94777417       0.97480381       0.95486470       0.98189438       0.88430116E-02   0.60141611E-03
  7170.8575       0.96745197       0.97534578       0.97480513       0.98269899       0.10056935E-01  -0.33650538E-03
  7172.6912       0.98438061       0.97587585       0.99200001       0.98349529       0.76181589E-02  -0.11176465E-02
  7174.5510       0.99558931       0.97639299        1.0034783       0.98428200       0.59289559E-02  -0.66587995E-03
  7176.4350        1.0065771       0.97689625        1.0147387       0.98505793       0.51252742E-02  -0.53524522E-03
  7178.3501        1.0150608       0.97738686        1.0234992       0.98582524       0.38954966E-02  -0.74358692E-03
  7180.2979        1.0216251       0.97786458        1.0303444       0.98658393       0.22528596E-02  -0.98838950E-03
  7182.2702        1.0238924       0.97832681        1.0328957       0.98733019       0.20868470E-04  -0.11013537E-02
  7184.2687        1.0217079       0.97877354        1.0309986       0.98806422      -0.21203848E-02  -0.36772286E-03
  7186.2951        1.0153581       0.97920469        1.0249395       0.98878617      -0.14591660E-02   0.40285000E-03
  7188.3511        1.0157511       0.97962012        1.0256271       0.98949613      -0.47580038E-03  -0.27462421E-03
  7190.4367        1.0133875       0.98001935        1.0235617       0.99019361      -0.25965650E-02  -0.75496549E-03
  7192.5521        1.0048428       0.98040191        1.0153190       0.99087812      -0.36474414E-02  -0.21686970E-03
  7194.6922       0.99786578       0.98076653        1.0086469       0.99154766      -0.35194556E-02   0.94195719E-04
  7196.8605       0.98967959       0.98111348        1.0007690       0.99220296      -0.32416085E-02   0.28801240E-03
  7199.0587       0.98371156       0.98144267       0.99511301       0.99284414      -0.22618730E-02   0.25512288E-03
  7201.2817       0.97967943       0.98175305       0.99139579       0.99346945      -0.21136631E-02  -0.30027575E-03
  7203.5330       0.97425423       0.98204487       0.98628891       0.99407958      -0.36054209E-02  -0.14639241E-05
  7205.8144       0.96333709       0.98231809       0.97569368       0.99467471      -0.21202986E-02   0.40123797E-03
  7208.1242       0.96451961       0.98257225       0.97720146       0.99525414      -0.17632743E-02   0.12932436E-02
  7210.4591       0.95514727       0.98280686       0.96815725       0.99581688       0.38863884E-02   0.24544624E-02
  7212.8225       0.98277897       0.98302217       0.99612040       0.99636363       0.97684894E-02  -0.59394014E-03
  7215.2161        1.0016166       0.98321819        1.0152930       0.99689464       0.10609789E-02  -0.26985241E-02
  7217.6384       0.98788859       0.98339470        1.0019033       0.99740942      -0.32274783E-02  -0.37294012E-03
  7220.0877       0.98589361       0.98355157        1.0002496       0.99790759      -0.75583316E-03   0.25842172E-03
  7222.5658       0.98416434       0.98368895       0.99886488       0.99838952      -0.19541454E-02   0.36321972E-03
  7225.0743       0.97614908       0.98380696       0.99119763       0.99885554       0.10553954E-02   0.65801363E-03
  7227.6084       0.98948626       0.98390550        1.0048856       0.99930484       0.13639410E-02  -0.82949725E-03
  7230.1679       0.98309647       0.98398479       0.99884926       0.99973761      -0.31697418E-02  -0.64599516E-03
  7232.7582       0.97316262       0.98404520       0.98927231        1.0001549      -0.19628255E-02   0.34110831E-03
  7235.3775       0.97287101       0.98408692       0.98934075        1.0005567      -0.13927176E-02   0.58146602E-05
  7238.0225       0.96583090       0.98411024       0.98266336        1.0009427      -0.19322152E-02   0.62202036E-03
  7240.6950       0.96259641       0.98411558       0.97979448        1.0013137       0.19148925E-02   0.11571628E-02
  7243.3951       0.97611873       0.98410336       0.99368528        1.0016699       0.42846847E-02  -0.18867553E-03
  7246.1295       0.98588140       0.98407400        1.0038202        1.0020128       0.88954097E-03  -0.98339209E-03
  7248.8882       0.98100510       0.98402812       0.99931852        1.0023416      -0.11172218E-02  -0.58480868E-03
  7251.6712       0.97969006       0.98396640       0.99838044        1.0026568      -0.23513091E-02   0.23238220E-03
  7254.4854       0.96784425       0.98388935       0.98691484        1.0029600       0.18347809E-03   0.54491889E-03
  7257.3275       0.98072787       0.98379777        1.0001814        1.0032514       0.73091349E-03  -0.96662818E-04
  7260.1992       0.97202053       0.98369240       0.99186005        1.0035320      -0.36883227E-03   0.20545975E-03
  7263.0989       0.97859919       0.98357415       0.99882739        1.0038024       0.19167043E-02   0.24644512E-03
  7268.9843       0.98885885       0.98330273        1.0098727        1.0043166       0.17961984E-02  -0.94321204E-04
  7271.9666       0.99452735       0.98315182        1.0159377        1.0045622       0.10802915E-02  -0.28350867E-03
  7274.9755       0.99533117       0.98299229        1.0171405        1.0048016       0.97621758E-04  -0.19936624E-03
  7278.0162       0.99511792       0.98282509        1.0173292        1.0050364      -0.12578916E-03  -0.72813678E-04
  7284.1777       0.99417364       0.98247384        1.0171959        1.0054962      -0.57241822E-03  -0.55451987E-04
  7287.2986       0.98980452       0.98229263        1.0132358        1.0057240      -0.64051524E-03  -0.89084329E-04
  7290.4498       0.99015622       0.98210954        1.0139993        1.0059526      -0.11311707E-02  -0.14322979E-03
  7293.6298       0.98264286       0.98192631        1.0069002        1.0061837      -0.15473305E-02   0.25382104E-03
  7296.8367       0.98027356       0.98174476        1.0049474        1.0064186       0.48996220E-03   0.27740069E-03
  7300.0760       0.98580127       0.98156642        1.0108945        1.0066597       0.24085868E-03  -0.66176014E-03
  7303.3407       0.98184009       0.98139357        1.0073547        1.0069082      -0.38141085E-02  -0.37066970E-03
  7306.6310       0.96079995       0.98122821       0.98673794        1.0071662      -0.21888649E-02   0.89978170E-03
  7309.9485       0.96737651       0.96737647       0.99374000       0.99374000       0.21314717E-02   0.50590832E-03
  7313.2969       0.97500832       0.97500828        1.0017999        1.0017999       0.11835139E-02  -0.22280780E-03
  7316.6728       0.97533484       0.97533480        1.0025566        1.0025566       0.63323935E-03  -0.10194119E-03
  7320.0763       0.97930127       0.97930124        1.0069553        1.0069553       0.49241853E-03  -0.13429854E-03
  7323.5109       0.97870200       0.97870197        1.0067908        1.0067908      -0.28509500E-03  -0.17153445E-03
  7326.9714       0.97733552       0.97733549        1.0058609        1.0058609      -0.69032472E-03   0.29326754E-03
  7330.4562       0.97390746       0.97390742        1.0028709        1.0028709       0.17517492E-02   0.46314272E-03
  7333.9724       0.98959949       0.98959945        1.0190035        1.0190035       0.25521296E-02  -0.39821271E-03
  7337.5182       0.99193061       0.99193057        1.0217774        1.0217774      -0.10604309E-02  -0.67282490E-03
  7341.0886       0.98205323       0.98205320        1.0123442        1.0123442      -0.22358357E-02   0.43644151E-04
  7344.6870       0.97590228       0.97590225        1.0066393        1.0066393      -0.74755336E-03   0.23771308E-03
  7348.3189       0.97664816       0.97664813        1.0078338        1.0078338      -0.51708744E-03  -0.76313076E-04
  7351.9773       0.97213257       0.97213253        1.0037685        1.0037685      -0.13038974E-02   0.21856946E-05
  7355.6605       0.96707543       0.96707540       0.99916293       0.99916293      -0.50104088E-03   0.22601295E-03
  7359.3722       0.96842743       0.96842739        1.0009683        1.0009683       0.36744171E-03   0.81538078E-04
  7363.1124       0.96981353       0.96981350        1.0028096        1.0028096       0.10656473E-03  -0.10256662E-03
  7366.8828       0.96922780       0.96922776        1.0026809        1.0026809      -0.40290016E-03  -0.38688177E-04
  7370.6803       0.96676442       0.96676439        1.0006761        1.0006761      -0.18622375E-03   0.85621234E-04
  7374.5047       0.96780844       0.96780840        1.0021802        1.0021802       0.24968862E-03   0.28059879E-04
  7378.3579       0.96868144       0.96868141        1.0035148        1.0035148       0.29209920E-04  -0.87448808E-04
  7382.2383       0.96803434       0.96803430        1.0033308        1.0033308      -0.42660881E-03  -0.36957228E-04
  7386.1495       0.96535749       0.96535745        1.0011187        1.0011187      -0.25874509E-03   0.99313864E-04
  7390.0880       0.96600327       0.96600323        1.0022307        1.0022307       0.35297374E-03   0.25966279E-04
  7394.0539       0.96814755       0.96814751        1.0048424        1.0048424      -0.53496454E-04  -0.32538179E-04
  7398.0473       0.96557747       0.96557744        1.0027411        1.0027411       0.93991182E-04   0.16439655E-04
  7402.0666       0.96890066       0.96890063        1.0065341        1.0065341       0.78228748E-04  -0.78549230E-04
  7406.1152       0.96620861       0.96620858        1.0043132        1.0043132      -0.53973623E-03  -0.24691136E-04
  7410.1952       0.96451333       0.96451330        1.0030907        1.0030907      -0.12247720E-03   0.60780691E-04
  7414.3031       0.96520579       0.96520576        1.0042571        1.0042571      -0.42074025E-04  -0.19393280E-04
  7418.4353       0.96416664       0.96416660        1.0036925        1.0036925      -0.28227889E-03  -0.14026371E-04
  7422.5973       0.96286450       0.96286447        1.0028663        1.0028663      -0.15841199E-03   0.13783634E-04
  7426.7892       0.96284327       0.96284324        1.0033222        1.0033222      -0.16713123E-03  -0.55086412E-04
  7431.0058       0.96145919       0.96145915        1.0024159        1.0024159      -0.62160443E-03  -0.52834913E-04
  7435.2524       0.95758252       0.95758249       0.99901815       0.99901815      -0.61428261E-03   0.26891017E-04
  7439.5274       0.95622448       0.95622445       0.99813999       0.99813999      -0.39244860E-03   0.47144742E-04
  7443.8291       0.95421660       0.95421657       0.99661270       0.99661270      -0.20993545E-03  -0.52217833E-04
  7448.1630       0.95441157       0.95441154       0.99728953       0.99728953      -0.84337930E-03  -0.95449004E-04
  7452.5237       0.94688375       0.94688372       0.99024420       0.99024420      -0.10398269E-02   0.77961829E-04
  7456.9078       0.94531847       0.94531844       0.98916162       0.98916162      -0.16161698E-03   0.13026409E-03
  7461.3189       0.94546230       0.94546226       0.98978872       0.98978872       0.10587266E-03   0.66303836E-04
  7465.7644       0.94625614       0.94625611       0.99106717       0.99106717       0.42561004E-03  -0.80929802E-05
  7470.2353       0.94925720       0.94925717       0.99455313       0.99455313       0.33712463E-04  -0.10072101E-03
  7474.7317       0.94655845       0.94655842       0.99233954       0.99233954      -0.47758808E-03  -0.47895523E-04
  7479.2592       0.94494751       0.94494747       0.99121458       0.99121458      -0.39849075E-03   0.40387035E-05
  7483.8142       0.94293919       0.94293916       0.98969263       0.98969263      -0.44090685E-03  -0.93120491E-05
