e         norm        nbkg        flat        fbkg        nder        nsec
  7121.7011       0.43673918       0.43673914       0.43673914       0.43673914       0.12301854       0.54331365E-01
  7121.8012       0.44936374       0.44936370       0.44936370       0.44936370       0.13093507       0.73729700E-01
  7121.9012       0.46293601       0.46293597       0.46293597       0.46293597       0.13777001       0.20958864E-01
  7121.9963       0.47625107        1.0829202       0.47625118        1.0829204       0.13502542      -0.31888321E-01
  7122.0931       0.48884550        1.3065412       0.48886456        1.3065603       0.13165109       0.17066187E-02
  7122.1981       0.50280931        1.3018304       0.50284891        1.3018701       0.13536970       0.38489822E-01
  7122.2997       0.51682087        1.2973142       0.51688037        1.2973737       0.13960536       0.38062513E-01
  7122.3982       0.53074490        1.2929877       0.53082365        1.2930665       0.14298616       0.15746957E-01
  7122.4966       0.54496469        1.2887044       0.54506268        1.2888024       0.14270481      -0.11420504E-01
  7122.5966       0.55906838        1.2843936       0.55918592        1.2845112       0.14071947      -0.27470708E-01
  7122.6983       0.57335653        1.2800573       0.57349393        1.2801948       0.13716227      -0.31951966E-01
  7122.8000       0.58696828        1.2757663       0.58712554        1.2759236       0.13422018      -0.40906811E-01
  7122.9018       0.60065893        1.2715203       0.60083603        1.2716975       0.12884121      -0.41027514E-01
  7123.0035       0.61317716        1.2673192       0.61337410        1.2675161       0.12587436      -0.12234966E-01
  7123.1003       0.62564562        1.2633625       0.62586142        1.2635784       0.12641251      -0.20050442E-01
  7123.1954       0.63744191        1.2595120       0.63767626        1.2597464       0.12202570      -0.34918831E-01
  7123.2955       0.64946918        1.2555040       0.64972302        1.2557579       0.11959516      -0.45807289E-01
  7123.3989       0.66177283        1.2514089       0.66204679        1.2516829       0.11270648      -0.41788964E-01
  7123.5006       0.67258427        1.2474227       0.67287802        1.2477165       0.11102462       0.53327835E-03
  7123.6007       0.68417927        1.2435430       0.68449249        1.2438563       0.11281411      -0.31879017E-01
  7123.6975       0.69479725        1.2398301       0.69512929        1.2401622       0.10474768      -0.37873990E-01
  7123.7943       0.70446072        1.2361558       0.70481157        1.2365067       0.10548087       0.10764406E-01
  7123.8960       0.71574059        1.2323362       0.71611120        1.2327069       0.10688496      -0.14244107E-01
  7123.9994       0.72638507        1.2284982       0.72677575        1.2288889       0.10255910      -0.42824491E-01
  7124.0962       0.73627323        1.2249432       0.73668269        1.2253527       0.98311369E-01  -0.48932689E-01
  7124.1947       0.74558391        1.2213666       0.74601247        1.2217953       0.93003234E-01  -0.40001417E-01
  7124.2981       0.75504658        1.2176530       0.75549519        1.2181017       0.90236803E-01   0.57306606E-02
  7124.3966       0.76379938        1.2141558       0.76426707        1.2146236       0.94160043E-01   0.94454361E-02
  7124.4950       0.77359084        1.2106969       0.77407760        1.2111838       0.92097025E-01  -0.51489212E-02
  7124.5968       0.78224024        1.2071628       0.78274671        1.2076693       0.93129059E-01   0.74575452E-02
  7124.7002       0.79269747        1.2036130       0.79322395        1.2041396       0.93627038E-01  -0.11717948E-01
  7124.8020       0.80144951        1.2001601       0.80199567        1.2007063       0.90724911E-01  -0.81861173E-02
  7124.8988       0.81071626        1.1969113       0.81128113        1.1974763       0.92001201E-01  -0.34078880E-02
  7124.9957       0.81926932        1.1936984       0.81985291        1.1942821       0.90064834E-01  -0.12232059E-01
  7125.0958       0.82845714        1.1904142       0.82906007        1.1910172       0.89591742E-01  -0.47895941E-02
  7125.1959       0.83721168        1.1871678       0.83783394        1.1877901       0.89105631E-01  -0.18687366E-02
  7125.2944       0.84615646        1.1840113       0.84679773        1.1846526       0.89220549E-01   0.11928047E-02
  7125.3962       0.85508077        1.1807876       0.85574167        1.1814486       0.89344526E-01   0.70472806E-02
  7125.4980       0.86434423        1.1776024       0.86502476        1.1782830       0.90655157E-01  -0.17441968E-01
  7125.5965       0.87323818        1.1745561       0.87393769        1.1752557       0.85851057E-01  -0.20550572E-01
  7125.6966       0.88139897        1.1714955       0.88211777        1.1722144       0.86572683E-01   0.28993320E-01
  7125.7968       0.89057895        1.1684712       0.89131703        1.1692094       0.91658506E-01   0.16815746E-01
  7125.8937       0.89945799        1.1655805       0.90021471        1.1663373       0.89885806E-01  -0.21544366E-01
  7125.9955       0.90843683        1.1625790       0.90921313        1.1633554       0.87378222E-01   0.88423269E-02
  7126.1038       0.91782253        1.1594244       0.91861967        1.1602216       0.91744224E-01   0.60503865E-02
  7126.2024       0.92741825        1.1565924       0.92823432        1.1574086       0.88630017E-01  -0.27538967E-01
  7126.2992       0.93514137        1.1538409       0.93597604        1.1546756       0.86362945E-01  -0.19471072E-02
  7126.3929       0.94386910        1.1512136       0.94472174        1.1520663       0.88259122E-01  -0.23889499E-02
  7126.4865       0.95166410        1.1486166       0.95253470        1.1494873       0.85915716E-01  -0.24975865E-01
  7126.5932       0.96108231        1.1456918       0.96197339        1.1465829       0.83255207E-01  -0.36799482E-01
  7126.6967       0.96916509        1.1428940       0.97007600        1.1438050       0.78180134E-01  -0.26433212E-01
  7126.7952       0.97687501        1.1402630       0.97780481        1.1411929       0.77915593E-01  -0.10112614E-01
  7126.8954       0.98464887        1.1376217       0.98559785        1.1385707       0.76170505E-01   0.14805769E-01
  7126.9972       0.99226267        1.1349712       0.99323115        1.1359398       0.80906595E-01   0.19887753E-01
  7127.0974        1.0009938        1.1323970        1.0019814        1.1333847       0.80188268E-01  -0.27161491E-01
  7127.1976        1.0083312        1.1298556        1.0093380        1.1308625       0.75463840E-01  -0.31819322E-01
  7127.2978        1.0161161        1.1273470        1.0171420        1.1283730       0.73811963E-01   0.14084057E-01
  7127.3996        1.0232442        1.1248304        1.0242896        1.1258759       0.78309383E-01   0.16783093E-01
  7127.5031        1.0321954        1.1223073        1.0332606        1.1233725       0.77258052E-01  -0.26774132E-01
  7127.6033        1.0389812        1.1198967        1.0400655        1.1209811       0.72855653E-01  -0.22745198E-01
  7127.7035        1.0467968        1.1175177        1.0479002        1.1186213       0.72699573E-01  -0.74930686E-02
  7127.8038        1.0535517        1.1151702        1.0546742        1.1162928       0.71353884E-01  -0.33342281E-02
  7127.9023        1.0609807        1.1128916        1.0621220        1.1140330       0.72036785E-01  -0.24554725E-01
  7128.0026        1.0678718        1.1106056        1.0690322        1.1117661       0.66472675E-01  -0.47676727E-01
  7128.0995        1.0740860        1.1084238        1.0752649        1.1096027       0.62637176E-01  -0.54180756E-01
  7128.1964        1.0800154        1.1062704        1.0812128        1.1074678       0.55968544E-01  -0.27955398E-01
  7128.2966        1.0851209        1.1040737        1.0863373        1.1052902       0.57125406E-01   0.15388822E-01
  7128.3936        1.0912788        1.1019775        1.0925136        1.1032124       0.59002742E-01  -0.32751572E-01
  7128.4938        1.0967548        1.0998394        1.0980087        1.1010934       0.50667614E-01  -0.49312109E-01
  7128.5973        1.1016025        1.0976622        1.1028761        1.0989358       0.48955203E-01   0.69773887E-02
  7128.7025        1.1069712        1.0954822        1.1082648        1.0967759       0.52123726E-01  -0.17461379E-01
  7128.8044        1.1123948        1.0934008        1.1137077        1.0947138       0.45339789E-01  -0.70257211E-01
  7128.8997        1.1159122        1.0914804        1.1172431        1.0928115       0.38269144E-01  -0.26844691E-01
  7128.9967        1.1197530        1.0895533        1.1211023        1.0909028       0.40178253E-01   0.81981594E-02
  7129.0936        1.1237036        1.0876526        1.1250714        1.0890204       0.39858956E-01  -0.26937508E-01
  7129.1922        1.1275483        1.0857464        1.1289347        1.0871329       0.34910031E-01  -0.61305413E-01
  7129.2941        1.1307034        1.0838049        1.1321091        1.0852107       0.27566730E-01  -0.51305885E-01
  7129.3944        1.1331211        1.0819223        1.1345458        1.0833471       0.24538187E-01  -0.21728883E-01
  7129.4947        1.1356238        1.0800669        1.1370674        1.0815107       0.23209676E-01  -0.46249848E-01
  7129.5982        1.1378515        1.0781790        1.1393148        1.0796424       0.15111867E-01  -0.30255991E-01
  7129.7001        1.1387287        1.0763489        1.1402112        1.0778315       0.16993190E-01   0.19033777E-01
  7129.7955        1.1412034        1.0746615        1.1427039        1.0761621       0.18866279E-01  -0.77150107E-02
  7129.8941        1.1423881        1.0729408        1.1439073        1.0744601       0.15496724E-01   0.11436406E-02
  7129.9977        1.1443368        1.0711612        1.1458754        1.0727000       0.19097515E-01   0.74276224E-02
  7130.0996        1.1463124        1.0694365        1.1478704        1.0709945       0.17023004E-01  -0.55118347E-01
  7130.1966        1.1477229        1.0678197        1.1492991        1.0693960       0.81335392E-02  -0.81528075E-01
  7130.2936        1.1478903        1.0662264        1.1494848        1.0678210       0.12072915E-02  -0.38365891E-01
  7130.3922        1.1479591        1.0646301        1.1495722        1.0662432       0.62759800E-03   0.30257571E-01
  7130.4925        1.1480151        1.0630316        1.1496471        1.0646637       0.72265511E-02   0.35484073E-01
  7130.5928        1.1494086        1.0614576        1.1510595        1.0631086       0.77451354E-02  -0.22270207E-01
  7130.6947        1.1495814        1.0598826        1.1512515        1.0615527       0.27227579E-02  -0.35683418E-01
  7130.7967        1.1499638        1.0583323        1.1516530        1.0600216       0.46985744E-03  -0.29700357E-01
  7130.8937        1.1496749        1.0568798        1.1513823        1.0585873      -0.31863656E-02  -0.27793388E-01
  7130.9940        1.1493350        1.0554011        1.1510613        1.0571274      -0.50143061E-02   0.16553288E-01
  7131.0943        1.1486690        1.0539455        1.1504141        1.0556907       0.13443922E-03   0.54364398E-01
  7131.1946        1.1493620        1.0525130        1.1511259        1.0542770       0.58922251E-02   0.20527996E-01
  7131.2933        1.1498414        1.0511260        1.1516239        1.0529085       0.42191204E-02  -0.26394429E-01
  7131.3936        1.1502016        1.0497381        1.1520028        1.0515395       0.64007687E-03  -0.88736098E-01
  7131.4939        1.1499699        1.0483725        1.1517899        1.0501926      -0.13584624E-01  -0.50581166E-01
  7131.5926        1.1474982        1.0470507        1.1493368        1.0488893      -0.94254740E-02   0.49779163E-01
  7131.6946        1.1480786        1.0457068        1.1499363        1.0475645      -0.35964847E-02   0.12204686E-01
  7131.7998        1.1467529        1.0443428        1.1486302        1.0462202      -0.68962482E-02  -0.17923186E-01
  7131.9512        1.1463092        1.0424228        1.1482148        1.0443285      -0.81952873E-02  -0.65143479E-02
  7132.2900        1.1427358        1.0382940        1.1447047        1.0402630      -0.10089406E-01  -0.95541485E-03
  7132.9316        1.1364169        1.0310923        1.1385054        1.0331808      -0.91320343E-02   0.20277797E-02
  7133.7922        1.1290176        1.0225992        1.1312658        1.0248476      -0.70432528E-02   0.24062870E-02
  7134.7156        1.1238519        1.0148063        1.1262709        1.0172254      -0.48392809E-02   0.12883529E-02
  7135.6540        1.1200078        1.0080871        1.1225994        1.0106788      -0.46445819E-02  -0.16596789E-02
  7136.6158        1.1150263        1.0022412        1.1177942        1.0050091      -0.79929977E-02  -0.42075050E-02
  7137.5926        1.1045124       0.99715384        1.1074584        1.0000999      -0.12801297E-01  -0.40411818E-02
  7138.5846        1.0898229       0.99262541        1.0929488       0.99575141      -0.15949357E-01  -0.23344414E-02
  7139.5999        1.0724973       0.98840207        1.0758065       0.99171136      -0.17487215E-01  -0.56207528E-03
  7140.6420        1.0538456       0.98431265        1.0573419       0.98780908      -0.17105742E-01   0.96563989E-03
  7141.6975        1.0366173       0.98039787        1.0403022       0.98408287      -0.15461740E-01   0.16508045E-02
  7142.7649        1.0210213       0.97666668        1.0248959       0.98054136      -0.13601193E-01   0.15220177E-02
  7143.8574        1.0072400       0.97307916        1.0113077       0.97714692      -0.12174334E-01   0.12132355E-02
  7144.9717       0.99415496       0.96965511       0.99841846       0.97391869      -0.10923821E-01   0.80543892E-03
  7146.1029       0.98271067       0.96641568       0.98717181       0.97087691      -0.10365726E-01   0.12676502E-03
  7147.2543       0.97049445       0.96335642       0.97515558       0.96801764      -0.10634471E-01  -0.28298446E-03
  7148.4242       0.95802447       0.96048676       0.96288761       0.96534998      -0.11022629E-01  -0.52582429E-03
  7149.6128       0.94449769       0.95781077       0.94956477       0.96287794      -0.11874622E-01  -0.35088306E-03
  7150.8249       0.92951775       0.95532231       0.93479152       0.96059616      -0.11864973E-01   0.29495208E-04
  7152.0523       0.91555276       0.95304185       0.92103448       0.95852364      -0.11802668E-01  -0.67469985E-04
  7153.2934       0.90038257       0.95097251       0.90607318       0.95666320      -0.12031525E-01   0.37986518E-03
  7154.5598       0.88538385       0.94909733       0.89128617       0.95499973      -0.10850160E-01   0.14172757E-02
  7155.8432       0.87271679       0.94743117       0.87883221       0.95354666      -0.84177495E-02   0.17746110E-02
  7157.1420       0.86364732       0.94597543       0.86997687       0.95230506      -0.62677132E-02   0.18712728E-02
  7158.4645       0.85628713       0.94472116       0.86283318       0.95126728      -0.35125521E-02   0.24276205E-02
  7159.8024       0.85430236       0.94367585       0.86106582       0.95043937       0.19084014E-03   0.22621767E-02
  7161.1608       0.85680170       0.94283362       0.86378424       0.94981623       0.25869686E-02   0.17183315E-02
  7162.5413       0.86138767       0.94219227       0.86859116       0.94939584       0.48970854E-02   0.17435074E-02
  7163.9422       0.87042262       0.94175050       0.87784859       0.94917654       0.74364193E-02   0.15277296E-02
  7165.3604       0.88235160       0.94150526       0.89000098       0.94915471       0.92038927E-02   0.79174403E-03
  7166.8007       0.89673154       0.94145105       0.90460597       0.94932555       0.96995848E-02   0.30185096E-03
  7168.2616       0.91049197       0.94158295       0.91859275       0.94968381       0.10079621E-01   0.16482968E-03
  7169.7330       0.92628843       0.94189195       0.93461527       0.95021887       0.10182922E-01  -0.20895471E-03
  7171.2234       0.94065247       0.94237054       0.94920629       0.95092444       0.94607237E-02  -0.26625591E-03
  7172.7361       0.95469979       0.94301148       0.96348194       0.95179371       0.93833326E-02  -0.51700137E-03
  7174.2678       0.96921862       0.94380396       0.97822987       0.95281529       0.78867906E-02  -0.15900093E-02
  7175.8201       0.97902269       0.94473798       0.98826398       0.95397935       0.44797360E-02  -0.17182645E-02
  7177.3932       0.98321949       0.94580170       0.99269168       0.95527397       0.25165627E-02  -0.74241681E-03
  7178.9803       0.98697538       0.94697685       0.99667827       0.95667982       0.21335972E-02  -0.40292229E-03
  7180.5865       0.99003266       0.94825205       0.99996672       0.95818620       0.12299206E-02  -0.49238713E-03
  7182.2151       0.99095393       0.94961433        1.0011200       0.95978052       0.54082080E-03  -0.28355245E-03
  7183.8645       0.99180550       0.95104534        1.0022042       0.96144409       0.30041897E-03  -0.14067315E-03
  7185.5298       0.99194973       0.95252204        1.0025807       0.96315311       0.74532774E-04  -0.11577779E-03
  7187.2142       0.99205516       0.95402732        1.0029186       0.96489085      -0.87402577E-04  -0.76270739E-04
  7188.9179       0.99165360       0.95553979        1.0027496       0.96663583      -0.18388119E-03  -0.93180536E-04
  7190.6358       0.99142600       0.95703226        1.0027538       0.96836011      -0.40622518E-03  -0.12869979E-03
  7192.3796       0.99024735       0.95849108        1.0018077       0.97005154      -0.62940755E-03  -0.25891334E-04
  7194.1445       0.98921761       0.95989928        1.0010106       0.97169235      -0.49706990E-03  -0.18184655E-04
  7195.9219       0.98848658       0.96124938        1.0005110       0.97327390      -0.69382309E-03  -0.12941807E-03
  7197.7204       0.98673652       0.96254742       0.99899225       0.97480324      -0.95986464E-03  -0.97425452E-04
  7199.5383       0.98501533       0.96379159       0.99750190       0.97627824      -0.10461514E-02  -0.12077929E-03
  7201.3723       0.98291614       0.96497933       0.99563257       0.97769584      -0.14009311E-02  -0.17319129E-03
  7203.2307       0.97984256       0.96611562       0.99278883       0.97906197      -0.16856395E-02  -0.90651457E-04
  7205.1103       0.97661518       0.96719778       0.98979076       0.98037344      -0.17397883E-02  -0.76380463E-04
  7207.0010       0.97328305       0.96822019       0.98668608       0.98162330      -0.19736161E-02  -0.55799753E-05
  7208.9129       0.96911028       0.96918854       0.98274004       0.98281838      -0.17610068E-02   0.14842702E-03
  7210.8478       0.96650887       0.97010343       0.98036474       0.98395939      -0.14026520E-02   0.10926362E-03
  7212.7972       0.96366202       0.97096108       0.97774230       0.98504143      -0.13365991E-02   0.88017927E-04
  7214.7696       0.96126699       0.97176545       0.97557083       0.98606938      -0.10574627E-02   0.11427490E-03
  7216.7616       0.95946974       0.97251533       0.97399584       0.98704152      -0.88355928E-03   0.10455852E-03
  7218.7683       0.95773383       0.97320946       0.97248020       0.98795592      -0.63935611E-03   0.10290949E-03
  7220.7965       0.95689004       0.97385084       0.97185537       0.98881625      -0.46833657E-03   0.23348705E-03
  7222.8460       0.95582409       0.97443997       0.97100692       0.98962288       0.31273403E-03   0.11599063E-03
  7224.9104       0.95817659       0.97497579       0.97357468       0.99037395       0.88352086E-05  -0.25001118E-03
  7226.9928       0.95586073       0.97546033       0.97147207       0.99107175      -0.72399906E-03  -0.12799630E-03
  7229.0985       0.95514440       0.97589569       0.97096741       0.99171878      -0.52722942E-03   0.14706863E-03
  7231.2224       0.95363077       0.97628189       0.96966325       0.99231444      -0.10196125E-03   0.19265177E-03
  7233.3662       0.95470925       0.97662054       0.97094904       0.99286042       0.29495287E-03   0.95225774E-04
  7235.5283       0.95490081       0.97691284       0.97134550       0.99335761       0.30807303E-03   0.47994773E-04
  7237.7053       0.95604601       0.97716008       0.97269276       0.99380691       0.50320709E-03   0.69203871E-04
  7239.9040       0.95710272       0.97736479       0.97394922       0.99421137       0.61089138E-03   0.27564769E-03
  7242.1228       0.95874465       0.97752857       0.97578832       0.99457232       0.17208926E-02   0.30504181E-03
  7244.3651       0.96477982       0.97765355       0.98201825       0.99489206       0.19717189E-02  -0.18503311E-03
  7246.6242       0.96762009       0.97774147       0.98505016       0.99517162       0.88798995E-03  -0.36713759E-03
  7248.8949       0.96880224       0.97779470       0.98642031       0.99541286       0.30866088E-03  -0.22731547E-04
  7251.1910       0.96902968       0.97781606       0.98683314       0.99561960       0.78417982E-03   0.29931031E-03
  7253.5039       0.97241648       0.97780802       0.99040190       0.99579352       0.16881674E-02   0.11152678E-03
  7255.8371       0.97687305       0.97777341       0.99503714       0.99593758       0.13023430E-02  -0.68122456E-04
  7258.1872       0.97851573       0.97771525       0.99685485       0.99605445       0.13691301E-02  -0.10664517E-04
  7260.5577       0.98333613       0.97763663        1.0018468       0.99614734       0.12520003E-02   0.10460157E-02
  7262.9519       0.98448121       0.97754069        1.0031599       0.99621950       0.63531364E-02   0.79952497E-04
  7265.3598        1.0138450       0.97743136        1.0326876       0.99627403       0.16359468E-02  -0.23581115E-02
  7267.7882       0.99239309       0.97731205        1.0113956       0.99631468      -0.50513275E-02  -0.54624682E-03
  7270.2388       0.98919972       0.97718652        1.0083583       0.99634522      -0.10291811E-02   0.94207998E-03
  7272.7066       0.98733121       0.97705913        1.0066415       0.99636951      -0.41784843E-03   0.29551649E-03
  7275.1898       0.98713097       0.97693421        1.0065884       0.99639171       0.43390483E-03   0.97709785E-04
  7277.6936       0.98949511       0.97681597        1.0090952       0.99641619       0.69433984E-04  -0.20958491E-03
  7280.2198       0.98748023       0.97670863        1.0072186       0.99644713      -0.62032130E-03   0.16846914E-04
  7282.7651       0.98634918       0.97661377        1.0062211       0.99648580       0.15487255E-03   0.48464755E-04
  7285.3259       0.98827102       0.97653151        1.0082714       0.99653200      -0.37285649E-03  -0.25090696E-03
  7287.9075       0.98443177       0.97646165        1.0045557       0.99658567      -0.11354122E-02  -0.40412007E-04
  7290.5100       0.98238490       0.97640418        1.0026273       0.99664666      -0.58235738E-03   0.11599471E-03
  7293.1300       0.98139046       0.97635914        1.0017460       0.99671472      -0.52964018E-03   0.19481174E-04
  7295.7656       0.97960132       0.97632647        1.0000644       0.99678961      -0.47997199E-03   0.10973398E-04
  7298.4240       0.97884946       0.97630602       0.99941467       0.99687131      -0.47154646E-03  -0.84128191E-05
  7301.1051       0.97708351       0.97629776       0.99774531       0.99695964      -0.52489207E-03   0.10404487E-03
  7303.8021       0.97602654       0.97630162       0.99677899       0.99705415       0.88016858E-04   0.78541564E-04
  7306.5167       0.97755982       0.97631748       0.99839689       0.99715464      -0.99855677E-04  -0.15341695E-03
  7309.2508       0.97548246       0.97634522       0.99639807       0.99726091      -0.74789991E-03  -0.83449229E-04
  7312.0060       0.97345441       0.97638473       0.99444236       0.99737276      -0.55792969E-03   0.81257344E-04
  7314.7790       0.97239811       0.97643584       0.99345198       0.99748978      -0.29869290E-03   0.86845758E-04
  7317.5698       0.97179255       0.97649835       0.99290577       0.99761166      -0.74739870E-04   0.47379939E-04
  7320.3784       0.97197961       0.97657209       0.99314550       0.99773806      -0.33392864E-04   0.91741806E-06
  7323.2066       0.97160432       0.97665691       0.99281607       0.99786875      -0.69568493E-04   0.27522471E-04
  7326.0563       0.97158461       0.97675267       0.99283530       0.99800344       0.12287719E-03   0.29609724E-04
  7328.9239       0.97230684       0.97685905       0.99358934       0.99814163       0.99718769E-04   0.60054221E-05
  7331.8078       0.97215815       0.97697571       0.99346517       0.99828282       0.15741756E-03   0.36213012E-04
  7334.7133       0.97321819       0.97710263       0.99454236       0.99842689       0.30936828E-03   0.28856651E-05
  7337.6385       0.97396199       0.97723948       0.99529576       0.99857334       0.17424308E-03  -0.16134383E-04
  7340.5820       0.97424077       0.97738588       0.99557643       0.99872163       0.21468019E-03   0.32308581E-04
  7343.5453       0.97523006       0.97754163       0.99655976       0.99887141       0.36508321E-03  -0.38802152E-05
  7346.5269       0.97641117       0.97770631       0.99772690       0.99902212       0.19161245E-03  -0.37181566E-04
  7349.5286       0.97637652       0.97787969       0.99767010       0.99917336       0.14261768E-03   0.47511029E-05
  7352.5485       0.97726996       0.97806132       0.99853308       0.99932453       0.22022155E-03  -0.71203350E-05
  7355.5886       0.97771106       0.97825093       0.99893524       0.99947519       0.99468383E-04  -0.34171071E-04
  7358.6506       0.97787692       0.97844824       0.99905347       0.99962488       0.11707896E-04   0.12585258E-06
  7361.7275       0.97778294       0.97865241       0.99890314       0.99977270       0.10024098E-03   0.21410415E-04
  7364.8194       0.97849529       0.97886297       0.99955029       0.99991806       0.14378571E-03  -0.98972116E-05
  7367.9352       0.97867551       0.97908009       0.99965611        1.0000608       0.38802438E-04  -0.11644704E-04
  7371.0730       0.97873794       0.97930318       0.99963479        1.0002001       0.70964387E-04   0.35165576E-04
  7374.2260       0.97912194       0.97953128       0.99992571        1.0003351       0.26002338E-03   0.35562456E-04
  7377.3977       0.98038250       0.97976410        1.0010836        1.0004653       0.29588426E-03  -0.90971728E-05
  7380.5898       0.98100489       0.98000127        1.0015936        1.0005900       0.20213053E-03  -0.51186224E-05
  7383.7990       0.98167641       0.98024196        1.0021428        1.0007084       0.26311821E-03  -0.11548579E-04
  7387.0270       0.98269863       0.98048575        1.0030327        1.0008199       0.12779022E-03  -0.42807142E-04
  7390.2774       0.98250429       0.98073230        1.0026956        1.0009237      -0.14204651E-04  -0.77397909E-06
  7393.5468       0.98260602       0.98098075        1.0026442        1.0010190       0.12274405E-03   0.56261182E-05
  7396.8351       0.98330920       0.98123046        1.0031836        1.0011050       0.22689582E-04  -0.12004625E-04
  7400.1424       0.98275568       0.98148077        1.0024556        1.0011808       0.43565494E-04  -0.58879980E-06
  7403.4671       0.98359813       0.98173111        1.0031128        1.0012458       0.18784667E-04  -0.19529642E-04
  7406.8126       0.98288097       0.98198204        1.0021991        1.0013003      -0.86700774E-04  -0.26389794E-05
  7410.1809       0.98301603       0.98223414        1.0021261        1.0013443       0.10670505E-05   0.13582130E-04
  7413.5684       0.98288818       0.98248759        1.0017788        1.0013783       0.50570399E-05   0.66734198E-05
  7416.9698       0.98305037       0.98274244        1.0017102        1.0014023       0.46372404E-04  -0.87422203E-05
  7420.3852       0.98320429       0.98299918        1.0016219        1.0014169      -0.54537015E-04  -0.12169910E-04
  7423.8235       0.98267659       0.98325897        1.0008398        1.0014223      -0.37036568E-04   0.14182496E-04
  7427.2866       0.98294869       0.98352247        1.0008449        1.0014188       0.43342419E-04   0.12172123E-04
  7430.7639       0.98297740       0.98378939        1.0005947        1.0014067       0.47441789E-04  -0.10869650E-04
  7434.2588       0.98327946       0.98406054        1.0006054        1.0013866      -0.32442354E-04  -0.10957396E-04
  7437.7769       0.98274988       0.98433690       0.99977148        1.0013586      -0.29402760E-04   0.12701726E-04
  7441.3128       0.98307205       0.98461864       0.99977655        1.0013232       0.57155890E-04   0.29429440E-04
  7444.8648       0.98315499       0.98490621       0.99952963        1.0012809       0.17919114E-03   0.57208793E-04
  7448.4383       0.98434888       0.98520064        1.0003802        1.0012320       0.46479926E-03   0.24529331E-04
  7452.0353       0.98648781       0.98550275        1.0021620        1.0011770       0.35507741E-03  -0.38534631E-04
  7455.6448       0.98690774       0.98581225        1.0022118        1.0011164       0.18710102E-03  -0.55071033E-04
  7459.2706       0.98784155       0.98613011        1.0027620        1.0010507      -0.43381182E-04  -0.69028193E-04
  7462.9236       0.98659197       0.98645798        1.0011141        1.0009801      -0.31534049E-03  -0.13044083E-04
  7466.5929       0.98553253       0.98679560       0.99964234        1.0009055      -0.13889422E-03   0.56985504E-04
  7470.2769       0.98557064       0.98714351       0.99925436        1.0008273       0.10369222E-03   0.55555712E-04
  7473.9828       0.98629880       0.98750313       0.99954157        1.0007460       0.27165360E-03   0.25384602E-04
  7477.7106       0.98759003       0.98787524        1.0003768        1.0006621       0.29239406E-03  -0.25055654E-04
  7481.4605       0.98848524       0.98826066        1.0008007        1.0005762       0.84294713E-04  -0.22123434E-04
  7485.2288       0.98822378       0.98865982        1.0000528        1.0004890       0.12606584E-03   0.12152161E-04
  7489.0102       0.98943699       0.98907293        1.0007652        1.0004012       0.17603976E-03  -0.31292576E-05
  7492.8083       0.98955806       0.98950121        1.0003702        1.0003134       0.10234776E-03  -0.13068467E-04
  7496.6304       0.99021691       0.98994633        1.0004966        1.0002261       0.76454764E-04   0.10679623E-04
  7500.4749       0.99014421       0.99040904       0.99987511        1.0001400       0.18422448E-03   0.24335456E-04
  7504.3381       0.99163685       0.99088980        1.0008029        1.0000559       0.26402425E-03   0.24261880E-06
  7508.2164       0.99218816       0.99138907        1.0007736       0.99997464       0.18610272E-03  -0.10158267E-04
  7512.1099       0.99308319       0.99190774        1.0010723       0.99989688       0.18507662E-03  -0.10708697E-04
  7516.0240       0.99363316       0.99244750        1.0010089       0.99982330       0.10249332E-03  -0.81397353E-05
  7519.9608       0.99388786       0.99300963        1.0006328       0.99975465       0.12117228E-03   0.18557519E-04
  7523.9165       0.99458952       0.99359465        1.0006866       0.99969181       0.24895843E-03   0.52848049E-05
  7527.8895       0.99586177       0.99420332        1.0012940       0.99963563       0.16307381E-03  -0.33714253E-04
  7531.8833       0.99588870       0.99483725        1.0006383       0.99958690      -0.19636854E-04  -0.29021189E-05
  7535.8982       0.99570451       0.99549757       0.99975337       0.99954652       0.13983147E-03   0.20903759E-04
  7539.9304       0.99701393       0.99618478        1.0003445       0.99951541       0.14857801E-03   0.51587592E-05
  7543.9801       0.99690530       0.99689999       0.99949969       0.99949447       0.18152401E-03   0.16166025E-04
  7548.0509       0.99848800       0.99764500        1.0003275       0.99948463       0.27985388E-03  -0.80566586E-05
  7552.1393       0.99918867       0.99842034        1.0002551       0.99948686       0.11578833E-03  -0.15009715E-04
  7556.2470       0.99943701       0.99922754       0.99971153       0.99950214       0.15683227E-03   0.15110237E-04
  7560.3725        1.0004799        1.0000669       0.99994383       0.99953094       0.24019391E-03  -0.21482402E-05
  7564.5193        1.0014240        1.0009382        1.0000577       0.99957198       0.13906152E-03  -0.14292801E-04
  7568.6913        1.0016367        1.0018406       0.99941956       0.99962355       0.12129455E-03  -0.79588543E-05
  7572.8755        1.0024375        1.0027699       0.99935126       0.99968369       0.72555386E-04  -0.13458968E-04
  7577.0758        1.0022451        1.0037250       0.99827057       0.99975054       0.84483423E-05   0.19341287E-04
  7581.2995        1.0025087        1.0047059       0.99762497       0.99982231       0.23548562E-03   0.24282604E-04
  7585.5393        1.0042381        1.0057094       0.99842559       0.99989692       0.21396586E-03   0.13417729E-05
