   e         norm        nbkg        flat        fbkg        nder        nsec
  7432.8780       0.82207590       0.82201980        1.0084776        1.0084216      -0.14044765E-02  -0.57130294E-05
  7443.2766       0.80672217       0.80663779        1.0064459        1.0063616      -0.14481046E-02  -0.78845531E-05
  7453.8466       0.79171128       0.79023149        1.0054470        1.0039672      -0.15698040E-02  -0.12292460E-04
  7464.5880       0.77326739       0.77286627        1.0017280        1.0013269      -0.17100745E-02  -0.34306409E-05
  7475.5009       0.75468076       0.75461694       0.99860271       0.99853892      -0.16440923E-02   0.35470902E-05
  7486.5852       0.73710192       0.73556813       0.99724548       0.99571171      -0.16320483E-02  -0.40231111E-05
  7497.8410       0.71822059       0.71581471       0.99537020       0.99296434      -0.17339691E-02  -0.91418286E-05
  7509.2683       0.69777025       0.69546222       0.99273493       0.99042692      -0.18394127E-02  -0.50466194E-05
  7520.8670       0.67586641       0.67462727       0.98948011       0.98824100      -0.18501722E-02  -0.31545945E-05
  7532.6371       0.65453391       0.65343801       0.98765590       0.98656003      -0.19131318E-02  -0.22820587E-05
  7544.5787       0.63050276       0.63203451       0.98401801       0.98554978      -0.19042837E-02   0.85014762E-05
  7556.6917       0.60872708       0.61056925       0.98354661       0.98538880      -0.17086320E-02   0.97837702E-05
  7568.9762       0.58881638       0.58922496       0.98587765       0.98628626      -0.16655840E-02  -0.23486180E-05
  7581.4321       0.56751984       0.56825324       0.98778714       0.98852056      -0.17667378E-02   0.19835479E-05
  7594.0595       0.54450073       0.54793597       0.98896552       0.99240078      -0.16158300E-02   0.15986064E-04
  7606.8583       0.52643540       0.52857641       0.99611670       0.99825773      -0.13602727E-02   0.12525169E-04
  7619.8286       0.50944771       0.51049989        1.0053925        1.0064447      -0.12930675E-02   0.84367296E-05
  7632.9704       0.49267080       0.49405454        1.0159543        1.0173381      -0.11399728E-02   0.14465909E-04
  7646.2835       0.47928983       0.47961204        1.0310161        1.0313383      -0.91037318E-03   0.15906471E-04
  7659.7682       0.46827480       0.46756837        1.0495768        1.0488704      -0.71371417E-03   0.16593194E-04
  7673.4242       0.45991912       0.45834452        1.0719593        1.0703847      -0.46002216E-03   0.18400740E-04
  7687.2518       0.45563173       0.45238731        1.0996023        1.0963579      -0.20799547E-03   0.17296257E-04
  7701.2507       0.45413134       0.45017015        1.1312548        1.1272936       0.21272222E-04   0.16398258E-04
  7715.4212       0.45623095       0.45219382        1.1677602        1.1637231       0.25393367E-03   0.11335817E-04
  7729.7630       0.46137157       0.45898725        1.2085906        1.2062063       0.34448246E-03   0.30416805E-05
  7744.2764       0.46617106       0.47110835        1.2503951        1.2553324       0.34170197E-03   0.61676071E-05
  7745.8431       0.46686616       0.47274891        1.2551384        1.2610212       0.44365794E-03   0.65075509E-04
