 e norm nbkg flat fbkg nder nsec
 7110.0988 0.14923892E-01 0.14923895E-01 0.14923895E-01 0.14923895E-01 0.74914495E-02 0.27882603E-02
 7110.1969 0.15781311E-01 0.15781315E-01 0.15781315E-01 0.15781315E-01 0.75892032E-02 0.39167191E-02
 7110.2966 0.16424748E-01 0.16424751E-01 0.16424751E-01 0.16424751E-01 0.82660277E-02 0.11069500E-01
 7110.3979 0.17443081E-01 0.17443084E-01 0.17443084E-01 0.17443084E-01 0.98145712E-02 0.21039673E-02
 7110.4992 0.18413936E-01 0.18413940E-01 0.18413940E-01 0.18413940E-01 0.86924534E-02 -0.25644594E-02
 7110.5989 0.19190690E-01 0.19190694E-01 0.19190694E-01 0.19190694E-01 0.92989892E-02 0.98542406E-02
 7110.7003 0.20283544E-01 0.20283548E-01 0.20283548E-01 0.20283548E-01 0.10673698E-01 0.45237055E-02
 7110.8000 0.21336743E-01 0.21336748E-01 0.21336748E-01 0.21336748E-01 0.10208525E-01 -0.26303177E-02
 7110.8965 0.22286069E-01 0.22286073E-01 0.22286073E-01 0.22286073E-01 0.10157729E-01 0.19032928E-02
 7110.9945 0.23312757E-01 0.23312762E-01 0.23312762E-01 0.23312762E-01 0.10578779E-01 0.70823355E-02
 7111.0975 0.24413229E-01 0.24413234E-01 0.24413234E-01 0.24413234E-01 0.11581831E-01 -0.55643769E-03
 7111.1989 0.25679550E-01 0.25679556E-01 0.25679556E-01 0.25679556E-01 0.10465068E-01 -0.60567546E-02
 7111.3003 0.26534760E-01 0.26534765E-01 0.26534765E-01 0.26534765E-01 0.10353976E-01 0.53366987E-02
 7111.4000 0.27761694E-01 0.27761699E-01 0.27761699E-01 0.27761699E-01 0.11538257E-01 -0.25005600E-02
 7111.4981 0.28817385E-01 0.28817390E-01 0.28817390E-01 0.28817390E-01 0.98592874E-02 -0.72525266E-02
 7111.5978 0.29712225E-01 0.29712231E-01 0.29712231E-01 0.29712231E-01 0.10103439E-01 0.19597191E-01
 7111.6976 0.30832809E-01 0.30832815E-01 0.30832815E-01 0.30832815E-01 0.13768515E-01 0.36990988E-01
 7111.8006 0.32503847E-01 0.32503854E-01 0.32503854E-01 0.32503854E-01 0.17603510E-01 0.25680663E-01
 7111.8987 0.34373314E-01 0.34373321E-01 0.34373321E-01 0.34373321E-01 0.18933539E-01 0.84641771E-02
 7111.9935 0.36157168E-01 0.36157175E-01 0.36157175E-01 0.36157175E-01 0.19236715E-01 0.63777109E-02
 7112.0949 0.38148154E-01 0.38148162E-01 0.38148162E-01 0.38148162E-01 0.20185043E-01 0.28686230E-02
 7112.1979 0.40283273E-01 0.40283282E-01 0.40283282E-01 0.40283282E-01 0.19823102E-01 -0.51398367E-02
 7112.3010 0.42232784E-01 0.42232792E-01 0.42232792E-01 0.42232792E-01 0.19125959E-01 -0.21277874E-02
 7112.4007 0.44161827E-01 0.44161836E-01 0.44161836E-01 0.44161836E-01 0.19391608E-01 -0.63475490E-02
 7112.4972 0.46038484E-01 0.46038493E-01 0.46038493E-01 0.46038493E-01 0.17880221E-01 -0.21071804E-01
 7112.5986 0.47700233E-01 0.47700243E-01 0.47700243E-01 0.47700243E-01 0.15221603E-01 -0.26716717E-01
 7112.7033 0.49175337E-01 0.49175346E-01 0.49175346E-01 0.49175346E-01 0.12374467E-01 -0.26205401E-01
 7112.8014 0.50209948E-01 0.50209958E-01 0.50209958E-01 0.50209958E-01 0.99067810E-02 -0.22335727E-01
 7112.8980 0.51103602E-01 0.51103613E-01 0.51103613E-01 0.51103613E-01 0.80270187E-02 -0.26730841E-01
 7112.9961 0.51772383E-01 0.51772394E-01 0.51772394E-01 0.51772394E-01 0.47037030E-02 -0.34096167E-01
 7113.0942 0.52026888E-01 0.52026898E-01 0.52026898E-01 0.52026898E-01 0.13343161E-02 -0.26194963E-01
 7113.1973 0.52040850E-01 0.52040861E-01 0.52040861E-01 0.52040861E-01 -0.56677587E-03 -0.14785087E-01
 7113.2987 0.51910994E-01 0.51911004E-01 0.51911004E-01 0.51911004E-01 -0.16889237E-02 -0.14432206E-01
 7113.3969 0.51703780E-01 0.51703791E-01 0.51703791E-01 0.51703791E-01 -0.34471122E-02 -0.18355919E-01
 7113.4950 0.51234284E-01 0.51234295E-01 0.51234295E-01 0.51234295E-01 -0.52924109E-02 -0.11913449E-01
 7113.5948 0.50656126E-01 0.50656136E-01 0.50656136E-01 0.50656136E-01 -0.58054270E-02 -0.11084508E-01
 7113.6979 0.50056555E-01 0.50056565E-01 0.50056565E-01 0.50056565E-01 -0.75410919E-02 -0.25348117E-01
 7113.7977 0.49126242E-01 0.49126252E-01 0.49126252E-01 0.49126252E-01 -0.10947876E-01 -0.24131929E-01
 7113.8975 0.47871282E-01 0.47871292E-01 0.47871292E-01 0.47871292E-01 -0.12357994E-01 -0.37994032E-02
 7113.9990 0.46639208E-01 0.46639218E-01 0.46639218E-01 0.46639218E-01 -0.11712502E-01 -0.65791731E-02
 7114.0971 0.45533256E-01 0.45533265E-01 0.45533265E-01 0.45533265E-01 -0.13671315E-01 -0.11988776E-01
 7114.1986 0.43910086E-01 0.43910095E-01 0.43910095E-01 0.43910095E-01 -0.14105749E-01 0.26377695E-02
 7114.2984 0.42694234E-01 0.42694243E-01 0.42694243E-01 0.42694243E-01 -0.13140419E-01 0.21044477E-02
