e         norm        nbkg        flat        fbkg        nder        nsec
  7121.9029       0.56195405       0.56195400       0.56195400       0.56195400       0.14942665       0.11947359
  7121.9980       0.57684125       0.57684119       0.57684119       0.57684119       0.15165681      -0.73656711E-01
  7122.0964       0.59130374       0.59130368       0.59130368       0.59130368       0.13517209      -0.98417950E-02
  7122.1998       0.60410992       0.60410986       0.60409360       0.60409360       0.14967140       0.86109986E-01
  7122.3949       0.63598230        1.3726381       0.63599881        1.3726546       0.16087686       0.12366488E-01
  7122.5016       0.65266272        1.3699515       0.65269716        1.3699860       0.15340361       0.71253116E-02
  7122.5983       0.66718413        1.3675240       0.66723485        1.3675747       0.16232613       0.28230204E-01
  7122.6951       0.68408256        1.3651070       0.68414956        1.3651741       0.15886785      -0.57281328E-01
  7122.8001       0.69923858        1.3624972       0.69932323        1.3625819       0.15076859       0.50943147E-01
  7122.8952       0.71425633        1.3601427       0.71435698        1.3602434       0.16906326       0.21238097E-01
  7122.9920       0.73168791        1.3577579       0.73180483        1.3578749       0.15484495      -0.20032038
  7123.1003       0.74600992        1.3551027       0.74614505        1.3552379       0.12798416      -0.10468516
  7123.2020       0.75856394        1.3526202       0.75871617        1.3527725       0.13286159       0.67490092E-01
  7123.2955       0.77194915        1.3503481       0.77211710        1.3505161       0.14116059       0.42548470E-01
  7123.3940       0.78566099        1.3479669       0.78584548        1.3481514       0.14102915      -0.36525078E-01
  7123.4924       0.79971596        1.3455964       0.79991701        1.3457975       0.13396927      -0.12323687E-01
  7123.5958       0.81269799        1.3431189       0.81291642        1.3433374       0.13854205       0.53882925E-01
  7123.7008       0.82858591        1.3406141       0.82882198        1.3408502       0.14519761      -0.77038343E-01
  7123.7944       0.84152625        1.3383934       0.84177804        1.3386453       0.12324647      -0.17144205
  7123.8977       0.85285437        1.3359502       0.85312353        1.3362194       0.11143896      -0.37534541E-01
  7123.9995       0.86438473        1.3335571       0.86467098        1.3338435       0.11554734       0.25783134E-03
  7124.0979       0.87598741        1.3312520       0.87629021        1.3315549       0.11149058      -0.22548441E-01
  7124.2046       0.88725512        1.3287667       0.88757585        1.3290876       0.11092192      -0.31929704E-01
  7124.3064       0.89910586        1.3264077       0.89944369        1.3267456       0.10483576      -0.12968214
  7124.4032       0.90807341        1.3241732       0.90842750        1.3245273       0.85169636E-01   0.15460446E-01
  7124.5017       0.91573983        1.3219112       0.91611047        1.3222819       0.10785524       0.18298567
  7124.6018       0.92949260        1.3196222       0.92988005        1.3200097       0.12150913      -0.64117092E-01
  7124.6986       0.93967179        1.3174185       0.94007550        1.3178223       0.95226998E-01  -0.12518561
  7124.7971       0.94809243        1.3151878       0.94851268        1.3156081       0.97057747E-01   0.62644548E-01
  7124.9021       0.95942634        1.3128198       0.95986424        1.3132578       0.10797729       0.17840548E-01
  7125.0006       0.97007002        1.3106105       0.97052446        1.3110651       0.10068899      -0.20486668
  7125.0958       0.97892939        1.3084847       0.97939982        1.3089553       0.68295437E-01  -0.19316804
  7125.1976       0.98352319        1.3062230       0.98401071        1.3067106       0.62637788E-01   0.13345840
  7125.3027       0.99188539        1.3038998       0.99239055        1.3044050       0.95899973E-01   0.15467115
  7125.4045        1.0033598        1.3016603        1.0038821        1.3021826       0.94631051E-01  -0.31525608E-01
  7125.4997        1.0105280        1.2995752        1.0110662        1.3001135       0.89689334E-01  -0.75042979E-01
  7125.5982        1.0207348        1.2974282        1.0212896        1.2979831       0.80093425E-01   0.67284270E-02
  7125.6967        1.0263075        1.2952915        1.0268788        1.2958629       0.91014928E-01   0.12184921
  7125.7969        1.0388160        1.2931295        1.0394041        1.2937177       0.10430023      -0.59668136E-01
  7125.9003        1.0475423        1.2909077        1.0481478        1.2915133       0.78866914E-01  -0.76285599E-01
  7125.9972        1.0546142        1.2888370        1.0552360        1.2894589       0.89019083E-01  -0.34141318E-01
  7126.0940        1.0647899        1.2867762        1.0654279        1.2874143       0.72251965E-01  -0.13655629
  7126.1942        1.0688509        1.2846556        1.0695057        1.2853106       0.62111758E-01   0.54363626E-01
  7126.2927        1.0771310        1.2825800        1.0778023        1.2832515       0.83053528E-01   0.65076036E-01
  7126.3946        1.0854897        1.2804458        1.0861781        1.2811343       0.75148961E-01   0.81366583E-02
  7126.4997        1.0926802        1.2782538        1.0933863        1.2789600       0.84737100E-01   0.76883351E-01
  7126.5982        1.1027451        1.2762092        1.1034677        1.2769319       0.90805102E-01  -0.63999915E-01
  7126.6951        1.1104263        1.2742083        1.1111651        1.2749473       0.72229597E-01  -0.10584050
  7126.7953        1.1169799        1.2721498        1.1177356        1.2729055       0.69946373E-01   0.22113609E-01
  7126.8987        1.1246710        1.2700344        1.1254440        1.2708076       0.76733078E-01   0.40817998E-02
  7127.0006        1.1327333        1.2679633        1.1335234        1.2687535       0.70784371E-01  -0.55418982E-01
  7127.0991        1.1388547        1.2659690        1.1396613        1.2667758       0.65628278E-01   0.37557617E-02
  7127.1977        1.1456686        1.2639845        1.1464918        1.2648078       0.71524631E-01   0.51492642E-01
  7127.2979        1.1530701        1.2619771        1.1539101        1.2628171       0.75862389E-01  -0.34051076E-01
  7127.3964        1.1607466        1.2600123        1.1616031        1.2608689       0.64756844E-01  -0.90909902E-01
  7127.4966        1.1659412        1.2580249        1.1668145        1.2588983       0.57793137E-01   0.12828828E-01
  7127.6001        1.1725187        1.2559828        1.1734093        1.2568736       0.67369999E-01   0.85825400E-01
  7127.6954        1.1793325        1.2541123        1.1802391        1.2550190       0.74852823E-01  -0.10558786
  7127.7956        1.1871518        1.2521548        1.1880752        1.2530783       0.46728417E-01  -0.13432680
  7127.9040        1.1890819        1.2500480        1.1900235        1.2509897       0.46826879E-01   0.10408471
  7128.0043        1.1969221        1.2481113        1.1978805        1.2490698       0.68445380E-01  -0.74809711E-01
  7128.0995        1.2024636        1.2462790        1.2034379        1.2472535       0.32200907E-01  -0.11588474
  7128.1998        1.2032179        1.2443616        1.2042090        1.2453529       0.45788175E-01   0.14120166
  7128.3016        1.2117170        1.2424229        1.2127253        1.2434312       0.60736775E-01   0.11177271
  7128.4019        1.2154927        1.2405254        1.2165177        1.2415505       0.68377327E-01   0.26706483E-01
  7128.4988        1.2251994        1.2386994        1.2262407        1.2397408       0.66002652E-01  -0.16752946
  7128.5974        1.2283987        1.2368520        1.2294565        1.2379099       0.35619120E-01  -0.13367821
  7128.7009        1.2323986        1.2349223        1.2334737        1.2359976       0.38984147E-01  -0.57395119E-01
  7128.8012        1.2363423        1.2330639        1.2374343        1.2341559       0.23923946E-01  -0.83045928E-01
  7128.8981        1.2371164        1.2312756        1.2382245        1.2323839       0.22607656E-01  -0.67651197E-01
  7128.9967        1.2407635        1.2294663        1.2418882        1.2305912       0.10694010E-01  -0.16064525
  7129.0970        1.2392429        1.2276365        1.2403844        1.2287781      -0.93371334E-02   0.55005125E-01
  7129.1989        1.2388760        1.2257866        1.2400346        1.2269453       0.21813021E-01   0.16859559
  7129.2991        1.2436524        1.2239762        1.2448278        1.2251517       0.24744802E-01  -0.41298287E-01
  7129.3961        1.2437564        1.2222344        1.2449480        1.2234261       0.13667884E-01  -0.70236189E-01
  7129.4980        1.2463706        1.2204136        1.2475793        1.2216224       0.10776510E-01   0.17411883E-01
  7129.5966        1.2459173        1.2186610        1.2471425        1.2198863       0.17159419E-01   0.11110596
  7129.6985        1.2498117        1.2168596        1.2510539        1.2181020       0.33056809E-01  -0.84875166E-02
  7129.8005        1.2526551        1.2150681        1.2539145        1.2163275       0.15429451E-01  -0.16587908
  7129.8974        1.2528806        1.2133723        1.2541561        1.2146480       0.63461180E-04  -0.87674874E-01
  7129.9977        1.2526677        1.2116284        1.2539600        1.2129209      -0.18654696E-02   0.23547900E-02
  7130.0980        1.2525065        1.2098939        1.2538156        1.2112032       0.53572609E-03  -0.19561252E-01
  7130.1983        1.2527751        1.2081689        1.2541010        1.2094949      -0.57886939E-02  -0.10858753
  7130.2969        1.2513549        1.2064812        1.2526974        1.2078238      -0.21064832E-01  -0.56631071E-01
  7130.3972        1.2485847        1.2047747        1.2499440        1.2061341      -0.17054200E-01   0.96716518E-01
  7130.4942        1.2479903        1.2031331        1.2493658        1.2045087      -0.19836301E-02   0.73727898E-01
  7130.5961        1.2481901        1.2014173        1.2495826        1.2028100      -0.23866979E-02  -0.12964327E-01
  7130.7030        1.2474920        1.1996289        1.2489024        1.2010394      -0.46907242E-02  -0.18335778E-01
  7130.7984        1.2472415        1.1980419        1.2486678        1.1994684      -0.60949257E-02  -0.46261987E-01
  7130.8970        1.2463094        1.1964090        1.2477523        1.1978520      -0.13666706E-01  -0.77065944E-01
  7130.9990        1.2444998        1.1947310        1.2459597        1.1961911      -0.21554971E-01   0.78766175E-01
  7131.0977        1.2419852        1.1931162        1.2434616        1.1945927       0.21348912E-02   0.12707810
  7131.1980        1.2449246        1.1914835        1.2464178        1.1929769       0.37303946E-02  -0.83771786E-01
  7131.3016        1.2427458        1.1898069        1.2442564        1.1913176      -0.14947349E-01  -0.45344695E-01
  7131.4002        1.2419011        1.1882192        1.2434282        1.1897464      -0.54417489E-02  -0.13076904E-01
  7131.4956        1.2416898        1.1866928        1.2432328        1.1882359      -0.17485040E-01  -0.25648148E-01
  7131.5960        1.2384791        1.1850962        1.2400389        1.1866561      -0.10461322E-01   0.16813365
  7131.6963        1.2395908        1.1835087        1.2411673        1.1850854       0.16250809E-01   0.41124321E-01
  7131.7966        1.2417399        1.1819302        1.2433333        1.1835237      -0.22095216E-02  -0.13702934
  7131.9594        1.2390093        1.1793875        1.2406299        1.1810082      -0.19810382E-01  -0.21523737E-01
  7132.3625        1.2305303        1.1731959        1.2322183        1.1748840      -0.14388599E-01   0.77378686E-02
  7133.1406        1.2220135        1.1616446        1.2238316        1.1634628      -0.10670442E-01   0.27781624E-02
  7134.1873        1.2110587        1.1469301        1.2130515        1.1489231      -0.93189387E-02   0.18190285E-02
  7135.3182        1.2017210        1.1320588        1.2039026        1.1342406      -0.67093930E-02   0.68859290E-03
  7136.4759        1.1957037        1.1179045        1.1980785        1.1202794      -0.77430422E-02  -0.32668245E-02
  7137.6603        1.1835863        1.1045005        1.1861586        1.1070728      -0.14360469E-01  -0.39836532E-02
  7138.8747        1.1612546        1.0918432        1.1640291        1.0946178      -0.17299360E-01  -0.10881568E-02
  7140.1210        1.1410175        1.0799514        1.1439995        1.0829335      -0.17038114E-01   0.52118307E-03
  7141.3940        1.1183302        1.0688990        1.1215239        1.0720928      -0.15986336E-01   0.18994251E-02
  7142.6924        1.0999106        1.0587134        1.1033200        1.0621229      -0.12153969E-01   0.21490537E-02
  7144.0159        1.0864643        1.0494003        1.0900935        1.0530296      -0.10351827E-01   0.64564835E-03
  7145.3697        1.0721952        1.0409311        1.0760490        1.0447850      -0.10425348E-01  -0.37256246E-03
  7146.7521        1.0579385        1.0333198        1.0620215        1.0374028      -0.11371229E-01  -0.10126307E-02
  7148.1582        1.0404865        1.0265833        1.0448023        1.0308992      -0.13249072E-01  -0.44333884E-03
  7149.5963        1.0202557        1.0206682        1.0248095        1.0252222      -0.12632167E-01   0.43421704E-03
  7151.0664        1.0037496        1.0155613        1.0085464        1.0203583      -0.11986280E-01   0.10796264E-03
  7152.5669       0.98464866        1.0112445       0.98969336        1.0162892      -0.12311448E-01   0.11792797E-03
  7154.0930       0.96648831        1.0076934       0.97178482        1.0129900      -0.11629365E-01   0.10529905E-02
  7155.6379       0.94893560        1.0048676       0.95448680        1.0104189      -0.90777798E-02   0.18531776E-02
  7157.2100       0.93819249        1.0026890       0.94400261        1.0084992      -0.58529344E-02   0.19938150E-02
  7158.8193       0.93031485        1.0010835       0.93638974        1.0071585      -0.27345812E-02   0.20099997E-02
  7160.4592       0.92930720       0.99998758       0.93565162        1.0063321       0.67802900E-03   0.18574903E-02
  7162.1215       0.93255384       0.99931762       0.93917119        1.0059351       0.33992194E-02   0.15700239E-02
  7163.8095       0.94069546       0.99897073       0.94758966        1.0058650       0.59380158E-02   0.13151012E-02
  7165.5282       0.95278283       0.99883565       0.95995862        1.0060115       0.78793641E-02   0.90833778E-03
  7167.2760       0.96800950       0.99879028       0.97547133        1.0062522       0.90867942E-02   0.11335591E-03
  7169.0497       0.98478168       0.99872433       0.99253346        1.0064762       0.82785433E-02  -0.62715964E-03
  7170.8525       0.99761762       0.99861525        1.0056638        1.0066615       0.68437640E-02  -0.49699178E-03
  7172.6879        1.0096810       0.99846210        1.0180266        1.0068077       0.64703609E-02  -0.53712319E-03
  7174.5493        1.0215371       0.99826496        1.0301859        1.0069138       0.48581366E-02  -0.11735258E-02
  7176.4350        1.0278848       0.99802390        1.0368404        1.0069796       0.20730729E-02  -0.11846421E-02
  7178.3501        1.0294164       0.99773816        1.0386833        1.0070051       0.35556908E-03  -0.59298344E-03
  7180.2912        1.0292560       0.99740819        1.0388379        1.0069902      -0.21361590E-03  -0.22065910E-03
  7182.2619        1.0285808       0.99703351        1.0384822        1.0069350      -0.50760474E-03  -0.14017047E-03
  7184.2654        1.0272387       0.99661348        1.0374645        1.0068394      -0.77067060E-03  -0.92584271E-04
  7186.2934        1.0254738       0.99615015        1.0360276        1.0067040      -0.88086175E-03  -0.99434361E-05
  7188.3494        1.0236412       0.99564333        1.0345270        1.0065292      -0.81128001E-03  -0.15804085E-03
  7190.4334        1.0221151       0.99509365        1.0333370        1.0063156      -0.15351479E-02  -0.27684957E-03
  7192.5488        1.0171946       0.99450093        1.0287572        1.0060636      -0.19738724E-02  -0.31902082E-04
  7194.6939        1.0137054       0.99386646        1.0256130        1.0057742      -0.16710676E-02  -0.13787669E-05
  7196.8622        1.0099866       0.99319341        1.0222424        1.0054494      -0.19798196E-02  -0.11223878E-03
  7199.0553        1.0050706       0.99248271        1.0176783        1.0050905      -0.21605845E-02  -0.10232012E-03
  7201.2800        1.0004415       0.99173365        1.0134054        1.0046977      -0.24318526E-02  -0.68029099E-04
  7203.5347       0.99417737       0.99094834        1.0075019        1.0042730      -0.24653149E-02   0.76602776E-04
  7205.8161       0.98925861       0.99012978        1.0029475        1.0038188      -0.20843769E-02  -0.57392751E-04
  7208.1225       0.98461467       0.98928068       0.99867135        1.0033375      -0.27286211E-02   0.30862876E-03
  7210.4557       0.97659885       0.98840273       0.99102702        1.0028310      -0.65245642E-03   0.21856781E-03
  7220.0911       0.97680569       0.98464159       0.99276204        1.0005980      -0.11267172E-03  -0.17682440E-04
  7222.5658       0.97523438       0.98365801       0.99158167        1.0000054      -0.86659194E-03  -0.19962159E-03
  7225.0693       0.97249167       0.98266308       0.98923379       0.99940530      -0.11064176E-02   0.14616900E-04
  7227.6050       0.96965893       0.98165934       0.98680031       0.99880082      -0.79293450E-03   0.95562610E-04
  7230.1679       0.96844875       0.98065294       0.98599301       0.99819729      -0.61917429E-03   0.23881702E-04
  7232.7565       0.96646924       0.97964895       0.98441971       0.99759952      -0.66990738E-03  -0.69035028E-05
  7235.3775       0.96495882       0.97864946       0.98331989       0.99701062      -0.65513850E-03   0.92588394E-05
  7238.0242       0.96301815       0.97766206       0.98179312       0.99643713      -0.62113441E-03   0.28350698E-03
  7240.6933       0.96165698       0.97669318       0.98084861       0.99588491       0.85193613E-03   0.12359458E-03
  7251.6746       0.97464743       0.97309012       0.99554557       0.99398836       0.10659819E-02  -0.35082925E-04
  7254.4871       0.97636094       0.97229246       0.99769415       0.99362576       0.36800862E-03  -0.13319052E-03
  7257.3309       0.97672900       0.97154870       0.99850127       0.99332107       0.31261611E-03   0.17870580E-04
  7260.2026       0.97814769       0.97086738        1.0003625       0.99308228       0.47014778E-03  -0.38870928E-04
  7263.0989       0.97944080       0.97025708        1.0021011       0.99291742       0.88408946E-04  -0.39525034E-04
  7278.0145       0.97972242       0.96855958        1.0046629       0.99350019      -0.23386603E-03  -0.32475663E-04
  7287.2986       0.97378133       0.96897301        1.0001296       0.99532134      -0.69749085E-03  -0.48883581E-04
  7290.4533       0.97104648       0.96941391       0.99787103       0.99623854      -0.84191848E-03   0.14285554E-04
  7293.6315       0.96844953       0.97002496       0.99575289       0.99732842      -0.60702166E-03   0.94604447E-04
  7296.8367       0.96717158       0.97081879       0.99495677       0.99860407      -0.23801393E-03   0.25102169E-04
  7309.9468       0.96456626       0.97609162       0.99431115        1.0058366      -0.19747234E-03   0.17269515E-05
  7313.2952       0.96392149       0.96392139       0.99416404       0.99416404      -0.20959095E-03   0.10184439E-05
  7316.6728       0.96315654       0.96315645       0.99389994       0.99389994      -0.19062223E-03   0.19435380E-05
  7320.0763       0.96262886       0.96262877       0.99387573       0.99387573      -0.19641165E-03  -0.24540902E-04
  7323.5074       0.96181416       0.96181406       0.99356737       0.99356737      -0.35834778E-03   0.42964163E-04
  7326.9696       0.96015865       0.96015855       0.99242157       0.99242157       0.99754806E-04   0.22103765E-04
  7344.6888       0.96392711       0.96392701       0.99877921       0.99877921       0.10984104E-03  -0.80242808E-05
  7348.3172       0.96250348       0.96250339       0.99788177       0.99788177      -0.71543794E-04  -0.12873921E-04
  7351.9721       0.96340603       0.96340594       0.99931297       0.99931297       0.16076694E-04   0.12330481E-05
  7355.6588       0.96262151       0.96262142       0.99906031       0.99906031      -0.62491215E-04   0.49594059E-05
  7359.3740       0.96294348       0.96294338       0.99991681       0.99991681       0.52785696E-04   0.61551057E-05
  7363.1159       0.96301514       0.96301504        1.0005254        1.0005254      -0.16592149E-04  -0.27508067E-04
  7366.8828       0.96281889       0.96281880        1.0008682        1.0008682      -0.15376944E-03  -0.25150079E-05
  7370.6785       0.96185224       0.96185214        1.0004433        1.0004433      -0.35612218E-04   0.20779925E-04
  7374.5064       0.96254740       0.96254730        1.0016832        1.0016832       0.46478607E-05  -0.10612759E-04
  7378.3579       0.96188793       0.96188784        1.0015703        1.0015703      -0.11711187E-03  -0.24909078E-05
  7382.2383       0.96164190       0.96164181        1.0018735        1.0018735      -0.14611525E-04   0.30304683E-04
  7386.1512       0.96177406       0.96177396        1.0025578        1.0025578       0.11906295E-03   0.29924848E-04
  7390.0880       0.96257651       0.96257642        1.0039142        1.0039142       0.22028910E-03  -0.24871283E-04
  7394.0539       0.96351493       0.96351483        1.0054091        1.0054091      -0.77486370E-04  -0.64002165E-04
  7398.0473       0.96195977       0.96195968        1.0044125        1.0044125      -0.28912614E-03  -0.97621394E-05
  7402.0683       0.96119775       0.96119765        1.0042114        1.0042114      -0.15572432E-03   0.20398782E-05
  7406.1170       0.96070312       0.96070303        1.0042797        1.0042797      -0.27266498E-03  -0.21721404E-04
  7410.1934       0.95898232       0.95898222        1.0031241        1.0031241      -0.33221303E-03  -0.31685893E-05
  7414.2995       0.95798479       0.95798470        1.0026941        1.0026941      -0.29859192E-03   0.20602601E-04
  7418.4353       0.95652137       0.95652128        1.0018005        1.0018005      -0.16240977E-03   0.21571138E-04
  7422.5991       0.95663686       0.95663677        1.0024879        1.0024879      -0.11956043E-03  -0.15019351E-04
  7426.7892       0.95552257       0.95552248        1.0019474        1.0019474      -0.28788054E-03  -0.23623887E-04
  7431.0076       0.95421623       0.95421613        1.0012168        1.0012168      -0.31820127E-03   0.21672720E-04
  7435.2560       0.95282843       0.95282834        1.0004070        1.0004070      -0.10438267E-03   0.80299445E-05
  7439.5310       0.95332652       0.95332643        1.0014848        1.0014848      -0.24975843E-03  -0.35806893E-04
  7443.8309       0.95068677       0.95068668       0.99942630       0.99942630      -0.41142423E-03   0.13048499E-04
  7448.1612       0.94977586       0.94977577       0.99909877       0.99909877      -0.13714758E-03   0.49772605E-04
  7452.5183       0.94949532       0.94949522       0.99940327       0.99940327       0.20970346E-04   0.67025233E-06
  7456.9078       0.94995928       0.94995919        1.0004546        1.0004546      -0.13128514E-03  -0.29832602E-04
  7461.3225       0.94833945       0.94833936       0.99942357       0.99942357      -0.24168268E-03   0.29827265E-05
  7465.7608       0.94781967       0.94781957       0.99949365       0.99949365      -0.10487909E-03  -0.10497981E-04
  7470.2317       0.94740507       0.94740497       0.99967120       0.99967120      -0.33521085E-03  -0.36558979E-04
  7474.7317       0.94481251       0.94481242       0.99767255       0.99767255      -0.43284765E-03   0.16137963E-04
  7479.2628       0.94349596       0.94349587       0.99695191       0.99695191      -0.18946684E-03   0.37853773E-04
  7483.8178       0.94309100       0.94309091       0.99714384       0.99714384      -0.88905877E-04   0.22077176E-04
